,index,acc1,acc2,acc3,acc4,duration
1676,259364,-9;2;1,-10;5;0,-9;8;-2,-9;6;0,259364
1677,259646,,,,,259646
1678,259649,-8;3;1,-8;3;1,-13;4;1,-9;2;-2,259649
1679,259924,,,,,259924
1680,259928,-10;5;1,-7;2;-1,-10;-1;-7,-10;2;2,259928
1681,260201,,,,,260201
1682,260204,-8;3;-3,-10;2;9,-7;4;-1,-8;5;0,260204
1683,260488,,,,,260488
1684,260490,-9;1;-6,-10;3;0,-8;4;-4,-9;3;-2,260490
1685,260760,,,,,260760
1686,260763,-8;0;-1,-11;4;-8,-10;3;-2,-8;1;2,260763
1687,261032,,,,,261032
1688,261042,-8;5;3,-8;5;0,-6;5;-7,-7;0;-4,261042
1689,261314,,,,,261314
1690,261317,-12;1;0,-9;1;-2,-7;0;-3,-7;3;1,261317
1691,261590,,,,,261590
1692,261611,-7;5;-4,-9;2;2,-7;3;0,-6;1;1,261611
1693,261877,,,,,261877
1694,261880,-7;4;-2,-7;2;-1,-7;2;1,-5;2;0,261880
1695,262153,,,,,262153
1696,262163,-6;7;1,-4;2;-4,-6;3;-6,-4;3;-2,262163
1697,262428,,,,,262428
1698,262430,-6;1;1,-5;2;0,-8;3;5,-4;5;0,262430
1699,262703,,,,,262703
1700,262706,-5;6;1,-3;4;-4,-3;3;-3,-5;2;0,262706
1701,262978,,,,,262978
1702,262980,0;3;-11,-5;4;0,-4;6;0,-4;2;1,262980
1703,263256,,,,,263256
1704,263259,-4;4;0,-3;4;2,-2;4;-2,-4;2;0,263259
1705,263529,,,,,263529
1706,263532,-3;4;-2,-3;2;2,-4;2;1,-2;5;0,263532
1707,263810,,,,,263810
1708,263813,-2;5;-3,-3;3;2,-2;5;-1,-2;1;-1,263813
1709,264084,,,,,264084
1710,264087,-2;1;-5,-1;2;4,-2;2;3,-4;5;3,264087
1711,264356,,,,,264356
1712,264359,-3;4;-2,-1;2;0,-3;1;0,-2;4;-1,264359
1713,264632,,,,,264632
1714,264634,-2;3;-5,-2;2;0,-5;5;0,-4;6;1,264634
1715,264899,,,,,264899
1716,264901,-2;5;3,-3;2;0,-3;1;-4,-4;2;-5,264901
1717,265167,,,,,265167
1718,265175,-3;2;2,-2;3;1,-4;0;2,-2;2;1,265175
1719,265437,,,,,265437
1720,265440,-4;4;0,-2;2;0,-2;1;1,-3;1;0,265440
1721,265712,,,,,265712
1722,265721,-2;4;1,-2;5;0,-2;2;0,-4;2;-2,265721
1723,265995,,,,,265995
1724,265998,-4;5;-2,-2;8;1,-4;4;2,-2;4;-2,265998
1725,266265,,,,,266265
1726,266268,-2;6;-2,-3;4;-1,-4;2;2,-3;5;3,266268
1727,266539,,,,,266539
1728,266542,-3;4;2,-3;4;0,-2;5;-1,-2;8;1,266542
1729,266817,,,,,266817
1730,266819,-1;8;0,-3;5;0,-3;8;0,-2;9;0,266819
1731,267088,,,,,267088
1732,267091,-5;8;-1,-3;9;-1,-3;9;0,-3;8;0,267091
1733,267358,,,,,267358
1734,267361,-1;7;-1,-1;9;0,-3;10;0,-3;11;1,267361
1735,267632,,,,,267632
1736,267635,-4;11;0,-3;12;1,-2;13;1,-2;12;0,267635
1737,267917,,,,,267917
1738,267920,0;14;0,0;12;0,-3;14;0,-2;16;3,267920
1739,268191,,,,,268191
1740,268194,-2;15;3,-4;15;0,-4;18;-2,-6;14;-2,268194
1741,268459,,,,,268459
1742,268462,-1;17;-5,-1;19;0,-3;16;4,-5;19;3,268462
1743,268733,,,,,268733
1744,268736,-2;20;0,-1;17;-1,-1;12;-1,-1;14;2,268736
1745,269002,,,,,269002
1746,269005,-2;19;-1,0;20;2,0;20;0,0;21;0,269005
1747,269279,,,,,269279
1748,269287,0;17;0,2;17;-3,0;19;0,3;21;-4,269287
1749,269556,,,,,269556
1750,269559,0;19;-2,0;19;3,-1;16;5,1;16;0,269559
1751,269822,,,,,269822
1752,269830,1;12;5,2;14;3,3;18;-2,4;16;-2,269830
1753,270109,,,,,270109
1754,270112,1;12;0,0;12;0,1;16;0,0;16;2,270112
1755,270380,,,,,270380
1756,270388,-1;12;0,0;14;0,0;14;1,0;12;3,270388
1757,270658,,,,,270658
1758,270661,0;15;3,-1;13;0,-4;18;0,-4;14;0,270661
1759,270925,,,,,270925
1760,270928,-7;19;0,-4;18;0,-5;15;0,-2;15;2,270928
1761,271199,,,,,271199
1762,271201,-4;16;0,-3;12;-3,-4;12;-3,-3;13;-2,271201
1763,271474,,,,,271474
1764,271477,-4;16;0,1;12;-1,-3;13;6,0;9;2,271477
1765,271758,,,,,271758
1766,271761,0;9;1,0;10;-3,-1;10;0,-2;6;0,271761
1767,272025,,,,,272025
1768,272028,-2;7;0,-3;7;2,-2;9;0,-2;10;2,272028
1769,272311,,,,,272311
1770,272313,-1;10;3,0;12;2,-1;12;2,-3;14;0,272313
1771,272575,,,,,272575
1772,272578,0;8;-1,0;10;-2,-3;9;-2,-2;10;1,272578
1773,272854,,,,,272854
1774,272856,-1;10;1,-2;11;0,-3;11;0,-2;11;0,272856
1775,273125,,,,,273125
1776,273128,-2;11;-1,-2;11;1,-2;10;2,-1;11;0,273128
1777,273401,,,,,273401
1778,273409,0;10;0,-1;10;3,-1;11;0,-2;12;-2,273409
1779,273676,,,,,273676
1780,273679,-1;11;-1,-2;9;1,-2;9;0,-2;11;-2,273679
1781,273947,,,,,273947
1782,273956,-1;12;1,0;12;4,0;12;4,0;13;0,273956
1783,274227,,,,,274227
1784,274229,0;9;-3,-1;5;-1,0;7;-2,-3;10;0,274229
1785,274502,,,,,274502
1786,274509,-2;13;0,-1;10;4,-3;15;8,-2;15;0,274509
1787,274778,,,,,274778
1788,274780,-1;11;-3,-2;9;-3,0;5;-1,-3;9;0,274780
1789,275052,,,,,275052
1790,275055,-3;5;1,-2;5;3,-2;6;0,-4;7;-2,275055
1791,275329,,,,,275329
1792,275331,-2;9;1,-3;10;2,0;7;1,-1;8;1,275331
1793,275611,,,,,275611
1794,275614,-3;5;-2,-2;2;-2,-7;7;-2,-7;7;-4,275614
1795,275891,,,,,275891
1796,275894,-10;2;-1,-9;8;0,-10;7;3,-7;8;-3,275894
1797,276174,,,,,276174
1798,276177,-6;7;0,-5;8;-2,-4;6;-1,-3;6;-1,276177
1799,276448,,,,,276448
1800,276451,-4;2;0,-3;0;2,-1;5;0,-3;5;0,276451
1801,276716,,,,,276716
1802,276719,-4;7;2,-1;6;1,-1;10;0,-4;9;2,276719
1803,276997,,,,,276997
1804,277000,-2;6;0,-2;3;0,-3;2;-6,-2;2;-5,277000
1805,277275,,,,,277275
1806,277278,-2;3;-1,-4;4;0,-5;7;-1,-4;7;4,277278
1807,277542,,,,,277542
1808,277551,-4;4;2,-3;6;1,-4;6;1,-2;5;3,277551
1809,277818,,,,,277818
1810,277821,-3;3;1,-2;2;0,-1;4;-1,-2;3;-3,277821
1811,278094,,,,,278094
1812,278102,-1;1;-1,-3;1;0,-3;1;1,-3;4;2,278102
1813,278376,,,,,278376
1814,278379,-3;3;1,-3;4;0,-2;2;1,-1;-2;0,278379
1815,278645,,,,,278645
1816,278653,-3;0;2,-2;0;0,-1;-2;0,-2;-2;2,278653
1817,278919,,,,,278919
1818,278922,-2;0;2,-2;0;0,-3;0;0,-1;-1;0,278922
1819,279188,,,,,279188
1820,279191,-4;-2;-1,-1;-2;-4,-1;-1;1,-2;-1;1,279191
1821,279465,,,,,279465
1822,279468,-2;2;0,-2;0;0,-1;-2;1,0;0;0,279468
1823,279738,,,,,279738
1824,279741,-1;-2;0,-1;1;-1,-1;0;0,0;0;0,279741
1825,280014,,,,,280014
1826,280016,0;0;0,-1;0;-1,0;0;-1,0;0;0,280016
1827,280285,,,,,280285
1828,280288,1;0;1,-1;0;1,0;2;3,1;4;0,280288
1829,280562,,,,,280562
1830,280565,3;2;0,2;4;0,1;1;0,2;1;1,280565
1831,280834,,,,,280834
1832,280837,1;1;-3,2;-3;-2,1;-1;2,2;-1;2,280837
1833,281102,,,,,281102
1834,281111,4;3;2,4;4;4,3;3;0,5;0;0,281111
1835,281384,,,,,281384
1836,281388,3;2;1,5;0;4,4;1;3,6;2;2,281388
1837,281659,,,,,281659
1838,281666,6;0;0,6;1;1,6;1;2,6;3;4,281666
1839,281933,,,,,281933
1840,281936,6;5;3,6;4;-1,6;3;0,7;4;7,281936
1841,282212,,,,,282212
1842,282215,5;5;6,7;5;1,8;5;1,6;3;0,282215
1843,282490,,,,,282490
1844,282493,5;4;1,5;7;3,7;4;0,6;-1;0,282493
1845,282760,,,,,282760
1846,282763,6;0;0,6;1;-4,3;5;3,9;6;7,282763
1847,283040,,,,,283040
1848,283043,5;2;11,7;0;5,8;-1;1,8;-3;0,283043
1849,283325,,,,,283325
1850,283328,8;-3;0,7;-1;5,5;0;2,5;-1;0,283328
1851,283603,,,,,283603
1852,283607,4;-5;3,4;-5;1,3;-4;0,3;-3;1,283607
1853,283882,,,,,283882
1854,283885,3;-4;1,3;-5;1,2;-6;4,3;-9;2,283885
1855,284153,,,,,284153
1856,284156,1;-6;1,3;-7;-1,5;-9;2,5;-11;2,284156
1857,284425,,,,,284425
1858,284428,5;-9;1,5;-7;4,6;-12;1,6;-11;2,284428
1859,284700,,,,,284700
1860,284708,6;-9;1,5;-10;1,5;-11;1,5;-9;2,284708
1861,284975,,,,,284975
1862,284978,7;-9;2,6;-11;4,6;-9;3,5;-9;1,284978
1863,285250,,,,,285250
1864,285257,6;-10;1,8;-11;3,5;-10;4,2;-10;4,285257
1865,285524,,,,,285524
1866,285528,2;-8;3,2;-7;0,2;-11;0,4;-9;2,285528
1867,285801,,,,,285801
1868,285804,3;-9;1,2;-7;3,4;-8;3,5;-8;3,285804
1869,286075,,,,,286075
1870,286078,6;-6;1,4;-7;1,3;-8;1,5;-11;0,286078
1871,286351,,,,,286351
1872,286354,5;-6;0,3;-7;5,5;-6;4,6;-8;6,286354
1873,286635,,,,,286635
1874,286638,8;-4;1,9;-6;4,8;-3;4,9;-3;0,286638
1875,286902,,,,,286902
1876,286905,10;-5;3,10;-6;4,9;-4;3,8;-2;3,286905
1877,287185,,,,,287185
1878,287188,8;-6;3,9;-3;1,7;-4;2,6;-1;2,287188
1879,287452,,,,,287452
1880,287455,3;0;2,4;-2;0,5;-2;1,6;-3;3,287455
1881,287741,,,,,287741
1882,287745,6;-2;1,6;-1;1,4;1;0,4;0;1,287745
1883,288015,,,,,288015
1884,288018,5;0;3,3;2;2,4;1;2,5;-1;0,288018
1885,288286,,,,,288286
1886,288295,6;-4;1,6;-3;0,5;-1;2,4;0;0,288295
1887,288561,,,,,288561
1888,288564,4;0;2,4;1;2,4;0;2,4;-3;1,288564
1889,288837,,,,,288837
1890,288845,4;-2;2,4;-3;0,3;-3;1,4;-3;1,288845
1891,289116,,,,,289116
1892,289119,4;-2;0,3;-4;3,2;-1;2,3;-3;3,289119
1893,289391,,,,,289391
1894,289394,4;-2;0,4;-3;1,2;-2;2,3;-3;1,289394
1895,289673,,,,,289673
1896,289676,1;-3;3,-4;-3;1,-5;-2;0,-1;-3;0,289676
1897,289944,,,,,289944
1898,289947,1;-2;0,-2;-4;1,-3;-3;2,-2;-3;0,289947
1899,290224,,,,,290224
1900,290227,0;-2;1,-3;-1;0,-1;-3;0,0;-3;0,290227
1901,290492,,,,,290492
1902,290495,-1;-2;0,-2;-3;0,-1;-2;0,-2;-3;0,290495
1903,290761,,,,,290761
1904,290763,-1;-3;0,-1;-3;0,-1;-3;0,-1;-3;0,290763
1905,291039,,,,,291039
1906,291042,-2;-2;0,-1;-2;0,-3;-2;0,-2;-2;1,291042
1907,291313,,,,,291313
1908,291320,-1;-3;0,-1;-2;0,-2;-3;0,-2;-2;1,291320
1909,291593,,,,,291593
1910,291596,-1;-2;0,-1;-3;1,-1;-3;1,-3;-2;0,291596
1911,291856,,,,,291856
1912,291865,-1;-3;0,-1;-3;0,-1;-3;-1,-2;-1;0,291865
1913,292139,,,,,292139
1914,292141,-1;-3;0,-2;-2;0,-1;-2;2,-1;-3;0,292141
1915,292414,,,,,292414
1916,292417,-1;-3;0,-1;-2;1,-3;-3;0,-4;-3;-1,292417
1917,292694,,,,,292694
1918,292697,-6;-2;-1,-3;-3;0,-5;-3;0,-2;-2;0,292697
1919,292957,,,,,292957
1920,292960,-3;-3;0,-3;-3;0,-3;-3;0,0;-3;0,292960
1921,293233,,,,,293233
1922,293236,4;-2;1,8;-2;3,8;-3;2,6;-4;2,293236
1923,293501,,,,,293501
1924,293504,3;-2;2,0;-3;0,-4;-2;0,-4;-2;0,293504
1925,293784,,,,,293784
1926,293787,-5;-2;0,-5;-2;0,-5;-3;-1,-5;-2;0,293787
1927,294055,,,,,294055
1928,294057,-5;-2;0,-4;-2;0,-3;-3;0,-1;-3;0,294057
1929,294327,,,,,294327
1930,294330,1;-2;1,3;-2;2,4;-2;1,2;-3;2,294330
1931,294609,,,,,294609
1932,294611,0;-2;0,-1;-2;0,-4;-2;0,-3;-3;0,294611
1933,294878,,,,,294878
1934,294885,-4;-3;0,-4;-3;0,-3;-3;-1,-2;-2;-1,294885
1935,295156,,,,,295156
1936,295158,-1;-2;0,-1;-2;0,0;-3;0,1;-3;2,295158
1937,295424,,,,,295424
1938,295433,0;-2;1,-1;-2;1,-1;-3;0,-2;-2;0,295433
1939,295716,,,,,295716
1940,295718,-3;-3;1,-4;-2;0,-3;-3;0,-1;-3;2,295718
1941,295985,,,,,295985
1942,295988,-2;-2;0,-1;-3;0,-1;-2;0,-1;-2;1,295988
1943,296260,,,,,296260
1944,296262,0;-2;0,-2;-3;0,-2;-3;0,-2;-3;1,296262
1945,296524,,,,,296524
1946,296526,-2;-2;0,-1;-2;0,-1;-2;1,-1;-2;1,296526
1947,296811,,,,,296811
1948,296814,0;-4;0,-1;-2;0,-1;-3;0,0;-4;0,296814
1949,297085,,,,,297085
1950,297089,-2;-2;0,-1;-3;0,-1;-3;0,0;-3;0,297089
1951,297349,,,,,297349
1952,297352,-2;-2;0,-1;-3;0,-1;-2;0,-1;-2;0,297352
1953,297624,,,,,297624
1954,297626,-1;-3;0,-1;-2;0,-1;-2;0,0;-3;0,297626
1955,297892,,,,,297892
1956,297895,-2;-2;1,-1;-2;1,-1;-2;0,-2;-2;0,297895
1957,298164,,,,,298164
1958,298167,-2;-2;1,-2;-2;1,-2;-2;1,-1;-2;1,298167
1959,298438,,,,,298438
1960,298445,-1;-3;0,-1;-3;1,-1;-3;1,-2;-2;0,298445
1961,298713,,,,,298713
1962,298716,-2;-3;2,-2;-2;1,-3;-2;1,-1;-3;1,298716
1963,298976,,,,,298976
1964,298985,-1;-3;1,-1;-3;0,-1;-3;0,-2;-2;0,298985
1965,299251,,,,,299251
1966,299253,-1;-3;1,-1;-3;0,-1;-3;0,-2;-3;0,299253
1967,299520,,,,,299520
1968,299541,-2;-2;1,-1;-2;0,-1;-3;0,-2;-2;0,299541
1969,299809,,,,,299809
1970,299811,-1;-3;0,-2;-2;0,-2;-3;0,-1;-2;0,299811
1971,300077,,,,,300077
1972,300080,-1;-2;0,-1;-3;-1,0;-4;0,-1;-2;-1,300080
1973,300354,,,,,300354
1974,300356,-1;-2;0,-1;-3;0,0;-3;0,-1;-3;0,300356
1975,300623,,,,,300623
1976,300626,-2;-2;0,-1;-3;0,-1;-3;0,-1;-2;0,300626
1977,300909,,,,,300909
1978,300911,-2;-2;0,-2;-2;0,-2;-3;1,-1;-2;1,300911
1979,301177,,,,,301177
1980,301180,-1;-3;0,-1;-3;0,-1;-3;0,-2;-3;0,301180
1981,301459,,,,,301459
1982,301462,-1;-3;0,-1;-3;0,0;-3;-1,-1;-2;0,301462
1983,301734,,,,,301734
1984,301737,-1;-3;0,-1;-2;1,-1;-2;0,-1;-2;0,301737
1985,302008,,,,,302008
1986,302015,-1;-3;0,0;-2;0,-2;-2;0,-2;-3;1,302015
1987,302278,,,,,302278
1988,302281,0;-3;0,0;-3;0,0;-3;0,0;-2;0,302281
1989,302554,,,,,302554
1990,302563,0;-1;-2,-1;-2;0,-1;-2;0,-1;-2;0,302563
1991,302835,,,,,302835
1992,302838,-2;-2;1,-1;-3;1,-2;-3;1,-2;-2;0,302838
1993,303107,,,,,303107
1994,303114,-1;-3;0,-1;-2;0,-3;-2;0,-2;-2;2,303114
1995,303380,,,,,303380
1996,303382,2;-5;0,-1;-4;0,-3;-2;0,-1;-2;0,303382
1997,303642,,,,,303642
1998,303645,0;-3;1,-1;-2;-2,0;-2;0,-1;-3;0,303645
1999,303911,,,,,303911
2000,303915,-1;-2;0,-2;-2;-2,-1;-3;-1,-1;-3;-1,303915
2001,304183,,,,,304183
2002,304185,-2;-2;0,-1;-3;0,-2;-3;0,-1;-2;0,304185
2003,304462,,,,,304462
2004,304465,-2;-3;0,-1;-2;1,-1;-3;0,-2;-3;0,304465
2005,304738,,,,,304738
2006,304740,-1;-2;0,-2;-2;0,-2;-3;0,-1;-2;0,304740
2007,305018,,,,,305018
2008,305021,-2;-2;1,-1;-2;0,-1;-3;0,-1;-3;0,305021
2009,305283,,,,,305283
2010,305286,-1;-2;0,-1;-2;0,-1;-3;0,-2;-3;1,305286
2011,305556,,,,,305556
2012,305564,-1;-3;0,-2;-3;0,-2;-2;1,-1;-3;1,305564
2013,305832,,,,,305832
2014,305836,-1;-2;0,-1;-3;0,-1;-2;0,-2;-2;0,305836
2015,306107,,,,,306107
2016,306115,-1;-3;1,-1;-2;0,-1;-2;0,-1;-3;0,306115
2017,306388,,,,,306388
2018,306392,-2;-3;0,-2;-3;1,-1;-2;0,-1;-3;0,306392
2019,306658,,,,,306658
2020,306660,-1;-2;1,-2;-2;0,-1;-3;1,-1;-2;0,306660
2021,306933,,,,,306933
2022,306936,-1;-3;0,-1;-3;0,-1;-3;0,-1;-3;0,306936
2023,307210,,,,,307210
2024,307212,-1;-3;0,0;-3;0,-2;-2;1,-2;-2;0,307212
2025,307489,,,,,307489
2026,307492,-1;-3;0,-1;-2;0,-1;-3;0,-1;-3;0,307492
2027,307757,,,,,307757
2028,307760,-1;-2;0,-1;-2;0,-1;-3;0,-1;-3;0,307760
2029,308027,,,,,308027
2030,308030,-1;-3;0,-1;-3;0,-1;-3;1,-2;-3;0,308030
2031,308296,,,,,308296
2032,308299,-1;-3;1,-1;-3;0,-1;-3;0,-1;-2;0,308299
2033,308559,,,,,308559
2034,308568,-1;-2;0,-1;-2;0,-2;-3;1,-2;-2;0,308568
2035,308835,,,,,308835
2036,308838,-1;-3;0,-1;-2;1,-2;-2;1,-1;-2;0,308838
2037,309111,,,,,309111
2038,309118,-2;-3;1,-2;-2;0,-1;-3;0,-1;-2;0,309118
2039,309386,,,,,309386
2040,309388,-2;-3;0,-1;-2;0,-1;-3;0,-1;-3;0,309388
2041,309648,,,,,309648
2042,309651,-2;-3;0,-1;-3;0,-2;-2;0,-2;-4;0,309651
2043,309923,,,,,309923
2044,309926,-1;-3;0,-1;-2;0,-2;-2;0,-1;-2;0,309926
2045,310187,,,,,310187
2046,310190,-1;-3;0,-1;-3;0,-1;-2;0,-2;-2;1,310190
2047,310462,,,,,310462
2048,310465,-2;-3;1,-1;-2;1,-1;-2;0,-2;-2;0,310465
2049,310737,,,,,310737
2050,310740,-2;-2;0,-1;-4;0,0;-3;0,-2;-3;0,310740
2051,311018,,,,,311018
2052,311021,-2;-3;0,-1;-2;0,-1;-3;0,-1;-2;0,311021
2053,311284,,,,,311284
2054,311287,-2;-4;2,-1;-3;0,-1;-2;0,-2;-2;0,311287
2055,311557,,,,,311557
2056,311560,-1;-2;2,-1;-2;0,-1;-2;0,0;-2;0,311560
2057,311833,,,,,311833
2058,311836,-3;-2;0,-4;-2;1,-3;-2;2,-1;-2;0,311836
2059,312108,,,,,312108
2060,312116,-1;-2;0,0;-3;0,0;-3;0,0;-2;0,312116
2061,312376,,,,,312376
2062,312379,0;-2;1,-1;-3;1,-2;-3;0,-1;-2;0,312379
2063,312652,,,,,312652
2064,312659,-2;-3;0,-2;-2;0,-1;-3;0,-1;-2;0,312659
2065,312927,,,,,312927
2066,312929,-1;-3;0,-1;-2;0,-1;-3;0,-1;-2;0,312929
2067,313195,,,,,313195
2068,313198,-1;-3;0,-2;-2;0,-1;-2;0,-1;-2;0,313198
2069,313472,,,,,313472
2070,313474,-1;-2;0,-1;-3;0,-1;-3;0,-2;-2;0,313474
2071,313742,,,,,313742
2072,313745,-1;-3;1,-1;-3;0,-1;-3;1,-1;-2;1,313745
2073,314015,,,,,314015
2074,314018,-1;-3;0,-1;-3;0,-1;-2;0,-1;-2;1,314018
2075,314291,,,,,314291
2076,314294,-1;-3;0,-1;-3;0,-1;-3;1,-1;-3;0,314294
2077,314577,,,,,314577
2078,314580,-1;-3;0,-2;-2;0,-5;-2;8,0;-4;3,314580
2079,314842,,,,,314842
2080,314845,-1;-2;0,-1;-2;0,-2;-3;0,-2;3;3,314845
2081,315116,,,,,315116
2082,315123,-17;-3;-23,-5;-6;-13,-1;-1;-8,0;1;1,315123
2083,315392,,,,,315392
2084,315394,-2;-1;0,-2;-3;2,-2;-4;0,-2;-2;0,315394
2085,315654,,,,,315654
2086,315663,-1;-3;1,-2;-3;1,-1;-3;0,-1;-3;0,315663
2087,315942,,,,,315942
2088,315944,-2;-2;1,-1;-3;0,-1;-3;0,-2;-3;0,315944
2089,316212,,,,,316212
2090,316215,-1;-2;0,-2;-2;0,-1;-2;1,-2;-3;0,316215
2091,316483,,,,,316483
2092,316486,-1;-3;0,-1;-3;0,-2;0;0,-2;-3;2,316486
2093,316755,,,,,316755
2094,316758,-1;-3;0,-1;-3;0,-2;-3;0,-2;-3;0,316758
2095,317032,,,,,317032
2096,317035,-1;-3;0,-1;-3;0,-1;-3;0,-1;-3;0,317035
2097,317304,,,,,317304
2098,317306,-1;-2;0,-1;-3;0,-2;-2;0,-2;-2;0,317306
2099,317573,,,,,317573
2100,317576,-1;-3;0,-1;-3;0,-1;-3;1,-1;-2;1,317576
2101,317844,,,,,317844
2102,317847,-1;-3;1,-1;-3;1,-1;-2;0,-2;-3;0,317847
2103,318119,,,,,318119
2104,318128,-1;-3;0,-1;-3;0,-1;-2;1,-2;-3;0,318128
2105,318394,,,,,318394
2106,318397,-2;-3;0,-2;-3;0,-2;-2;0,-1;-3;0,318397
2107,318657,,,,,318657
2108,318664,-1;-3;0,-1;-3;0,-1;-3;0,-2;-3;0,318664
2109,318932,,,,,318932
2110,318936,-1;-2;1,-1;-3;0,-1;-2;0,-1;-2;0,318936
2111,319206,,,,,319206
2112,319209,-2;-3;0,-1;-2;1,-1;-2;0,-2;-3;0,319209
2113,319489,,,,,319489
2114,319492,-1;-3;0,-2;-3;0,-1;-3;0,-2;-3;0,319492
2115,319758,,,,,319758
2116,319761,-2;-2;0,-1;-3;0,-1;-3;0,-1;-3;0,319761
2117,320027,,,,,320027
2118,320030,-2;-3;0,-1;-2;0,-1;-3;0,-2;-3;0,320030
2119,320295,,,,,320295
2120,320299,-1;-3;0,-2;-3;0,-2;-2;1,-2;-3;1,320299
2121,320565,,,,,320565
2122,320568,-1;-3;0,-1;-3;0,-1;-3;1,-2;-3;0,320568
2123,320834,,,,,320834
2124,320837,-2;-3;0,-1;-3;0,-1;-2;0,-1;-3;0,320837
2125,321097,,,,,321097
2126,321104,-1;-2;1,-1;-2;0,-1;-3;0,-1;-3;1,321104
2127,321372,,,,,321372
2128,321375,-2;-3;1,-1;-3;0,-2;-2;0,-1;-3;0,321375
2129,321636,,,,,321636
2130,321645,-1;-3;1,-2;-2;0,-1;-3;0,-2;-3;0,321645
2131,321912,,,,,321912
2132,321914,-1;-3;1,-1;-2;1,-1;-3;0,-2;-3;0,321914
2133,322183,,,,,322183
2134,322186,-1;-2;0,-2;-3;0,-2;-3;1,-1;-2;0,322186
2135,322455,,,,,322455
2136,322458,-2;-3;1,-2;-3;1,-1;-3;0,-2;-2;0,322458
2137,322724,,,,,322724
2138,322726,-1;-2;0,-1;-2;0,-1;-3;0,-2;-3;0,322726
2139,322999,,,,,322999
2140,323002,-2;-3;0,-1;-2;0,-1;-2;0,-1;-2;1,323002
2141,323262,,,,,323262
2142,323265,-1;-2;0,-1;-3;1,-1;-3;0,-1;-3;0,323265
2143,323536,,,,,323536
2144,323539,-2;-3;0,-1;-3;0,-1;-2;0,-2;-3;0,323539
2145,323807,,,,,323807
2146,323810,-1;-3;0,-1;-3;0,-1;-3;0,-1;-3;0,323810
2147,324080,,,,,324080
2148,324083,-1;-2;1,-1;-3;0,-1;-3;1,-2;-3;0,324083
2149,324352,,,,,324352
2150,324355,-1;-3;1,-1;-3;0,-1;-2;0,-2;-3;0,324355
2151,324622,,,,,324622
2152,324629,-1;-3;0,-1;-3;0,-2;-3;0,-2;-2;0,324629
2153,324895,,,,,324895
2154,324897,-1;-2;0,-2;-3;0,-2;-3;1,-1;-3;0,324897
2155,325164,,,,,325164
2156,325173,-1;-3;0,-2;-3;0,-1;-2;0,-2;-3;0,325173
2157,325439,,,,,325439
2158,325441,-2;-3;0,-1;-3;0,-1;-3;1,-1;-3;1,325441
2159,325707,,,,,325707
2160,325710,-1;-3;0,-1;-2;0,-1;-3;0,-1;-3;0,325710
2161,325991,,,,,325991
2162,325994,-1;-2;0,-1;-2;0,-1;-3;0,-1;-2;0,325994
2163,326273,,,,,326273
2164,326276,-1;-2;0,-1;-3;1,-2;-3;1,-2;-3;0,326276
2165,326546,,,,,326546
2166,326548,-1;-3;0,-1;-3;0,-2;-2;0,-1;-2;0,326548
2167,326815,,,,,326815
2168,326817,-2;-2;0,-1;-3;0,-2;-3;1,-1;-3;0,326817
2169,327095,,,,,327095
2170,327098,-1;-3;1,-1;-2;0,-2;-3;0,-2;-3;1,327098
2171,327377,,,,,327377
2172,327380,-1;-2;0,-1;-3;0,-2;-3;0,-1;-3;0,327380
2173,327642,,,,,327642
2174,327651,-1;-3;0,-1;-3;1,-1;-3;0,-1;-2;0,327651
2175,327917,,,,,327917
2176,327919,-2;-2;0,-1;-3;0,-1;-3;0,-1;-3;0,327919
2177,328192,,,,,328192
2178,328199,-1;-3;0,-1;-3;0,-1;-3;0,-2;-3;0,328199
2179,328481,,,,,328481
2180,328484,-1;-3;1,-1;-3;0,-2;-3;1,-1;-3;0,328484
2181,328755,,,,,328755
2182,328758,-2;-3;0,-1;-2;0,-1;-3;0,-1;-2;0,328758
2183,329030,,,,,329030
2184,329033,-1;-3;1,-1;-2;0,-2;-3;0,-1;-2;0,329033
2185,329298,,,,,329298
2186,329302,-1;-3;0,-1;-2;0,-1;-3;0,-1;-3;0,329302
2187,329577,,,,,329577
2188,329579,-1;-3;0,-2;-2;0,-1;-3;1,-1;-3;0,329579
2189,329843,,,,,329843
2190,329846,-1;-3;0,-2;-2;0,-1;-3;1,-1;-3;0,329846
2191,330125,,,,,330125
2192,330127,-1;-3;0,-1;-3;1,-1;-2;0,-1;-2;0,330127
2193,330404,,,,,330404
2194,330407,-1;-3;1,-1;-3;0,-2;-3;0,-2;-3;0,330407
2195,330688,,,,,330688
2196,330695,-2;-3;0,-1;-3;0,-1;-3;0,-2;-3;0,330695
2197,330956,,,,,330956
2198,330959,-1;-3;0,-1;-3;0,-1;-2;0,-1;-3;0,330959
2199,331222,,,,,331222
2200,331231,-1;-3;1,-1;-2;0,-1;-2;0,-2;-3;0,331231
2201,331495,,,,,331495
2202,331497,-1;-3;0,-2;-3;0,-2;-3;1,-1;-3;0,331497
2203,331769,,,,,331769
2204,331772,-1;-3;0,-1;-2;0,-1;-3;0,-1;-3;0,331772
2205,332039,,,,,332039
2206,332042,-1;-3;1,-1;-3;0,-2;-2;0,-1;-3;0,332042
2207,332302,,,,,332302
2208,332304,-1;-2;0,-2;-3;1,-1;-3;0,-1;-3;1,332304
2209,332570,,,,,332570
