,index,acc1,acc2,acc3,acc4,duration,utcdate
27081,3987024,-10;-3;-6,-9;5;-1,-9;1;-2,-8;3;0,3987024,2021-11-19
27082,3987295,,,,,3987295,2021-11-19
27083,3987298,-6;1;-3,-10;2;-5,-8;1;-5,-11;11;0,3987298,2021-11-19
27084,3987567,,,,,3987567,2021-11-19
27085,3987570,-7;5;0,-13;2;-5,-8;3;-1,-11;3;-2,3987570,2021-11-19
27086,3987847,,,,,3987847,2021-11-19
27087,3987850,-14;0;-1,-11;3;2,-10;-1;0,-10;4;-6,3987850,2021-11-19
27088,3988122,,,,,3988122,2021-11-19
27089,3988125,-15;-2;-2,-9;3;1,-8;8;-7,-17;8;-2,3988125,2021-11-19
27090,3988396,,,,,3988396,2021-11-19
27091,3988399,-4;-2;-4,-11;3;-3,-13;-3;-7,-8;-1;-6,3988399,2021-11-19
27092,3988671,,,,,3988671,2021-11-19
27093,3988674,-8;0;-8,-8;5;-12,-9;1;-3,-3;-2;-12,3988674,2021-11-19
27094,3988938,,,,,3988938,2021-11-19
27095,3988941,-8;0;-8,-11;1;-11,-9;0;-11,-12;1;-9,3988941,2021-11-19
27096,3989212,,,,,3989212,2021-11-19
27097,3989215,-5;0;-9,0;-2;-17,-4;-1;-2,-6;3;-7,3989215,2021-11-19
27098,3989484,,,,,3989484,2021-11-19
27099,3989487,-15;1;-1,-8;3;-6,-8;-2;-3,-7;2;-1,3989487,2021-11-19
27100,3989760,,,,,3989760,2021-11-19
27101,3989763,-11;9;-4,-9;2;-4,-9;3;-4,-3;6;-10,3989763,2021-11-19
27102,3990026,,,,,3990026,2021-11-19
27103,3990029,-13;6;0,-8;7;0,-12;0;-1,-9;1;-5,3990029,2021-11-19
27104,3990299,,,,,3990299,2021-11-19
27105,3990302,-3;4;-7,-10;1;-4,-5;7;-3,-11;7;1,3990302,2021-11-19
27106,3990584,,,,,3990584,2021-11-19
27107,3990587,-7;3;3,-9;6;0,-6;1;-2,-7;13;0,3990587,2021-11-19
27108,3990860,,,,,3990860,2021-11-19
27109,3990863,-11;6;0,-7;3;0,-7;-4;-10,-11;2;-8,3990863,2021-11-19
27110,3991134,,,,,3991134,2021-11-19
27111,3991137,-4;9;-5,2;13;0,-5;2;4,-11;-2;2,3991137,2021-11-19
27112,3991410,,,,,3991410,2021-11-19
27113,3991413,-10;9;0,-4;0;-4,0;2;-2,-7;1;-7,3991413,2021-11-19
27114,3991685,,,,,3991685,2021-11-19
27115,3991688,-6;-3;-8,-1;1;-1,0;1;-5,-3;6;2,3991688,2021-11-19
27116,3991961,,,,,3991961,2021-11-19
27117,3991964,-4;4;0,0;0;4,-5;0;13,-5;0;7,3991964,2021-11-19
27118,3992235,,,,,3992235,2021-11-19
27119,3992238,1;0;1,0;1;-4,-4;-2;10,3;1;10,3992238,2021-11-19
27120,3992514,,,,,3992514,2021-11-19
27121,3992517,-1;-5;10,-4;0;0,-6;-2;7,-2;-6;-4,3992517,2021-11-19
27122,3992784,,,,,3992784,2021-11-19
27123,3992787,-3;-2;1,1;-3;7,0;0;1,0;-5;1,3992787,2021-11-19
27124,3993063,,,,,3993063,2021-11-19
27125,3993066,-5;-2;3,-3;4;12,-3;-7;9,-3;-2;8,3993066,2021-11-19
27126,3993335,,,,,3993335,2021-11-19
27127,3993338,-5;0;5,-6;-2;2,0;1;0,2;-3;-1,3993338,2021-11-19
27128,3993616,,,,,3993616,2021-11-19
27129,3993618,-1;-7;4,1;-2;1,-1;0;0,-1;-7;7,3993618,2021-11-19
27130,3993881,,,,,3993881,2021-11-19
27131,3993884,7;2;3,3;-1;0,0;-1;1,-1;-2;1,3993884,2021-11-19
27132,3994155,,,,,3994155,2021-11-19
27133,3994158,-3;0;0,1;-4;-5,0;2;0,2;1;3,3994158,2021-11-19
27134,3994425,,,,,3994425,2021-11-19
27135,3994428,1;1;-2,1;-4;-1,-1;1;5,-2;-1;10,3994428,2021-11-19
27136,3994700,,,,,3994700,2021-11-19
27137,3994703,-2;2;0,0;-5;4,0;0;5,-2;-1;6,3994703,2021-11-19
27138,3994975,,,,,3994975,2021-11-19
27139,3994978,-5;5;11,-3;-1;9,-4;-5;1,-6;-2;4,3994978,2021-11-19
27140,3995255,,,,,3995255,2021-11-19
27141,3995258,0;-7;-2,0;0;5,-1;1;-3,-14;9;-8,3995258,2021-11-19
27142,3995526,,,,,3995526,2021-11-19
27143,3995529,-5;3;-1,-3;6;5,-3;0;0,-3;7;0,3995529,2021-11-19
27144,3995805,,,,,3995805,2021-11-19
27145,3995808,-4;3;7,-3;5;1,-4;8;4,0;7;1,3995808,2021-11-19
27146,3996077,,,,,3996077,2021-11-19
27147,3996080,-5;13;2,-7;1;3,-7;2;4,-9;11;3,3996080,2021-11-19
27148,3996436,,,,,3996436,2021-11-19
27149,3996439,-2;9;5,-4;11;-1,-9;15;0,-4;6;6,3996439,2021-11-19
27150,3996703,,,,,3996703,2021-11-19
27151,3996706,-4;4;0,-11;10;0,-3;5;0,-4;5;0,3996706,2021-11-19
27152,3996981,,,,,3996981,2021-11-19
27153,3996984,-9;7;-8,-5;11;-3,-5;17;-8,-7;15;-9,3996984,2021-11-19
27154,3997253,,,,,3997253,2021-11-19
27155,3997255,-5;12;-6,-4;8;-4,-5;8;-3,-3;12;-4,3997255,2021-11-19
27156,3997534,,,,,3997534,2021-11-19
27157,3997536,-4;13;-1,-6;11;-5,-4;15;-3,-1;13;-2,3997536,2021-11-19
27158,3997804,,,,,3997804,2021-11-19
27159,3997807,-3;15;-4,-3;13;0,-4;10;-3,-6;9;2,3997807,2021-11-19
27160,3998083,,,,,3998083,2021-11-19
27161,3998085,-3;9;-4,0;8;-2,-1;10;-3,-2;2;-4,3998085,2021-11-19
27162,3998354,,,,,3998354,2021-11-19
27163,3998357,0;14;0,0;21;-2,-4;22;0,-4;18;-4,3998357,2021-11-19
27164,3998788,,,,,3998788,2021-11-19
27165,3998791,0;22;-5,-5;17;3,-1;23;1,-6;27;1,3998791,2021-11-19
27166,3999053,,,,,3999053,2021-11-19
27167,3999056,-2;24;-1,0;25;-5,-1;32;-3,-2;29;-5,3999056,2021-11-19
27168,3999322,,,,,3999322,2021-11-19
27169,3999325,0;25;-11,-3;28;-10,-1;28;-3,-2;26;-5,3999325,2021-11-19
27170,3999595,,,,,3999595,2021-11-19
27171,3999598,-2;25;-9,1;25;-9,3;25;-5,-1;24;-11,3999598,2021-11-19
27172,3999872,,,,,3999872,2021-11-19
27173,3999875,-2;23;-8,0;23;-9,-2;28;-7,0;25;-8,3999875,2021-11-19
27174,4000147,,,,,4000147,2021-11-19
27175,4000150,-7;27;-3,0;26;-16,-2;26;-10,-4;28;-8,4000150,2021-11-19
27176,4000422,,,,,4000422,2021-11-19
27177,4000425,0;33;-5,-3;34;-4,-6;30;-6,-4;26;0,4000425,2021-11-19
27178,4000695,,,,,4000695,2021-11-19
27179,4000698,5;19;-9,-7;29;2,-6;31;-3,0;30;-6,4000698,2021-11-19
27180,4000972,,,,,4000972,2021-11-19
27181,4000975,-2;32;-1,0;27;-3,-6;31;-6,-4;25;-7,4000975,2021-11-19
27182,4001247,,,,,4001247,2021-11-19
27183,4001250,-6;26;0,-2;27;0,-10;30;-2,-5;31;-8,4001250,2021-11-19
27184,4001524,,,,,4001524,2021-11-19
27185,4001527,-7;34;-1,1;38;-9,-9;30;0,1;30;0,4001527,2021-11-19
27186,4001795,,,,,4001795,2021-11-19
27187,4001798,-3;36;1,-1;34;-5,-4;32;-2,-6;33;-3,4001798,2021-11-19
27188,4002076,,,,,4002076,2021-11-19
27189,4002079,-4;40;1,-7;36;-6,-7;30;6,-7;27;5,4002079,2021-11-19
27190,4002351,,,,,4002351,2021-11-19
27191,4002354,-8;32;11,-3;34;-1,-6;38;2,-5;34;-6,4002354,2021-11-19
27192,4002624,,,,,4002624,2021-11-19
27193,4002627,-7;28;-1,-9;30;3,-9;32;4,-3;36;1,4002627,2021-11-19
27194,4002889,,,,,4002889,2021-11-19
27195,4002892,-9;41;0,-3;34;-6,-7;30;2,-13;33;4,4002892,2021-11-19
27196,4003164,,,,,4003164,2021-11-19
27197,4003166,-8;40;-1,-9;28;3,-8;29;4,-11;31;3,4003166,2021-11-19
27198,4003434,,,,,4003434,2021-11-19
27199,4003436,-7;35;5,-6;31;3,-10;34;6,-5;26;3,4003436,2021-11-19
27200,4003708,,,,,4003708,2021-11-19
27201,4003712,-9;27;2,-11;28;5,-8;23;4,-8;19;0,4003712,2021-11-19
27202,4003978,,,,,4003978,2021-11-19
27203,4003981,-10;12;2,-8;15;0,-8;11;1,-10;6;3,4003981,2021-11-19
27204,4004258,,,,,4004258,2021-11-19
27205,4004261,-9;1;7,-10;3;2,-14;-2;4,-6;5;11,4004261,2021-11-19
27206,4004529,,,,,4004529,2021-11-19
27207,4004532,-8;-5;8,-8;1;-6,-14;2;2,-13;-2;-3,4004532,2021-11-19
27208,4004805,,,,,4004805,2021-11-19
27209,4004808,-13;-1;0,-12;6;-1,-12;8;5,-9;0;2,4004808,2021-11-19
27210,4005079,,,,,4005079,2021-11-19
27211,4005082,-13;-5;3,-14;10;4,-18;2;6,-10;5;5,4005082,2021-11-19
27212,4005353,,,,,4005353,2021-11-19
27213,4005356,-11;-1;2,-13;-3;2,-11;9;1,-14;5;3,4005356,2021-11-19
27214,4005623,,,,,4005623,2021-11-19
27215,4005626,-8;3;4,-15;-3;5,-8;5;6,-12;0;3,4005626,2021-11-19
27216,4005899,,,,,4005899,2021-11-19
27217,4005902,-8;3;4,-9;0;15,-16;5;8,-16;7;9,4005902,2021-11-19
27218,4006173,,,,,4006173,2021-11-19
27219,4006176,-8;-6;-2,-14;-1;6,-13;-1;0,-12;-8;5,4006176,2021-11-19
27220,4006456,,,,,4006456,2021-11-19
27221,4006458,-14;1;8,-17;2;-1,-8;4;5,-11;4;-9,4006458,2021-11-19
27222,4006730,,,,,4006730,2021-11-19
27223,4006733,-11;5;-5,-9;-4;-10,-8;5;3,-7;-1;-2,4006733,2021-11-19
27224,4007000,,,,,4007000,2021-11-19
27225,4007003,-8;4;-5,-11;-5;-6,-18;8;-1,-6;-7;-11,4007003,2021-11-19
27226,4007274,,,,,4007274,2021-11-19
27227,4007277,-13;0;-5,-5;-3;-12,-12;2;-11,-2;1;-14,4007277,2021-11-19
27228,4007549,,,,,4007549,2021-11-19
27229,4007553,-10;2;-1,-6;1;-7,-11;0;-8,-12;2;-6,4007553,2021-11-19
27230,4007825,,,,,4007825,2021-11-19
27231,4007828,-9;-1;-7,-11;7;-9,-3;5;-10,-9;9;-6,4007828,2021-11-19
27232,4008100,,,,,4008100,2021-11-19
27233,4008103,-6;11;-15,-3;7;-14,-6;10;-10,0;7;-8,4008103,2021-11-19
27234,4008375,,,,,4008375,2021-11-19
27235,4008378,-16;10;2,-8;10;-5,-10;16;0,-4;14;-15,4008378,2021-11-19
27236,4008657,,,,,4008657,2021-11-19
27237,4008660,-16;15;-9,-5;9;-7,-11;5;-2,-5;12;-10,4008660,2021-11-19
27238,4008927,,,,,4008927,2021-11-19
27239,4008930,-14;7;-4,-14;16;-6,-11;19;-5,-7;5;-8,4008930,2021-11-19
27240,4009203,,,,,4009203,2021-11-19
27241,4009206,-10;11;3,-12;12;0,-2;3;-8,-15;10;0,4009206,2021-11-19
27242,4009477,,,,,4009477,2021-11-19
27243,4009480,-7;-2;-5,-7;2;0,-11;2;-5,-18;8;1,4009480,2021-11-19
27244,4009752,,,,,4009752,2021-11-19
27245,4009755,-6;1;-2,-9;2;-4,-16;8;5,-9;2;-5,4009755,2021-11-19
27246,4010024,,,,,4010024,2021-11-19
27247,4010028,-10;5;4,-8;9;-6,-6;7;-4,-13;11;-4,4010028,2021-11-19
27248,4010303,,,,,4010303,2021-11-19
27249,4010306,-8;7;-4,-11;4;3,-11;22;3,-9;12;-4,4010306,2021-11-19
27250,4010577,,,,,4010577,2021-11-19
27251,4010580,-9;4;0,-10;9;4,-10;11;1,-6;14;1,4010580,2021-11-19
27252,4010853,,,,,4010853,2021-11-19
27253,4010856,-1;13;0,-2;11;-5,-8;10;-1,-7;12;-5,4010856,2021-11-19
27254,4011125,,,,,4011125,2021-11-19
27255,4011128,-3;11;0,-4;11;0,-9;10;1,-7;9;-1,4011128,2021-11-19
27256,4011398,,,,,4011398,2021-11-19
27257,4011401,-11;12;6,-7;10;2,-10;10;5,-9;17;6,4011401,2021-11-19
27258,4011675,,,,,4011675,2021-11-19
27259,4011678,-1;9;7,-5;14;1,-8;2;5,-10;5;4,4011678,2021-11-19
27260,4011954,,,,,4011954,2021-11-19
27261,4011957,-9;8;3,-7;5;5,-6;9;0,-5;13;1,4011957,2021-11-19
27262,4012226,,,,,4012226,2021-11-19
27263,4012229,-7;15;0,-5;14;-2,-6;11;-1,-6;19;2,4012229,2021-11-19
27264,4012499,,,,,4012499,2021-11-19
27265,4012502,-7;19;1,-10;21;5,-6;14;1,-4;17;-5,4012502,2021-11-19
27266,4012776,,,,,4012776,2021-11-19
27267,4012779,-6;17;-3,-3;22;-2,-8;18;0,-5;22;1,4012779,2021-11-19
27268,4013056,,,,,4013056,2021-11-19
27269,4013058,-4;26;-1,-7;24;0,-6;19;-10,-5;18;-2,4013058,2021-11-19
27270,4013330,,,,,4013330,2021-11-19
27271,4013333,-1;25;-10,-9;25;-5,-9;17;0,0;26;0,4013333,2021-11-19
27272,4013606,,,,,4013606,2021-11-19
27273,4013608,-5;20;-3,-3;21;-9,-2;25;-4,1;29;-4,4013608,2021-11-19
27274,4013876,,,,,4013876,2021-11-19
27275,4013879,-5;25;-2,1;21;-2,-9;30;1,-2;17;-8,4013879,2021-11-19
27276,4014156,,,,,4014156,2021-11-19
27277,4014159,-5;24;-4,-6;26;-9,-8;20;0,-7;24;-2,4014159,2021-11-19
27278,4014426,,,,,4014426,2021-11-19
27279,4014429,-3;20;2,-2;13;-3,-10;26;-1,-10;24;-2,4014429,2021-11-19
27280,4014703,,,,,4014703,2021-11-19
27281,4014706,-9;18;8,-8;13;5,-7;11;6,-5;10;-1,4014706,2021-11-19
27282,4014977,,,,,4014977,2021-11-19
27283,4014980,-11;14;-3,-3;9;-10,-5;5;-7,-6;12;2,4014980,2021-11-19
27284,4015253,,,,,4015253,2021-11-19
27285,4015256,-6;13;0,-5;9;0,-7;8;2,-10;4;-7,4015256,2021-11-19
27286,4015520,,,,,4015520,2021-11-19
27287,4015523,-8;2;-4,-13;14;-4,-8;9;-1,-5;3;0,4015523,2021-11-19
27288,4015796,,,,,4015796,2021-11-19
27289,4015799,-4;0;-7,-4;3;-5,-5;2;-11,-3;3;-7,4015799,2021-11-19
27290,4016072,,,,,4016072,2021-11-19
27291,4016075,-6;1;-6,-5;7;-6,-4;6;-6,-8;4;-4,4016075,2021-11-19
27292,4016353,,,,,4016353,2021-11-19
27293,4016356,-6;0;-4,-7;4;-10,-6;4;-8,-6;3;-10,4016356,2021-11-19
27294,4016624,,,,,4016624,2021-11-19
27295,4016627,0;5;-4,-3;0;-4,-2;7;-2,-7;4;-2,4016627,2021-11-19
27296,4016896,,,,,4016896,2021-11-19
27297,4016899,-10;1;-4,-4;5;-4,-4;-1;1,0;1;-3,4016899,2021-11-19
27298,4017166,,,,,4017166,2021-11-19
27299,4017169,-9;-6;-4,-6;1;0,-13;3;-6,-7;-3;0,4017169,2021-11-19
27300,4017446,,,,,4017446,2021-11-19
27301,4017448,-9;-6;-8,-4;-3;0,-4;-1;3,-11;-3;6,4017448,2021-11-19
27302,4017724,,,,,4017724,2021-11-19
27303,4017727,-12;0;5,-3;-3;0,-9;4;-4,-3;7;1,4017727,2021-11-19
27304,4017998,,,,,4017998,2021-11-19
27305,4018000,-8;2;0,-5;5;-1,-6;2;6,-9;3;5,4018000,2021-11-19
27306,4018273,,,,,4018273,2021-11-19
27307,4018276,-9;-4;9,-11;0;2,-13;2;2,-12;-1;7,4018276,2021-11-19
27308,4018548,,,,,4018548,2021-11-19
27309,4018551,-2;-3;8,-2;6;5,-4;-3;2,-4;-11;1,4018551,2021-11-19
27310,4018817,,,,,4018817,2021-11-19
27311,4018820,-3;-2;2,0;0;-5,-3;2;-6,-3;-5;0,4018820,2021-11-19
27312,4019095,,,,,4019095,2021-11-19
27313,4019098,-8;-8;0,0;-6;7,-1;-3;2,-1;-7;-3,4019098,2021-11-19
27314,4019363,,,,,4019363,2021-11-19
27315,4019365,-1;-1;-3,0;0;-5,-2;0;-3,-1;8;0,4019365,2021-11-19
27316,4019649,,,,,4019649,2021-11-19
27317,4019652,7;-3;2,-4;7;0,-5;-5;4,-4;-2;-4,4019652,2021-11-19
27318,4019924,,,,,4019924,2021-11-19
27319,4019928,0;-5;-3,2;-9;-1,2;2;2,0;0;1,4019928,2021-11-19
27320,4020200,,,,,4020200,2021-11-19
27321,4020203,0;3;4,8;3;4,-4;4;-6,3;2;-2,4020203,2021-11-19
27322,4020474,,,,,4020474,2021-11-19
27323,4020477,4;5;-3,9;-1;2,0;-4;-11,2;-3;-6,4020477,2021-11-19
27324,4020888,,,,,4020888,2021-11-19
27325,4020891,6;-1;-3,5;-10;8,13;-5;-1,8;-7;-3,4020891,2021-11-19
27326,4021170,,,,,4021170,2021-11-19
27327,4021173,5;-5;-4,6;1;2,17;-4;7,15;-13;3,4021173,2021-11-19
27328,4021439,,,,,4021439,2021-11-19
27329,4021442,14;-6;3,6;-4;5,5;-10;7,8;-4;17,4021442,2021-11-19
27330,4021713,,,,,4021713,2021-11-19
27331,4021716,15;-15;10,6;-1;8,9;-6;3,18;-12;5,4021716,2021-11-19
27332,4021989,,,,,4021989,2021-11-19
27333,4021992,12;-17;8,11;-12;6,7;-10;2,12;-17;13,4021992,2021-11-19
27334,4022263,,,,,4022263,2021-11-19
27335,4022266,6;-29;10,0;-15;9,4;-18;1,6;-17;7,4022266,2021-11-19
27336,4022540,,,,,4022540,2021-11-19
27337,4022543,5;-27;2,1;-21;13,-5;-23;13,2;-27;7,4022543,2021-11-19
27338,4022815,,,,,4022815,2021-11-19
27339,4022817,-5;-18;2,0;-30;5,-4;-23;9,-2;-26;1,4022817,2021-11-19
27340,4023091,,,,,4023091,2021-11-19
27341,4023094,-1;-25;4,-2;-19;10,-6;-36;7,-7;-30;5,4023094,2021-11-19
27342,4023360,,,,,4023360,2021-11-19
27343,4023363,-7;-20;1,-9;-24;7,-9;-33;4,-7;-19;0,4023363,2021-11-19
27344,4023645,,,,,4023645,2021-11-19
27345,4023648,-1;-29;2,-5;-31;2,-7;-19;4,-9;-25;3,4023648,2021-11-19
27346,4023916,,,,,4023916,2021-11-19
27347,4023919,-8;-29;-1,-10;-26;-7,-9;-22;-2,-10;-28;0,4023919,2021-11-19
27348,4024193,,,,,4024193,2021-11-19
27349,4024196,-11;-32;-3,-5;-29;1,-10;-24;3,-10;-30;4,4024196,2021-11-19
27350,4024463,,,,,4024463,2021-11-19
27351,4024466,-8;-28;10,-11;-30;3,-10;-31;-1,-9;-21;3,4024466,2021-11-19
27352,4024735,,,,,4024735,2021-11-19
27353,4024738,-11;-21;0,-6;-17;0,-9;-17;-4,-6;-19;-5,4024738,2021-11-19
27354,4025005,,,,,4025005,2021-11-19
27355,4025014,-8;-22;-6,-5;-26;-8,-4;-12;-7,-4;-12;-1,4025014,2021-11-19
27356,4025280,,,,,4025280,2021-11-19
27357,4025283,-7;-19;-3,-10;-27;-4,-8;-17;-11,-8;-24;-12,4025283,2021-11-19
27358,4025554,,,,,4025554,2021-11-19
27359,4025563,-5;-20;-6,-12;-12;-1,-6;-21;-11,-13;-17;-2,4025563,2021-11-19
27360,4025831,,,,,4025831,2021-11-19
27361,4025834,-7;-22;-12,-10;-23;-2,-9;-16;-3,-10;-23;-3,4025834,2021-11-19
27362,4026113,,,,,4026113,2021-11-19
27363,4026122,-5;-19;-7,-9;-17;-13,-7;-26;-21,-11;-21;-9,4026122,2021-11-19
27364,4026394,,,,,4026394,2021-11-19
27365,4026396,-10;-26;-13,-6;-23;-12,-5;-23;-8,-8;-26;-5,4026396,2021-11-19
27366,4026665,,,,,4026665,2021-11-19
27367,4026673,-5;-28;-10,-8;-28;-3,-15;-30;-3,-5;-13;-10,4026673,2021-11-19
27368,4026938,,,,,4026938,2021-11-19
27369,4026941,-8;-13;-16,-3;-10;-10,-11;-26;-11,-8;-21;-14,4026941,2021-11-19
27370,4027219,,,,,4027219,2021-11-19
27371,4027223,-9;-21;-5,-8;-21;-6,-9;-19;-6,-4;-16;-2,4027223,2021-11-19
27372,4027495,,,,,4027495,2021-11-19
27373,4027498,-7;-17;-9,-11;-19;-6,-12;-22;-3,-11;-21;0,4027498,2021-11-19
27374,4027774,,,,,4027774,2021-11-19
27375,4027778,-16;-16;0,-14;-9;1,-12;-13;1,-9;-7;2,4027778,2021-11-19
27376,4028053,,,,,4028053,2021-11-19
27377,4028055,-8;-17;-5,-11;-10;-2,-7;-14;-6,-5;-10;-6,4028055,2021-11-19
27378,4028328,,,,,4028328,2021-11-19
27379,4028332,-15;-13;-1,-13;-8;0,-13;-18;3,-10;-19;0,4028332,2021-11-19
27380,4028596,,,,,4028596,2021-11-19
27381,4028599,-10;-15;-1,-13;-11;-4,-10;-15;-8,-11;-15;-3,4028599,2021-11-19
27382,4028877,,,,,4028877,2021-11-19
27383,4028880,-6;-17;-3,-15;-12;-4,-18;-6;0,-12;-9;-4,4028880,2021-11-19
27384,4029147,,,,,4029147,2021-11-19
27385,4029150,-14;-5;1,-15;-1;1,-11;-4;-6,-16;0;-1,4029150,2021-11-19
27386,4029427,,,,,4029427,2021-11-19
27387,4029430,-12;-6;2,-18;-8;-2,-22;-6;0,-20;-9;-4,4029430,2021-11-19
27388,4029697,,,,,4029697,2021-11-19
27389,4029700,-10;-6;-2,-18;0;-4,-9;-5;-4,-12;-3;-1,4029700,2021-11-19
27390,4029973,,,,,4029973,2021-11-19
27391,4029975,-17;2;4,-12;-4;-2,-4;-4;-6,-13;-2;-2,4029975,2021-11-19
27392,4030246,,,,,4030246,2021-11-19
27393,4030249,-14;-6;4,-6;-4;7,-14;0;-4,-18;4;-7,4030249,2021-11-19
27394,4030528,,,,,4030528,2021-11-19
27395,4030531,-13;0;-7,-18;3;1,-10;3;3,-8;-1;-3,4030531,2021-11-19
27396,4030797,,,,,4030797,2021-11-19
27397,4030800,-11;-2;2,-6;2;-4,-12;1;2,-7;5;0,4030800,2021-11-19
27398,4031073,,,,,4031073,2021-11-19
27399,4031076,-6;1;0,-6;7;-4,-4;4;-1,-6;0;-1,4031076,2021-11-19
27400,4031347,,,,,4031347,2021-11-19
27401,4031350,-7;9;5,-1;2;2,-5;5;3,-4;3;1,4031350,2021-11-19
27402,4031630,,,,,4031630,2021-11-19
27403,4031632,-8;1;4,-5;4;3,-11;0;6,-6;4;-1,4031632,2021-11-19
27404,4031898,,,,,4031898,2021-11-19
27405,4031901,-7;-2;-5,-6;3;-2,-4;6;6,-3;0;4,4031901,2021-11-19
27406,4032186,,,,,4032186,2021-11-19
27407,4032189,-3;5;8,-3;0;1,0;5;-4,0;8;5,4032189,2021-11-19
27408,4032462,,,,,4032462,2021-11-19
27409,4032465,-3;3;8,-6;1;6,-1;2;-3,-1;5;0,4032465,2021-11-19
27410,4032749,,,,,4032749,2021-11-19
27411,4032752,-1;-3;4,-2;0;0,-2;0;1,2;5;0,4032752,2021-11-19
27412,4033025,,,,,4033025,2021-11-19
27413,4033028,-6;2;6,-3;3;7,0;5;3,-1;0;6,4033028,2021-11-19
27414,4033306,,,,,4033306,2021-11-19
27415,4033309,-3;9;3,0;2;0,0;1;1,-2;9;-1,4033309,2021-11-19
27416,4033575,,,,,4033575,2021-11-19
27417,4033579,0;0;-1,-4;7;-2,-1;7;-2,0;5;0,4033579,2021-11-19
27418,4034002,,,,,4034002,2021-11-19
27419,4034006,3;0;0,-3;0;-3,-3;4;-2,-4;3;0,4034006,2021-11-19
27420,4034276,,,,,4034276,2021-11-19
27421,4034279,-5;4;1,-3;-4;-6,-3;-4;-2,-1;4;-1,4034279,2021-11-19
27422,4034557,,,,,4034557,2021-11-19
27423,4034561,-4;12;-4,-3;2;1,-1;3;-4,2;7;-3,4034561,2021-11-19
27424,4034827,,,,,4034827,2021-11-19
27425,4034830,-6;5;-2,0;6;-3,-3;8;-1,-4;4;-11,4034830,2021-11-19
27426,4035102,,,,,4035102,2021-11-19
27427,4035105,0;0;-2,0;0;-5,-3;0;-6,-1;1;-10,4035105,2021-11-19
27428,4035378,,,,,4035378,2021-11-19
27429,4035380,0;-4;-11,-2;2;-5,-2;2;-3,1;5;-3,4035380,2021-11-19
27430,4035659,,,,,4035659,2021-11-19
27431,4035662,-1;7;-1,0;6;0,0;7;-2,-6;9;6,4035662,2021-11-19
27432,4035934,,,,,4035934,2021-11-19
27433,4035937,-4;15;0,-4;11;0,-1;14;-2,-1;11;-3,4035937,2021-11-19
27434,4036215,,,,,4036215,2021-11-19
27435,4036218,-4;7;2,0;7;-2,-3;13;5,-3;14;0,4036218,2021-11-19
27436,4036492,,,,,4036492,2021-11-19
27437,4036495,0;11;-6,-2;16;-7,-1;7;0,1;9;-3,4036495,2021-11-19
27438,4036766,,,,,4036766,2021-11-19
27439,4036769,0;9;-1,-5;9;-5,0;14;2,-4;8;-5,4036769,2021-11-19
27440,4037036,,,,,4037036,2021-11-19
27441,4037039,-4;8;-1,-5;15;-9,1;12;-7,0;5;-5,4037039,2021-11-19
27442,4037311,,,,,4037311,2021-11-19
27443,4037314,1;13;-8,0;7;-3,-7;5;4,-9;8;3,4037314,2021-11-19
27444,4037579,,,,,4037579,2021-11-19
27445,4037582,-2;6;-4,-6;-1;-3,-9;4;4,-8;2;5,4037582,2021-11-19
27446,4037863,,,,,4037863,2021-11-19
27447,4037866,-8;1;0,1;0;5,-5;2;9,-4;5;-4,4037866,2021-11-19
27448,4038131,,,,,4038131,2021-11-19
27449,4038134,-12;4;1,-7;5;0,-5;11;10,-6;8;-4,4038134,2021-11-19
27450,4038405,,,,,4038405,2021-11-19
27451,4038408,-11;18;1,-5;12;-1,-10;12;5,-7;12;9,4038408,2021-11-19
27452,4038675,,,,,4038675,2021-11-19
27453,4038678,-6;8;4,-2;11;1,-8;9;-2,-9;20;-1,4038678,2021-11-19
27454,4038952,,,,,4038952,2021-11-19
27455,4038956,-10;9;1,-10;16;0,-9;8;1,-12;19;4,4038956,2021-11-19
27456,4039219,,,,,4039219,2021-11-19
27457,4039221,-8;12;3,-8;8;2,-5;11;3,-6;8;7,4039221,2021-11-19
27458,4039504,,,,,4039504,2021-11-19
27459,4039507,-5;14;7,-11;6;10,-10;15;17,-10;19;8,4039507,2021-11-19
27460,4039782,,,,,4039782,2021-11-19
27461,4039785,-15;27;10,-6;9;3,-9;11;7,-10;14;7,4039785,2021-11-19
27462,4040057,,,,,4040057,2021-11-19
27463,4040060,-11;12;2,-12;18;8,-8;7;7,-11;10;5,4040060,2021-11-19
27464,4040332,,,,,4040332,2021-11-19
27465,4040335,-9;8;4,-2;12;-2,-8;9;3,-16;19;1,4040335,2021-11-19
27466,4040607,,,,,4040607,2021-11-19
27467,4040610,-6;10;-6,-6;19;-6,-10;10;-5,-11;1;-3,4040610,2021-11-19
27468,4040877,,,,,4040877,2021-11-19
27469,4040880,-9;5;-6,-10;4;-6,-8;12;0,-15;16;5,4040880,2021-11-19
27470,4041153,,,,,4041153,2021-11-19
27471,4041156,-9;4;0,-6;14;-3,-12;16;-3,-10;10;6,4041156,2021-11-19
27472,4041422,,,,,4041422,2021-11-19
27473,4041425,-5;15;2,-9;17;-6,-3;15;-11,-8;25;4,4041425,2021-11-19
27474,4041696,,,,,4041696,2021-11-19
27475,4041699,-11;12;-3,-10;13;-4,-8;17;-6,-9;11;-3,4041699,2021-11-19
27476,4041971,,,,,4041971,2021-11-19
