,acc1,acc2,acc3,acc4,duration
913789,3;-4;-2,1;-5;0,0;-6;6,1;-2;4,913789
914064,,,,,914064
914067,0;0;1,1;-2;-1,0;-4;4,0;0;3,914067
914330,,,,,914330
914333,1;-5;-1,1;-5;-1,2;0;-2,2;-3;-5,914333
914599,,,,,914599
914607,2;0;-2,-1;-1;0,0;-2;5,0;-2;1,914607
914875,,,,,914875
914878,3;-2;1,0;-3;1,2;-2;0,0;-2;4,914878
915150,,,,,915150
915159,4;-6;-1,3;2;3,1;0;3,7;-3;6,915159
915427,,,,,915427
915429,2;0;9,1;-3;5,3;-5;-1,6;-4;-3,915429
915700,,,,,915700
915707,3;-8;5,6;0;5,5;-2;0,1;0;6,915707
915976,,,,,915976
915979,6;-5;0,2;-4;0,4;0;1,5;0;5,915979
916251,,,,,916251
916254,5;0;7,2;-1;2,3;-6;0,5;0;-1,916254
916528,,,,,916528
916530,1;-3;3,5;0;4,4;0;4,2;-8;0,916530
916795,,,,,916795
916798,1;-6;1,4;0;0,4;-5;5,3;0;5,916798
917073,,,,,917073
917075,0;-2;4,0;-3;4,3;-4;0,4;0;6,917075
917341,,,,,917341
917343,3;-3;1,5;0;4,3;-1;3,0;-4;0,917343
917620,,,,,917620
917623,4;-4;-2,5;-5;-1,5;-7;5,0;-3;3,917623
917891,,,,,917891
917893,2;-6;0,4;-1;0,2;-4;1,5;-10;6,917893
918165,,,,,918165
918167,2;-2;0,5;-3;-7,3;-5;0,5;-9;0,918167
918436,,,,,918436
918439,0;-5;3,2;-2;2,0;-4;2,5;-1;-2,918439
918710,,,,,918710
918719,0;-1;-3,3;-7;-5,2;-2;5,-2;-4;6,918719
918993,,,,,918993
918995,1;-2;0,3;5;9,2;2;3,2;-2;2,918995
919264,,,,,919264
919272,1;-3;0,4;-10;-3,7;-3;-2,2;-4;-12,919272
919536,,,,,919536
919539,0;-7;3,1;-6;-4,0;-6;13,5;1;4,919539
919805,,,,,919805
919808,0;-1;6,-1;-2;11,1;0;2,5;-6;-14,919808
920080,,,,,920080
920083,2;-8;2,3;-3;-4,0;-4;1,4;-3;-3,920083
920355,,,,,920355
920357,0;-3;7,-1;-3;3,0;-7;-3,1;-6;3,920357
920631,,,,,920631
920634,3;1;0,1;2;4,3;-5;2,0;-1;3,920634
920900,,,,,920900
920903,1;-3;2,3;-3;3,0;-4;3,3;-6;5,920903
921187,,,,,921187
921190,-2;1;2,0;0;4,3;-4;1,-2;-10;4,921190
921466,,,,,921466
921468,0;-1;6,0;-3;-2,0;-6;-4,1;0;-1,921468
921885,,,,,921885
921888,2;1;-2,0;-5;2,4;-5;2,-2;-3;3,921888
922157,,,,,922157
922160,2;-2;2,5;-1;0,2;0;7,3;0;0,922160
922434,,,,,922434
922443,-3;0;5,-1;-2;1,5;2;1,0;-2;0,922443
922707,,,,,922707
922711,1;-8;2,3;-2;-6,0;-3;-6,4;1;0,922711
922977,,,,,922977
922986,0;-5;-6,5;-1;0,3;-2;-1,-1;2;10,922986
923258,,,,,923258
923260,6;-6;0,5;-3;-2,4;-4;4,5;-10;6,923260
923534,,,,,923534
923552,3;0;-1,1;0;6,0;0;2,5;-4;-5,923552
923814,,,,,923814
923817,5;2;-3,5;-4;-4,5;0;2,2;3;0,923817
924091,,,,,924091
924094,5;-1;0,6;-4;-4,4;1;1,4;1;3,924094
924360,,,,,924360
924362,4;-2;-3,7;1;0,7;5;-1,6;7;3,924362
924635,,,,,924635
924638,12;2;-1,10;5;3,11;6;0,14;-1;0,924638
924910,,,,,924910
924912,15;1;-2,13;3;3,12;5;7,12;5;3,924912
925178,,,,,925178
925181,14;5;2,12;5;5,18;0;3,10;3;8,925181
925458,,,,,925458
925461,14;-7;11,13;0;11,21;2;-12,21;6;-1,925461
925723,,,,,925723
925725,13;7;4,20;0;8,16;-3;0,13;2;8,925725
925995,,,,,925995
926004,12;1;9,15;3;5,18;0;7,18;4;3,926004
926274,,,,,926274
926277,21;1;3,16;-1;10,16;5;3,21;-2;10,926277
926546,,,,,926546
926555,18;-4;7,21;1;13,18;-1;13,17;0;0,926555
926824,,,,,926824
926827,19;1;5,15;1;3,18;0;4,13;0;11,926827
927095,,,,,927095
927105,18;1;3,20;-1;7,19;-2;8,15;0;5,927105
927375,,,,,927375
927378,22;2;8,18;-3;10,23;0;8,18;-4;8,927378
927650,,,,,927650
927652,19;3;4,26;0;6,21;0;8,19;-1;5,927652
927926,,,,,927926
927929,23;-2;8,21;0;4,21;0;10,25;-1;10,927929
928203,,,,,928203
928205,22;2;2,24;2;2,27;1;7,24;1;3,928205
928489,,,,,928489
928492,23;0;6,28;0;9,28;0;8,23;-4;11,928492
928763,,,,,928763
928766,26;0;6,25;0;7,24;3;6,24;3;8,928766
929039,,,,,929039
929042,28;-1;5,26;0;9,24;1;4,23;1;5,929042
929313,,,,,929313
929316,28;-3;4,25;0;7,22;0;8,23;0;3,929316
929595,,,,,929595
929598,23;-2;8,28;-3;4,24;-2;7,25;-4;10,929598
929865,,,,,929865
929867,26;0;-4,25;-3;3,26;-8;7,22;-3;6,929867
930141,,,,,930141
930148,12;-1;-2,11;-9;8,4;-3;5,10;0;2,930148
930416,,,,,930416
930418,6;-6;2,7;-3;4,5;-1;3,5;-1;5,930418
930691,,,,,930691
930699,6;-2;1,4;-2;0,4;0;4,4;-2;4,930699
930966,,,,,930966
930968,7;-3;2,6;-2;2,6;-1;0,8;-1;5,930968
931243,,,,,931243
931251,7;0;-1,4;-4;1,8;-3;3,8;-4;5,931251
931517,,,,,931517
931519,6;-1;5,8;-1;2,3;-3;1,5;-3;1,931519
931791,,,,,931791
931794,5;-1;2,5;0;3,6;0;3,7;-3;1,931794
932067,,,,,932067
932069,6;-4;3,6;-2;0,4;-3;2,8;-1;5,932069
932335,,,,,932335
932338,10;2;4,8;-1;2,7;0;4,10;-5;0,932338
932612,,,,,932612
932615,8;-4;6,10;-2;3,10;-3;4,12;-3;1,932615
932881,,,,,932881
932883,11;1;4,11;0;4,8;0;5,9;0;2,932883
933161,,,,,933161
933164,5;-3;2,5;-1;0,5;2;2,4;-2;4,933164
933433,,,,,933433
933435,3;-3;0,2;0;1,2;-1;2,2;-1;1,933435
933699,,,,,933699
933707,0;0;2,0;-3;1,2;0;2,0;0;1,933707
933976,,,,,933976
933979,1;-2;0,0;0;0,0;-2;2,-1;-3;0,933979
934252,,,,,934252
934261,2;-2;0,1;0;1,1;0;1,-1;-1;3,934261
934525,,,,,934525
934529,0;0;3,1;0;1,-5;-5;1,-7;-2;0,934529
934795,,,,,934795
934802,-11;1;2,-11;-3;10,-14;0;-5,-17;2;-7,934802
935069,,,,,935069
935072,-15;-1;-10,-15;-3;-13,-19;0;-9,-15;-1;-9,935072
935339,,,,,935339
935342,-22;1;1,-17;-2;-5,-21;-4;0,-22;-6;-6,935342
935614,,,,,935614
935617,-21;-3;-5,-20;-1;-5,-22;-4;-2,-15;-8;-8,935617
935885,,,,,935885
935888,-20;-10;-6,-22;-11;0,-22;-8;0,-15;-8;0,935888
936159,,,,,936159
936162,-7;-12;-1,-1;-18;-1,-1;-20;0,1;-23;-1,936162
936428,,,,,936428
936431,2;-24;-1,2;-23;4,0;-23;1,4;-29;4,936431
936705,,,,,936705
936708,2;-26;4,5;-25;-1,3;-28;-1,6;-25;-1,936708
936973,,,,,936973
936975,4;-27;2,2;-28;2,4;-27;-1,-1;-32;2,936975
937247,,,,,937247
937250,-2;-26;-1,-8;-28;3,-5;-27;-2,-5;-24;-5,937250
937517,,,,,937517
937520,-4;-31;-2,-2;-26;-4,-3;-26;-2,0;-30;2,937520
937792,,,,,937792
937795,-2;-24;0,-1;-23;-3,-1;-21;0,0;-26;-9,937795
938062,,,,,938062
938065,0;-30;-6,-1;-25;0,-2;-21;0,-8;-24;1,938065
938340,,,,,938340
938343,-9;-21;4,-3;-31;-4,-1;-28;1,-7;-23;0,938343
938611,,,,,938611
938614,-3;-30;0,-5;-20;9,-2;-24;3,-1;-30;7,938614
939026,,,,,939026
939029,-5;-30;1,-6;-20;-5,-4;-26;-2,-3;-26;3,939029
939299,,,,,939299
939302,-4;-20;2,-5;-19;0,-3;-22;1,-1;-18;-2,939302
939575,,,,,939575
939582,-3;-14;-4,-2;-18;-4,-6;-15;4,-1;-15;0,939582
939849,,,,,939849
939852,-2;-7;0,-2;-7;4,-1;2;2,-2;-5;-2,939852
940120,,,,,940120
940128,0;-7;3,0;0;5,-5;0;3,-4;-2;0,940128
940402,,,,,940402
940405,-7;-3;0,-14;-2;1,-14;-4;-1,-10;-1;1,940405
940676,,,,,940676
940683,-8;-4;3,-11;-6;1,-11;0;0,-12;-10;0,940683
940951,,,,,940951
940954,-7;-5;-2,-10;-3;2,-14;-1;5,-14;-4;0,940954
941219,,,,,941219
941228,-9;-9;4,-8;-4;-3,-13;0;1,-11;-3;-1,941228
941495,,,,,941495
941498,-6;-7;-1,-8;-3;0,-5;-3;1,-5;-3;0,941498
941764,,,,,941764
941767,-5;-5;0,-7;0;2,-12;-1;3,-9;0;3,941767
942040,,,,,942040
942043,-11;-3;-1,-16;1;0,-12;0;0,-15;-2;-3,942043
942314,,,,,942314
942317,-11;0;1,-12;-2;0,-11;-4;-4,-9;-1;-4,942317
942590,,,,,942590
942594,-11;-4;-3,-13;-5;0,-16;-4;-4,-16;-5;1,942594
942865,,,,,942865
942868,-13;0;-3,-9;-3;8,-17;2;0,-14;-1;0,942868
943142,,,,,943142
943145,-15;-9;-2,-16;2;3,-16;0;-1,-17;2;-3,943145
943415,,,,,943415
943418,-21;3;-1,-17;-2;-7,-21;-1;-3,-19;1;-3,943418
943697,,,,,943697
943700,-19;2;-4,-18;2;-6,-23;0;0,-23;-5;-4,943700
943967,,,,,943967
943969,-16;0;-4,-20;0;-7,-15;0;-2,-14;-1;-5,943969
944241,,,,,944241
944243,-20;0;-5,-16;-5;-5,-18;-2;-6,-15;-2;-1,944243
944518,,,,,944518
944520,-13;2;-1,-13;0;-5,-10;0;-1,-10;-4;0,944520
944798,,,,,944798
944800,-6;0;0,-5;-1;0,-7;1;3,-6;1;1,944800
945068,,,,,945068
945070,-3;0;1,-3;-1;0,-5;-2;0,-3;-1;1,945070
945337,,,,,945337
945345,-2;0;0,-1;0;2,0;1;-2,-3;0;-6,945345
945613,,,,,945613
945616,-1;0;0,-3;1;2,-4;2;-1,-1;-2;-1,945616
945884,,,,,945884
945893,-7;-1;-1,-7;-2;4,-5;-1;5,-12;1;3,945893
946156,,,,,946156
946159,-12;-4;-3,-11;0;0,-11;3;0,-17;-1;-3,946159
946433,,,,,946433
946440,-13;0;-1,-11;1;0,-15;0;-2,-15;-1;-2,946440
946706,,,,,946706
946709,-11;-2;-4,-13;-4;0,-14;2;-3,-17;-1;-1,946709
946984,,,,,946984
946993,-14;-6;0,-16;-2;2,-12;0;-1,-10;0;-2,946993
947257,,,,,947257
947260,-14;-6;1,-13;0;-2,-10;3;-3,-13;-3;-7,947260
947532,,,,,947532
947534,-12;-4;-3,-14;2;0,-12;1;-4,-13;-3;-6,947534
947807,,,,,947807
947810,-15;-3;-3,-16;2;-3,-15;-7;-2,-14;0;1,947810
948077,,,,,948077
948080,-15;0;-6,-9;-1;-7,-16;-6;-6,-16;0;-7,948080
948354,,,,,948354
948356,-12;2;-7,-13;-2;-3,-13;0;1,-15;-5;-6,948356
948622,,,,,948622
948625,-15;-2;-4,-16;0;-6,-14;0;-7,-15;-4;-4,948625
948896,,,,,948896
948899,-13;1;-9,-14;3;-7,-13;-2;-7,-14;0;0,948899
949172,,,,,949172
949175,-15;0;-4,-14;-2;-4,-14;-6;-3,-16;-2;-4,949175
949447,,,,,949447
949450,-14;0;-5,-14;-3;-3,-17;-2;-5,-22;6;-8,949450
949722,,,,,949722
949725,-20;0;-7,-14;0;-5,-21;0;-6,-23;0;-8,949725
949997,,,,,949997
950000,-18;-4;-4,-18;-5;-10,-21;-3;-8,-15;5;-5,950000
950272,,,,,950272
950275,-22;-6;-9,-19;-3;-4,-13;6;-8,-15;0;-6,950275
950550,,,,,950550
950553,-19;-4;-4,-16;-7;-8,-20;-1;-8,-18;-2;-7,950553
950817,,,,,950817
950819,-18;-6;-6,-17;-7;-7,-21;-4;-2,-21;0;-3,950819
951091,,,,,951091
951094,-17;8;-2,-20;-1;0,-20;-8;-3,-19;1;-1,951094
951355,,,,,951355
951358,-21;3;-3,-17;-4;-3,-17;1;-14,-21;0;-8,951358
951629,,,,,951629
951632,-11;3;-13,-14;-1;-4,-15;6;-3,-17;3;-7,951632
951903,,,,,951903
951906,-10;3;-10,-11;1;-8,-13;3;-8,-9;6;-7,951906
952175,,,,,952175
952182,-15;0;-10,-10;1;-3,-13;8;1,-9;6;-5,952182
952452,,,,,952452
952455,-16;2;0,-15;7;-1,-17;1;0,-11;0;-9,952455
952719,,,,,952719
952728,-15;3;0,-12;3;-1,-8;0;-8,-14;-4;-6,952728
952995,,,,,952995
952997,-14;-3;-14,-12;0;-12,-12;-1;-2,-9;4;-10,952997
953263,,,,,953263
953271,-10;1;-7,-11;1;-9,-14;6;-2,-11;2;-1,953271
953538,,,,,953538
953541,-13;1;2,-11;2;-5,-11;1;-5,-11;-2;-8,953541
953814,,,,,953814
953823,-9;0;-3,-3;13;3,-18;0;2,-12;1;0,953823
954089,,,,,954089
954092,-11;2;-7,-7;-1;-7,-8;3;-3,-8;0;-3,954092
954363,,,,,954363
954366,-3;-3;1,-4;-5;-2,-1;-4;-3,-5;-7;-13,954366
954639,,,,,954639
954642,-5;-4;-10,-3;-6;-4,-3;-7;-3,-5;-2;-4,954642
954914,,,,,954914
954917,-5;-2;-2,-5;-6;-5,-3;-4;-11,-2;-3;0,954917
955191,,,,,955191
955194,-1;0;-3,0;2;3,-7;-5;-5,-2;0;-11,955194
955471,,,,,955471
955474,-4;0;-7,0;-3;-3,-1;-2;-1,-2;-4;0,955474
955742,,,,,955742
955745,-1;-7;-2,-2;-5;0,0;-1;2,0;0;-4,955745
956016,,,,,956016
956018,-1;-4;0,1;0;-4,1;3;-3,0;-1;1,956018
956302,,,,,956302
956305,3;-3;1,3;-6;4,2;-1;-3,3;0;2,956305
956567,,,,,956567
956569,6;2;0,1;-2;-1,2;0;3,0;-1;0,956569
956968,,,,,956968
956972,3;-2;1,2;0;2,2;0;2,1;0;0,956972
957236,,,,,957236
957239,0;-3;3,3;4;0,0;-3;3,2;-4;6,957239
957511,,,,,957511
957520,2;-7;-1,3;0;4,2;-3;0,0;-3;1,957520
957793,,,,,957793
957796,-5;-1;-2,2;-3;4,0;-1;3,2;-2;5,957796
958067,,,,,958067
958075,-1;-5;1,0;-5;4,0;-2;2,4;-1;-9,958075
958343,,,,,958343
958346,0;2;13,4;-8;0,2;-1;10,3;-2;4,958346
958613,,,,,958613
958615,7;-9;8,4;-5;6,0;1;3,0;-5;4,958615
958886,,,,,958886
958889,3;-5;1,1;-1;2,2;-9;2,0;-4;5,958889
959156,,,,,959156
959159,0;-1;1,0;-3;5,1;0;3,0;0;6,959159
959584,,,,,959584
959587,1;-3;1,3;-3;2,1;0;2,2;0;1,959587
959852,,,,,959852
959855,1;-1;5,2;-1;0,-1;0;3,1;-3;4,959855
960126,,,,,960126
960130,0;0;2,0;0;2,3;0;0,2;-3;5,960130
960395,,,,,960395
960398,2;-1;5,0;-5;5,3;-6;1,2;0;-16,960398
960675,,,,,960675
960677,0;3;1,1;10;3,1;-1;0,15;-8;23,960677
960954,,,,,960954
960956,0;-3;11,1;-6;5,3;-1;6,0;-6;3,960956
961222,,,,,961222
961231,2;-4;1,1;-5;-1,0;-6;0,1;-2;1,961231
961498,,,,,961498
961501,2;0;1,3;-2;1,3;-3;0,2;-2;0,961501
961771,,,,,961771
961779,0;0;1,1;-4;0,0;-4;3,1;0;1,961779
962046,,,,,962046
962050,3;0;1,1;-6;3,2;-1;1,-1;0;0,962050
962316,,,,,962316
962318,1;-1;3,5;0;0,1;-2;2,0;-2;2,962318
962590,,,,,962590
962593,-1;1;0,-1;3;3,1;-2;0,0;-3;0,962593
962862,,,,,962862
962865,3;0;0,3;-4;0,1;-3;0,4;-1;3,962865
963142,,,,,963142
963145,2;-1;2,4;0;4,3;-2;1,4;-12;0,963145
963410,,,,,963410
963414,7;-3;0,2;4;2,23;-28;-4,3;0;-8,963414
963686,,,,,963686
963688,10;0;4,9;2;-6,21;-8;0,14;14;12,963688
963955,,,,,963955
963958,8;-2;3,3;-4;2,7;0;-1,7;-3;9,963958
964228,,,,,964228
964231,9;0;1,7;-2;0,8;-1;10,6;0;-20,964231
964493,,,,,964493
964495,11;3;-26,4;0;-4,7;-2;8,11;-5;-6,964495
964761,,,,,964761
964770,8;-2;-10,16;-6;1,11;-3;2,10;-1;8,964770
965038,,,,,965038
965041,11;-2;5,17;-5;7,14;-3;7,16;-2;4,965041
965312,,,,,965312
965320,16;0;3,18;-1;4,14;-1;7,15;-4;6,965320
965585,,,,,965585
965588,12;0;1,12;-3;4,13;0;5,14;-2;4,965588
965851,,,,,965851
965859,13;-4;0,9;-2;1,6;-3;3,7;-3;3,965859
966125,,,,,966125
966128,5;0;0,1;-5;3,2;-4;0,1;-8;4,966128
966394,,,,,966394
966397,1;-5;0,0;-9;4,0;-4;4,2;-4;0,966397
966670,,,,,966670
966673,0;-8;-1,2;-7;2,3;-5;0,1;-4;0,966673
966938,,,,,966938
966941,1;-9;0,0;-7;-1,-1;-8;-1,-7;-7;0,966941
967224,,,,,967224
967226,-6;-5;-1,-7;-4;-2,-8;-5;-2,-6;-6;2,967226
967490,,,,,967490
967493,-9;-3;-1,-6;-7;-3,-8;-6;0,-9;-4;0,967493
967764,,,,,967764
967768,-10;-3;0,-12;-4;0,-11;0;0,-7;-1;-4,967768
968035,,,,,968035
968037,-9;-1;-4,-8;-6;-7,-11;2;-2,-10;0;-5,968037
968308,,,,,968308
968311,-10;1;-1,-9;0;-1,-11;4;-2,-12;4;-2,968311
968579,,,,,968579
968582,-5;0;-8,-8;-2;-5,-7;2;0,-9;2;-2,968582
968858,,,,,968858
968860,-5;3;-4,-6;0;-3,-4;5;-4,-3;5;-1,968860
969128,,,,,969128
969132,0;7;0,-1;7;1,-2;7;3,-6;12;1,969132
969402,,,,,969402
969411,-4;11;2,0;8;1,0;8;1,-1;11;0,969411
969673,,,,,969673
969676,0;7;2,2;6;1,0;14;0,1;3;0,969676
969949,,,,,969949
969956,0;4;0,2;5;5,1;6;7,2;4;1,969956
970217,,,,,970217
970220,-1;4;1,4;7;-1,-1;5;0,0;6;4,970220
970492,,,,,970492
970496,2;4;0,5;5;-7,2;0;-3,2;1;-1,970496
970767,,,,,970767
970770,4;7;-1,5;4;-3,5;3;-2,6;2;1,970770
971043,,,,,971043
971046,6;4;2,5;1;-1,7;3;4,5;5;4,971046
971318,,,,,971318
971321,7;4;0,11;3;3,7;6;5,6;6;1,971321
971593,,,,,971593
971596,10;5;3,11;2;5,9;1;4,11;4;0,971596
971868,,,,,971868
971871,8;3;2,13;1;1,11;8;1,10;2;1,971871
972137,,,,,972137
972140,10;0;-2,12;1;3,11;2;8,12;2;7,972140
972419,,,,,972419
972422,11;5;3,16;2;1,17;0;4,16;4;4,972422
972689,,,,,972689
972692,15;4;6,17;2;0,25;0;0,22;2;6,972692
972957,,,,,972957
972965,18;1;5,18;4;7,24;3;6,23;1;5,972965
973232,,,,,973232
973235,22;0;6,23;2;3,23;3;6,19;4;6,973235
973508,,,,,973508
973515,20;3;5,19;3;5,20;2;6,20;3;7,973515
973791,,,,,973791
973794,19;1;6,17;3;3,19;1;5,17;2;7,973794
974058,,,,,974058
974061,17;0;6,24;0;3,26;2;5,28;4;5,974061
974333,,,,,974333
974336,29;1;10,27;3;8,26;3;8,25;1;8,974336
974596,,,,,974596
974599,25;2;6,24;3;5,20;1;6,17;3;5,974599
974872,,,,,974872
974875,15;1;4,15;1;5,16;2;3,16;1;3,974875
975143,,,,,975143
975145,15;3;6,15;2;3,15;3;4,12;2;3,975145
975417,,,,,975417
975420,11;1;3,13;4;5,13;3;3,12;3;2,975420
975685,,,,,975685
975688,12;3;2,12;1;2,10;3;1,11;1;3,975688
975966,,,,,975966
975968,10;3;1,8;4;2,9;2;5,6;2;3,975968
976235,,,,,976235
976238,6;2;4,5;1;2,4;2;1,4;2;1,976238
976510,,,,,976510
976648,4;2;2,3;1;0,2;3;0,3;1;2,976648
976911,,,,,976911
976914,2;2;2,0;3;3,-1;3;2,-1;2;1,976914
977185,,,,,977185
977192,2;1;0,2;3;0,2;1;0,1;2;0,977192
977455,,,,,977455
977457,1;3;0,1;2;0,0;3;1,0;4;0,977457
977723,,,,,977723
977726,2;6;1,1;3;0,0;1;1,0;3;1,977726
977993,,,,,977993
977996,1;3;0,0;1;2,1;3;2,1;1;0,977996
978262,,,,,978262
978264,0;1;1,0;3;0,1;2;1,1;3;-1,978264
978529,,,,,978529
978532,0;2;0,1;1;0,0;3;2,0;3;1,978532
978800,,,,,978800
978803,2;2;0,0;3;3,1;3;2,1;3;0,978803
979076,,,,,979076
979084,0;1;3,1;2;0,1;2;0,1;2;0,979084
979350,,,,,979350
979353,0;4;0,0;2;0,1;3;2,1;2;0,979353
979613,,,,,979613
979620,2;0;0,2;0;0,0;5;3,0;4;1,979620
979889,,,,,979889
979892,-1;3;2,1;3;0,0;2;0,2;1;0,979892
980163,,,,,980163
980166,1;2;0,1;1;0,0;4;1,1;2;0,980166
980432,,,,,980432
980435,0;2;0,0;3;-1,0;3;3,1;3;0,980435
980697,,,,,980697
980699,0;3;0,0;2;-1,0;1;0,0;4;0,980699
980969,,,,,980969
980971,0;1;0,0;3;1,1;2;0,1;3;4,980971
981233,,,,,981233
981236,1;1;0,-1;2;3,-1;2;0,-1;2;0,981236
981496,,,,,981496
981505,-2;4;0,-4;3;0,-2;3;0,-4;1;-2,981505
981766,,,,,981766
981768,-3;3;1,-3;1;0,-2;1;0,-3;2;1,981768
982047,,,,,982047
982054,-1;4;-1,-2;2;0,-1;1;1,-1;2;0,982054
982317,,,,,982317
982320,0;3;0,-1;3;0,0;3;1,-1;4;1,982320
982592,,,,,982592
982594,-1;3;0,-1;3;1,-2;4;0,1;2;1,982594
982866,,,,,982866
982870,0;2;0,0;2;1,-1;2;1,0;4;0,982870
983142,,,,,983142
983144,-1;3;0,0;3;0,0;3;1,-1;3;2,983144
983417,,,,,983417
983420,0;2;2,-2;2;2,-2;3;0,-3;3;1,983420
983693,,,,,983693
983695,-1;2;0,-3;3;1,-3;2;-1,-3;3;-1,983695
983973,,,,,983973
983976,-4;2;0,-5;2;-1,-3;3;0,-4;3;0,983976
984244,,,,,984244
984247,-2;3;0,-4;2;0,-5;1;0,-3;2;-1,984247
984516,,,,,984516
984519,-3;2;0,-4;2;0,-3;3;0,-3;0;0,984519
984787,,,,,984787
984791,-1;3;-2,-1;2;2,-4;2;0,-3;3;-2,984791
985057,,,,,985057
985065,-3;1;0,-2;4;-1,-3;3;3,-3;2;-1,985065
985331,,,,,985331
985334,-2;3;0,-3;1;-1,-4;2;1,-2;3;0,985334
985607,,,,,985607
985614,-3;2;0,-3;2;0,-3;1;-1,-2;2;0,985614
985877,,,,,985877
985880,-3;2;0,-4;5;-1,-1;4;0,-3;3;1,985880
986158,,,,,986158
986161,-3;1;2,0;2;1,-2;3;-1,-3;2;0,986161
986433,,,,,986433
986435,-2;1;0,-1;1;-1,-2;2;0,-1;2;0,986435
986695,,,,,986695
986698,-1;2;-1,-4;0;1,-3;2;0,-1;2;-1,986698
986978,,,,,986978
986981,-1;0;-3,-7;2;1,-8;2;2,-9;2;-3,986981
987260,,,,,987260
987264,-9;4;-1,-12;5;0,-8;4;0,-13;-1;-6,987264
987539,,,,,987539
987542,-13;6;0,-9;2;-5,-10;0;0,-4;4;-5,987542
987809,,,,,987809
987812,-15;8;3,-7;4;0,-5;4;0,-6;0;1,987812
988089,,,,,988089
988092,-4;2;0,0;0;0,0;4;0,-1;1;1,988092
988360,,,,,988360
988363,0;0;-10,3;-6;-33,-2;8;-2,6;4;-4,988363
988634,,,,,988634
988642,-2;-2;22,0;3;17,1;-5;12,3;-6;-3,988642
988910,,,,,988910
988913,4;-8;-4,3;-6;-1,4;-5;0,3;-11;2,988913
989186,,,,,989186
989193,5;-11;1,5;-11;0,0;-9;-6,10;-23;-3,989193
989456,,,,,989456
989458,4;-8;7,0;-13;2,4;-20;3,2;-16;2,989458
989723,,,,,989723
989732,4;-16;-5,0;-23;2,-3;-18;-12,-8;-17;-1,989732
990002,,,,,990002
990005,0;-16;-4,0;-14;-2,-4;-8;1,0;-23;1,990005
990274,,,,,990274
990277,-1;-23;-2,0;-20;1,0;-18;3,4;-20;2,990277
990551,,,,,990551
990554,0;-24;3,14;-21;-19,6;-17;2,6;-9;10,990554
990820,,,,,990820
990823,3;-10;14,0;-10;13,7;-17;2,5;-29;-4,990823
991093,,,,,991093
991096,2;-26;2,4;-16;0,5;-22;-10,-2;-10;4,991096
991363,,,,,991363
991366,-7;-6;9,-3;-5;9,1;-7;4,10;0;1,991366
991638,,,,,991638
991641,-6;-35;10,0;-25;-10,-5;-17;2,-13;-7;-1,991641
991913,,,,,991913
991917,-13;-7;0,-18;-1;16,-11;1;7,-19;-3;-4,991917
992195,,,,,992195
992198,9;16;18,-11;-14;1,-15;-1;-10,-11;-10;-10,992198
992463,,,,,992463
992466,-12;-8;-3,-13;-11;-5,-10;-8;-3,-13;-4;6,992466
992745,,,,,992745
992748,-18;0;9,-13;2;5,-14;0;5,-16;-9;9,992748
993014,,,,,993014
993017,-9;-17;-7,-11;-11;-3,-20;-5;-6,-19;-8;-6,993017
993295,,,,,993295
993298,-17;-1;8,-16;-8;-9,-22;-5;-12,-23;-5;-13,993298
993565,,,,,993565
993568,-14;-4;4,-16;-9;-9,-25;-2;-3,-16;-8;-26,993568
993840,,,,,993840
993843,-14;-5;-18,-6;-5;-6,-18;1;-9,-18;-13;-7,993843
994115,,,,,994115
994118,-19;-11;0,-15;-13;-4,-23;-8;-7,-19;-7;-3,994118
994384,,,,,994384
994393,-19;-3;-7,-22;-5;-4,-20;-8;0,-24;-17;-4,994393
994654,,,,,994654
994656,-14;-19;-1,-14;-4;-2,-13;0;4,-15;-7;-5,994656
994922,,,,,994922
995063,-21;0;0,-22;-9;0,-14;-6;3,-14;1;-4,995063
995332,,,,,995332
995334,-15;-12;1,-9;0;-4,-13;-2;0,-10;-1;0,995334
995600,,,,,995600
995609,-12;-5;5,-15;-1;0,-12;-2;0,-17;-2;-3,995609
995873,,,,,995873
995876,-13;-6;0,-19;-3;0,-11;-3;2,-18;-4;-2,995876
996149,,,,,996149
996157,-13;-3;-3,-17;1;-6,-17;-1;-6,-14;-7;-9,996157
996431,,,,,996431
996434,-7;-5;-8,-7;-6;-3,-4;-13;-5,-6;-7;2,996434
996706,,,,,996706
996715,-5;-9;7,-9;-7;4,-8;-3;-2,-15;-10;-5,996715
996988,,,,,996988
996992,-4;-10;0,-4;0;-4,-3;4;-2,-7;-6;6,996992
997256,,,,,997256
997259,-5;-2;-6,-3;-11;0,-8;-6;-2,-10;-5;6,997259
997620,,,,,997620
997623,-6;-8;-2,-7;-7;12,-12;0;5,-17;1;0,997623
997891,,,,,997891
997893,-6;-12;-16,-9;-3;-4,-7;12;2,-9;-1;16,997893
998169,,,,,998169
998172,-17;-10;15,-15;-5;8,-8;-7;-20,-12;11;11,998172
998443,,,,,998443
998445,-8;-3;-19,-16;-4;11,-13;-3;1,-7;-6;-25,998445
998720,,,,,998720
998723,-10;-4;-24,-4;-4;-2,-7;-5;-25,-8;-6;3,998723
998990,,,,,998990
998993,-18;-13;0,-15;-8;5,-6;-11;6,-3;-9;-24,998993
999265,,,,,999265
999268,-9;0;-11,-9;-7;1,-12;-5;4,-29;6;8,999268
