,acc1,acc2,acc3,acc4,duration
800202,-2;25;0,-4;28;0,0;21;-7,-4;31;0,800202
800476,,,,,800476
800479,1;28;0,2;22;-1,6;21;0,1;26;0,800479
800750,,,,,800750
800753,1;25;-2,-1;23;-3,3;21;1,1;23;1,800753
801019,,,,,801019
801021,5;25;-5,4;23;-2,0;26;7,4;23;0,801021
801300,,,,,801300
801303,7;25;-4,8;27;0,7;23;0,9;25;-3,801303
801582,,,,,801582
801585,5;23;3,5;22;5,6;26;-4,7;22;-6,801585
801862,,,,,801862
801865,7;20;2,3;25;2,6;25;-5,4;30;-1,801865
802139,,,,,802139
802142,5;30;-1,4;24;0,3;23;0,6;21;-1,802142
802416,,,,,802416
802423,6;24;0,8;26;2,7;28;2,6;19;2,802423
802695,,,,,802695
802698,8;28;-6,6;26;-5,4;28;0,7;22;-1,802698
802968,,,,,802968
802976,6;33;-3,4;29;2,6;28;0,8;25;-10,802976
803246,,,,,803246
803249,9;25;-9,4;30;-3,8;29;-10,8;30;-8,803249
803521,,,,,803521
803528,7;30;-2,6;37;-1,7;30;-1,4;29;0,803528
803796,,,,,803796
803800,4;28;-4,5;37;-4,7;38;-3,9;35;-3,803800
804072,,,,,804072
804075,10;36;-10,9;39;-2,7;34;-1,10;28;-2,804075
804347,,,,,804347
804349,9;27;-6,9;33;4,10;36;4,12;34;-2,804349
804622,,,,,804622
804625,15;38;2,10;38;5,9;34;4,14;42;4,804625
804891,,,,,804891
804893,9;32;-4,17;39;0,9;40;0,17;40;0,804893
805159,,,,,805159
805163,18;43;-3,15;37;3,19;37;12,9;39;0,805163
805442,,,,,805442
805445,9;33;0,15;37;9,18;40;7,16;44;1,805445
805710,,,,,805710
805713,17;24;11,16;46;7,19;35;-6,19;40;-1,805713
805991,,,,,805991
805994,18;41;3,18;40;4,14;42;11,18;36;7,805994
806262,,,,,806262
806264,15;39;12,17;38;8,17;30;9,13;30;-4,806264
806537,,,,,806537
806545,21;39;0,14;39;-1,17;37;0,19;44;0,806545
806812,,,,,806812
806814,22;42;7,16;44;8,21;45;-2,17;45;-2,806814
807074,,,,,807074
807081,16;43;-1,25;45;0,15;41;2,19;34;8,807081
807350,,,,,807350
807353,21;43;-2,18;35;6,20;39;9,23;40;2,807353
807631,,,,,807631
807641,21;43;9,18;41;12,23;41;13,23;37;3,807641
807914,,,,,807914
807916,25;42;8,26;38;11,30;31;8,29;42;16,807916
808188,,,,,808188
808192,21;29;15,33;33;5,24;41;8,29;47;5,808192
808465,,,,,808465
808467,23;38;-5,28;45;-3,24;43;5,25;38;3,808467
808738,,,,,808738
808741,24;42;0,24;39;0,22;42;3,23;40;11,808741
809022,,,,,809022
809024,17;29;7,21;32;12,19;35;8,18;39;2,809024
809289,,,,,809289
809292,20;33;3,16;39;8,21;30;6,17;37;3,809292
809572,,,,,809572
809574,22;32;3,24;30;8,18;34;8,22;33;7,809574
809840,,,,,809840
809842,24;37;6,20;33;7,24;39;0,15;35;2,809842
810126,,,,,810126
810128,26;30;4,23;32;3,19;34;7,24;36;9,810128
810397,,,,,810397
810400,20;32;10,17;40;3,25;37;1,20;28;3,810400
810676,,,,,810676
810679,23;35;7,30;29;2,24;27;1,30;32;5,810679
810941,,,,,810941
810943,30;29;3,27;30;3,28;37;8,27;33;6,810943
811216,,,,,811216
811225,21;29;8,28;28;8,29;34;8,26;31;10,811225
811492,,,,,811492
811494,26;35;16,27;34;11,25;35;10,28;30;7,811494
811766,,,,,811766
811773,27;30;-2,30;32;0,31;26;3,24;29;9,811773
812046,,,,,812046
812048,22;33;1,25;27;5,18;28;9,22;27;6,812048
812317,,,,,812317
812326,19;29;11,21;27;7,23;35;6,23;32;7,812326
812595,,,,,812595
812598,28;31;6,27;26;10,32;34;7,29;39;11,812598
812862,,,,,812862
812864,34;36;10,29;37;12,38;36;4,35;38;2,812864
813136,,,,,813136
813139,36;33;3,37;30;9,41;31;6,37;32;11,813139
813413,,,,,813413
813415,39;30;7,40;31;12,40;29;7,44;29;6,813415
813694,,,,,813694
813698,41;27;10,48;25;7,41;23;10,44;20;7,813698
813965,,,,,813965
813967,46;28;11,47;26;10,43;28;8,41;27;7,813967
814581,,,,,814581
814584,43;23;13,41;25;11,44;25;7,44;23;7,814584
814851,,,,,814851
814853,39;24;13,42;28;10,39;28;12,33;26;8,814853
815129,,,,,815129
815132,30;25;7,31;26;7,28;27;6,28;26;6,815132
815408,,,,,815408
815410,27;25;7,26;26;5,27;27;5,29;25;5,815410
815682,,,,,815682
815684,25;25;5,24;26;5,24;28;5,21;25;5,815684
815945,,,,,815945
815948,21;27;4,19;25;3,16;27;2,16;26;3,815948
816216,,,,,816216
816224,15;27;1,16;26;1,13;25;2,14;25;3,816224
816484,,,,,816484
816487,14;25;1,14;26;1,14;26;3,12;26;1,816487
816757,,,,,816757
816764,13;27;3,13;27;2,12;26;3,12;27;2,816764
817034,,,,,817034
817037,10;25;3,5;24;0,4;24;0,2;25;2,817037
817309,,,,,817309
817312,2;25;0,1;24;0,1;20;-1,2;22;0,817312
817585,,,,,817585
817588,3;24;0,7;19;0,2;22;0,3;22;-1,817588
817857,,,,,817857
817860,1;22;0,2;23;0,2;23;1,0;22;1,817860
818132,,,,,818132
818136,-5;27;0,-3;23;-1,-4;22;0,-4;26;-1,818136
818398,,,,,818398
818401,-8;25;-3,-10;26;-1,-11;23;0,-14;21;0,818401
818680,,,,,818680
818683,-14;31;-5,-14;23;-1,-12;27;-3,-13;29;-3,818683
818949,,,,,818949
818951,-13;34;-2,-12;35;-3,-12;33;-6,-9;32;-3,818951
819223,,,,,819223
819225,-8;29;-2,-5;26;-4,-8;27;-3,-10;29;-3,819225
819487,,,,,819487
819490,-11;28;-1,-9;29;0,-12;29;-1,-9;33;-1,819490
819770,,,,,819770
819773,-6;33;-1,-6;30;-2,-1;34;-1,-5;32;-4,819773
820037,,,,,820037
820040,-2;33;-2,-3;33;-1,-5;39;0,-7;35;-6,820040
820318,,,,,820318
820321,-6;37;0,-9;37;-5,-8;37;-5,-8;35;-1,820321
820588,,,,,820588
820591,-7;39;-3,-8;41;-4,-8;40;0,-5;39;-1,820591
820865,,,,,820865
820873,-5;39;-2,-8;41;-1,-3;39;-6,-6;38;0,820873
821138,,,,,821138
821141,-3;38;-3,-3;31;0,0;32;-7,0;32;-6,821141
821414,,,,,821414
821422,0;27;-7,0;31;1,-1;31;0,1;28;-3,821422
821688,,,,,821688
821691,-3;31;-1,-3;34;-4,0;23;-3,-7;27;0,821691
821960,,,,,821960
821968,-3;27;-2,-5;24;-1,-8;34;-6,0;33;1,821968
822237,,,,,822237
822239,0;28;-9,-4;26;-2,2;37;-4,-3;27;-2,822239
822509,,,,,822509
822512,0;27;-1,5;25;2,-1;23;4,2;27;-5,822512
822790,,,,,822790
822793,6;27;-3,5;22;-5,8;28;-1,4;23;-14,822793
823060,,,,,823060
823063,4;27;8,9;18;6,1;28;5,3;24;-6,823063
823340,,,,,823340
823342,8;15;-2,4;21;2,9;28;-2,3;21;0,823342
823606,,,,,823606
823609,6;25;-2,1;22;2,9;26;1,4;27;3,823609
823879,,,,,823879
823882,8;28;0,5;26;0,4;32;0,9;28;7,823882
824155,,,,,824155
824158,7;27;0,5;33;3,8;40;3,7;35;1,824158
824431,,,,,824431
824433,5;38;1,4;33;0,3;38;5,4;33;2,824433
824698,,,,,824698
824700,6;32;4,11;36;-1,9;36;-2,10;29;0,824700
824974,,,,,824974
824981,8;35;3,10;36;-3,14;35;0,7;40;0,824981
825255,,,,,825255
825257,16;39;2,11;35;4,14;33;7,8;32;7,825257
825530,,,,,825530
825539,11;32;7,15;32;5,15;29;2,16;33;-3,825539
825812,,,,,825812
825816,16;31;-5,12;35;6,13;31;4,20;37;3,825816
826081,,,,,826081
826088,9;31;0,18;35;8,12;42;8,13;37;5,826088
826356,,,,,826356
826358,9;32;6,11;38;13,6;36;5,11;36;3,826358
826631,,,,,826631
826634,6;39;14,8;32;-3,12;27;-9,12;33;3,826634
826915,,,,,826915
826917,10;36;9,6;31;13,12;36;5,6;39;9,826917
827186,,,,,827186
827189,13;33;9,12;36;-4,7;37;0,3;44;3,827189
827466,,,,,827466
827468,7;41;0,7;40;9,7;37;-4,9;35;10,827468
827734,,,,,827734
827737,10;45;4,6;38;1,0;42;0,2;43;1,827737
828007,,,,,828007
828009,11;36;0,4;47;1,5;47;2,6;34;9,828009
828277,,,,,828277
828279,4;28;9,16;35;0,6;39;0,7;38;10,828279
828551,,,,,828551
828554,5;36;7,4;34;8,7;34;2,6;29;7,828554
828821,,,,,828821
828824,7;41;3,7;33;6,10;30;3,5;26;2,828824
829085,,,,,829085
829093,9;26;1,9;27;3,14;23;6,7;24;9,829093
829359,,,,,829359
829362,10;23;2,8;27;0,10;23;3,10;17;2,829362
829634,,,,,829634
829641,9;22;4,10;21;-4,12;28;3,10;22;2,829641
829910,,,,,829910
829913,17;17;4,7;18;3,8;23;6,8;21;0,829913
830179,,,,,830179
830182,11;16;6,12;17;3,10;16;9,11;16;-7,830182
830455,,,,,830455
830458,16;16;0,10;12;2,12;11;0,8;11;6,830458
830724,,,,,830724
830727,11;11;13,13;14;12,9;14;6,8;21;0,830727
831010,,,,,831010
831013,6;13;1,15;19;-1,10;14;7,10;19;8,831013
831286,,,,,831286
831289,11;14;-1,14;14;-3,11;13;0,11;13;1,831289
831561,,,,,831561
831563,10;15;1,17;16;1,10;18;2,10;13;7,831563
831831,,,,,831831
831834,7;14;7,16;20;4,11;18;-2,9;15;-2,831834
832103,,,,,832103
832106,11;19;5,9;15;3,7;14;-1,9;18;0,832106
832374,,,,,832374
832377,14;19;6,10;21;6,9;27;0,18;24;0,832377
832993,,,,,832993
832996,15;16;-13,13;24;-9,17;23;-7,20;19;-1,832996
833264,,,,,833264
833266,10;23;9,19;19;3,9;20;7,15;19;2,833266
833538,,,,,833538
833545,3;27;8,22;23;15,15;19;7,16;22;7,833545
833814,,,,,833814
833816,13;24;5,18;18;4,17;27;7,15;31;6,833816
834085,,,,,834085
834095,10;27;8,16;29;4,16;28;7,15;29;-4,834095
834358,,,,,834358
834361,22;24;6,13;27;0,20;22;0,20;26;0,834361
834634,,,,,834634
834642,20;27;0,15;25;3,19;31;1,14;20;2,834642
834915,,,,,834915
834918,22;26;4,16;22;-2,20;27;9,16;26;10,834918
835190,,,,,835190
835193,18;22;7,19;26;6,24;30;7,14;22;11,835193
835816,,,,,835816
835818,21;24;11,17;31;6,17;23;0,20;24;5,835818
836090,,,,,836090
836093,20;24;-4,20;25;-2,10;27;1,17;20;3,836093
836374,,,,,836374
836376,21;22;4,14;27;8,26;23;8,14;24;5,836376
836643,,,,,836643
836646,22;20;2,26;23;5,17;27;6,19;21;7,836646
836926,,,,,836926
836928,18;14;4,19;18;5,18;24;8,15;24;9,836928
837192,,,,,837192
837195,20;22;5,22;28;4,15;25;0,25;18;8,837195
837465,,,,,837465
837468,14;19;2,20;22;2,20;22;3,13;26;1,837468
837737,,,,,837737
837739,24;24;4,20;26;4,12;27;5,18;20;7,837739
838019,,,,,838019
838021,16;24;6,8;25;6,21;31;3,12;22;6,838021
838293,,,,,838293
838295,12;27;7,17;24;8,15;28;5,11;22;4,838295
838563,,,,,838563
838571,21;21;4,11;25;3,15;15;-1,18;22;6,838571
838837,,,,,838837
838840,12;22;10,11;18;6,19;23;7,15;33;4,838840
839112,,,,,839112
839121,16;27;-1,-1;24;2,12;16;8,0;15;0,839121
839394,,,,,839394
839396,12;22;0,2;15;-2,9;23;0,17;14;5,839396
839664,,,,,839664
839667,11;15;4,19;25;4,16;26;4,20;13;11,839667
839938,,,,,839938
839941,18;15;6,22;16;6,17;22;1,10;22;6,839941
840214,,,,,840214
840217,20;17;-1,22;22;1,13;19;4,15;22;5,840217
840488,,,,,840488
840492,23;25;13,23;19;10,21;18;9,22;16;6,840492
840758,,,,,840758
840760,25;16;3,20;19;4,20;22;8,27;25;10,840760
841032,,,,,841032
841035,29;24;6,26;19;3,24;23;3,26;22;5,841035
841309,,,,,841309
841312,26;22;9,26;24;7,23;23;5,28;24;7,841312
841595,,,,,841595
841597,30;22;4,31;18;8,24;23;9,24;21;7,841597
841860,,,,,841860
841863,26;27;10,31;22;10,32;25;10,27;25;8,841863
842139,,,,,842139
842142,26;30;6,28;26;6,30;21;9,33;24;11,842142
842409,,,,,842409
842413,28;21;9,26;22;6,25;27;3,25;23;5,842413
842678,,,,,842678
842687,28;21;3,26;23;8,24;23;6,29;24;4,842687
842947,,,,,842947
842950,24;25;8,16;18;5,17;22;5,19;25;5,842950
843216,,,,,843216
843224,19;23;2,20;26;8,19;28;5,21;21;6,843224
843486,,,,,843486
843488,22;22;4,23;23;4,23;23;2,22;22;4,843488
843757,,,,,843757
843766,17;24;4,16;27;4,18;23;3,15;27;3,843766
844037,,,,,844037
844039,14;24;2,14;24;1,14;25;2,16;25;2,844039
844312,,,,,844312
844315,16;26;5,17;25;5,17;27;2,18;24;4,844315
844587,,,,,844587
844589,17;25;5,16;26;5,16;24;2,16;26;4,844589
844858,,,,,844858
844861,17;25;6,16;25;4,16;25;5,15;24;4,844861
845132,,,,,845132
845135,16;25;5,16;26;4,16;26;3,14;25;8,845135
845400,,,,,845400
845402,11;26;3,5;25;2,0;24;2,0;25;1,845402
845667,,,,,845667
845670,4;24;-1,4;25;0,3;24;1,2;25;2,845670
845937,,,,,845937
845939,3;25;0,4;24;1,3;24;2,3;25;1,845939
846213,,,,,846213
846221,4;24;0,4;23;1,4;26;0,3;25;2,846221
846486,,,,,846486
846488,2;26;0,3;24;1,3;26;2,5;25;0,846488
846758,,,,,846758
846767,2;24;1,-1;25;0,0;24;0,0;24;2,846767
847039,,,,,847039
847041,-1;24;0,-2;26;-1,0;25;-1,0;25;1,847041
847313,,,,,847313
847316,-1;26;0,-1;26;-1,-2;23;0,-1;25;0,847316
847589,,,,,847589
847592,-9;23;1,-11;21;-3,-13;24;-2,-12;25;-3,847592
847864,,,,,847864
847866,-11;24;-3,-14;22;-2,-15;19;-2,-14;19;-6,847866
848136,,,,,848136
848138,-15;24;-5,-18;24;-2,-16;22;-1,-16;20;-2,848138
848405,,,,,848405
848408,-15;17;0,-16;16;-1,-13;19;-2,-12;23;-2,848408
848690,,,,,848690
848693,-15;18;-1,-12;20;-3,-11;16;-2,-10;15;-2,848693
848963,,,,,848963
848966,-9;10;-5,-9;12;-6,-11;13;-2,-10;8;-1,848966
849243,,,,,849243
849246,-8;12;-5,-4;7;0,-1;0;-2,-5;0;1,849246
849516,,,,,849516
849519,-8;10;0,-3;0;-2,-4;2;0,0;0;-4,849519
849798,,,,,849798
849801,-1;0;0,-3;4;-3,-1;6;0,-2;-6;-3,849801
850079,,,,,850079
850082,3;-4;3,-2;-1;7,1;3;11,3;-3;0,850082
850354,,,,,850354
850361,0;4;9,0;7;3,0;-1;-2,2;-2;0,850361
850630,,,,,850630
850633,1;-8;-6,-3;4;-2,0;4;2,0;3;0,850633
850915,,,,,850915
850923,-4;4;-4,-2;5;0,-4;0;-3,-4;-2;-3,850923
851193,,,,,851193
851195,-5;7;-5,-8;8;-1,-7;5;1,-7;8;0,851195
851466,,,,,851466
851474,-6;1;-3,-9;0;-2,-10;7;-2,-7;3;-2,851474
851737,,,,,851737
851740,-11;5;1,-12;9;-1,-12;14;-4,-14;7;-5,851740
852006,,,,,852006
852008,-14;8;-1,-13;6;-7,-13;6;-1,-15;4;-7,852008
852284,,,,,852284
852287,-14;7;-2,-12;0;-9,-10;9;-5,-14;14;0,852287
852557,,,,,852557
852559,-16;12;-9,-14;21;0,-11;22;-1,-8;21;-3,852559
853233,,,,,853233
853236,-7;25;-4,-7;19;-2,-8;15;1,-8;19;0,853236
853506,,,,,853506
853509,-7;20;-6,-11;14;0,-7;16;0,-7;23;-1,853509
853790,,,,,853790
853793,-6;20;-2,-13;24;0,-6;23;-2,-14;24;-1,853793
854059,,,,,854059
854061,-9;23;-2,-3;27;-6,-7;19;-1,-10;24;-4,854061
854340,,,,,854340
854343,-13;21;-5,-9;26;-5,-14;22;-3,-13;21;1,854343
854609,,,,,854609
854611,-6;24;1,-7;22;-2,-13;27;-4,-7;25;-3,854611
854884,,,,,854884
854887,-8;25;-2,-5;30;6,-8;18;0,-3;17;5,854887
855159,,,,,855159
855161,-3;28;0,-5;30;-4,-1;28;0,-5;16;0,855161
855422,,,,,855422
855431,0;29;0,1;25;-5,1;29;-2,0;24;2,855431
855698,,,,,855698
855701,0;27;1,-3;29;2,1;26;-8,2;23;-8,855701
855973,,,,,855973
855982,-2;20;0,6;20;4,0;23;-8,3;16;-2,855982
856248,,,,,856248
856251,2;13;-3,-1;18;-3,-2;21;-5,-1;20;-2,856251
856518,,,,,856518
856525,-3;27;1,-3;16;3,0;18;1,-1;23;0,856525
856794,,,,,856794
856797,0;18;4,0;22;7,1;17;4,-4;17;-4,856797
857064,,,,,857064
857067,0;18;0,-1;19;-8,-2;16;-1,0;22;-1,857067
857337,,,,,857337
857339,1;19;3,-3;23;-5,-2;19;1,1;25;-1,857339
857613,,,,,857613
857616,2;14;-3,6;21;-7,-3;22;-7,0;26;-2,857616
857887,,,,,857887
857889,-3;25;1,-3;17;6,0;21;0,-3;16;1,857889
858156,,,,,858156
858159,-4;27;0,-3;24;3,0;24;-2,-2;22;-1,858159
858445,,,,,858445
858447,0;21;0,6;17;0,3;23;-3,0;22;-3,858447
858720,,,,,858720
858723,-1;20;3,3;20;1,1;26;3,4;13;-8,858723
859011,,,,,859011
859013,6;20;4,7;17;2,1;21;13,1;31;18,859013
859276,,,,,859276
859279,6;17;2,7;21;6,4;13;0,4;22;0,859279
859552,,,,,859552
859561,4;23;1,10;20;2,6;20;1,6;25;3,859561
859839,,,,,859839
859842,5;18;1,4;23;6,7;24;-11,3;25;0,859842
860114,,,,,860114
860123,6;27;4,5;22;2,2;17;3,6;24;6,860123
860396,,,,,860396
860398,3;26;1,2;24;1,3;31;0,3;31;4,860398
860664,,,,,860664
860667,2;31;0,0;27;-2,1;34;8,-2;26;7,860667
860943,,,,,860943
860946,2;29;-5,2;34;0,3;40;13,2;34;10,860946
861215,,,,,861215
861218,4;34;2,2;35;2,-4;36;12,-2;31;8,861218
861492,,,,,861492
861495,-7;26;4,-2;32;-5,0;25;9,3;31;-2,861495
861760,,,,,861760
861762,3;37;4,-5;37;5,0;33;-2,-2;41;7,861762
862043,,,,,862043
862046,-3;32;8,-3;33;5,-1;37;-5,1;37;1,862046
862312,,,,,862312
862314,2;42;0,3;35;-11,8;35;0,0;29;3,862314
862583,,,,,862583
862586,4;40;7,1;45;0,1;35;5,3;37;4,862586
862855,,,,,862855
862858,0;33;5,-2;29;1,-1;30;4,1;30;4,862858
863130,,,,,863130
863138,-4;37;5,0;37;13,0;33;3,1;33;7,863138
863413,,,,,863413
863416,6;38;-15,2;37;-2,0;34;1,0;36;3,863416
863683,,,,,863683
863690,6;34;-4,0;36;7,6;36;1,2;41;9,863690
863955,,,,,863955
863959,4;30;-7,-1;37;-4,-2;34;2,6;34;-2,863959
864231,,,,,864231
864239,0;35;3,0;46;10,0;32;0,2;36;6,864239
864505,,,,,864505
864508,3;32;5,4;29;0,2;43;-1,7;37;0,864508
864783,,,,,864783
864785,8;38;-9,-3;39;-5,0;37;0,5;40;-4,864785
865056,,,,,865056
865059,-1;32;0,3;37;4,-2;40;-9,-1;35;-3,865059
865332,,,,,865332
865335,2;39;10,0;37;0,3;42;-2,-1;35;14,865335
865607,,,,,865607
865610,-4;34;0,5;33;-2,7;39;-2,0;38;9,865610
865892,,,,,865892
865894,0;30;0,-1;32;0,5;35;6,0;33;13,865894
866165,,,,,866165
866168,13;42;0,2;35;9,1;41;10,-3;38;-1,866168
866433,,,,,866433
866436,0;23;3,-1;27;-6,-2;29;10,4;28;1,866436
866714,,,,,866714
866717,4;34;2,1;22;4,-2;26;17,-2;36;6,866717
866983,,,,,866983
866987,-6;30;9,0;22;3,0;15;10,0;25;3,866987
867255,,,,,867255
867262,-3;26;0,5;17;3,1;17;0,0;17;0,867262
867534,,,,,867534
867537,-4;19;3,-3;13;0,-4;22;2,-2;22;0,867537
867810,,,,,867810
867818,0;18;8,-6;20;8,-1;21;7,0;20;2,867818
868084,,,,,868084
868087,0;17;1,1;24;-13,-5;14;-3,-2;28;-1,868087
868355,,,,,868355
868362,-1;17;0,-4;28;-5,-2;22;4,9;17;-6,868362
868623,,,,,868623
868625,0;24;6,-5;25;2,0;33;8,-3;28;0,868625
868892,,,,,868892
868895,-5;27;-4,-2;28;-2,0;29;-7,-2;31;-2,868895
869174,,,,,869174
869176,1;38;-2,-1;26;-2,-8;22;3,-6;32;-7,869176
869448,,,,,869448
869451,-10;58;-6,2;47;-1,19;58;8,1;27;-6,869451
869732,,,,,869732
869734,2;42;0,3;47;-4,-1;51;4,-1;41;3,869734
869998,,,,,869998
870001,-6;41;2,0;38;-4,-5;35;3,-1;37;-3,870001
870285,,,,,870285
870287,-1;39;5,0;43;-2,1;48;5,-5;40;-1,870287
870549,,,,,870549
870552,5;45;7,-7;34;4,2;45;4,2;45;1,870552
870822,,,,,870822
870825,7;36;-2,3;51;-1,-1;46;2,-6;41;0,870825
871094,,,,,871094
871096,-5;41;1,-6;45;6,1;45;3,1;44;2,871096
871369,,,,,871369
871715,0;50;-3,0;38;0,2;37;-7,1;47;0,871715
871989,,,,,871989
871991,2;43;0,2;42;9,-5;46;2,1;42;-3,871991
872257,,,,,872257
872265,2;45;7,0;41;2,0;49;0,-1;40;-5,872265
872534,,,,,872534
872537,2;37;-6,-1;44;-2,0;29;2,-3;27;2,872537
872804,,,,,872804
872813,-2;30;0,-4;35;-1,-7;23;-3,-2;29;0,872813
873077,,,,,873077
873080,-10;28;8,-5;27;1,0;23;1,-9;26;2,873080
873353,,,,,873353
873355,1;17;-5,-4;21;-4,-3;20;-3,-2;25;5,873355
873628,,,,,873628
873631,-2;26;1,-1;18;-3,-6;3;0,-6;19;3,873631
873896,,,,,873896
873900,8;11;-15,-5;14;3,5;23;0,-3;17;-6,873900
874528,,,,,874528
874531,-9;22;0,-7;18;5,-12;23;5,-6;18;8,874531
874798,,,,,874798
874800,-4;15;0,-7;14;1,-10;13;6,-10;17;1,874800
875079,,,,,875079
875082,-4;19;0,-10;20;2,-6;17;6,-10;12;5,875082
875355,,,,,875355
875357,-11;14;1,-11;12;-2,-9;16;1,-10;19;0,875357
875636,,,,,875636
875639,-6;15;1,-4;14;0,-9;22;-1,-10;18;-9,875639
875915,,,,,875915
875917,-9;13;-2,-8;19;4,-7;18;-3,-3;37;9,875917
876186,,,,,876186
876188,-8;26;-2,-3;18;-11,-16;17;-18,-11;23;-11,876188
876455,,,,,876455
876459,-7;22;1,-9;14;-4,-2;22;-8,-11;27;-10,876459
876736,,,,,876736
876739,-8;28;-7,-4;14;1,-6;17;3,-7;27;0,876739
877006,,,,,877006
877009,-2;16;-4,-10;25;-3,-9;21;-7,-10;19;0,877009
877281,,,,,877281
877289,-13;19;0,-15;21;7,-5;29;0,-4;19;-5,877289
877556,,,,,877556
877559,-11;19;5,-7;16;4,-10;17;5,-2;20;2,877559
877833,,,,,877833
877841,-1;28;-6,-6;11;-7,-7;17;3,-3;17;-2,877841
878107,,,,,878107
878110,-7;19;0,-7;16;-3,-3;16;3,-1;17;8,878110
878383,,,,,878383
878390,-3;25;0,-4;28;4,-2;28;-5,-6;12;-4,878390
878658,,,,,878658
878661,0;0;-20,0;4;-6,-3;15;2,-2;9;-7,878661
878934,,,,,878934
878936,-8;16;5,-1;13;-3,-3;11;-1,-5;12;0,878936
879208,,,,,879208
879211,-1;11;-6,-7;14;-5,-9;9;-1,-7;9;-1,879211
879483,,,,,879483
879485,-1;10;-5,-7;7;-2,-5;15;-1,-4;5;-2,879485
879759,,,,,879759
879762,1;12;-7,-1;6;-6,-6;9;2,0;12;5,879762
880034,,,,,880034
880037,0;13;-4,-2;8;-3,-4;6;-1,1;9;2,880037
880311,,,,,880311
880314,2;11;-1,1;15;-5,2;10;-1,3;11;0,880314
880594,,,,,880594
880596,2;9;0,2;3;-2,0;16;-1,5;20;-2,880596
880868,,,,,880868
880870,1;12;1,9;13;-1,6;17;3,1;19;0,880870
881135,,,,,881135
881138,2;12;0,1;12;0,1;11;-2,0;15;0,881138
881411,,,,,881411
881420,1;18;2,2;21;-1,1;10;-4,0;20;1,881420
881685,,,,,881685
881688,-1;21;4,0;16;6,3;15;-10,5;16;-11,881688
881954,,,,,881954
881961,3;18;-6,2;20;0,1;24;7,3;21;-2,881961
882224,,,,,882224
882227,8;14;-1,2;23;-4,5;23;3,5;16;3,882227
882499,,,,,882499
882507,8;13;-2,1;21;0,3;8;-5,11;15;11,882507
882774,,,,,882774
882777,6;26;3,11;23;3,-2;20;3,5;15;5,882777
883052,,,,,883052
883055,2;13;-2,6;17;0,3;14;3,5;17;1,883055
883331,,,,,883331
883334,11;14;-1,8;19;0,8;13;0,6;16;-2,883334
883604,,,,,883604
883607,8;18;2,20;22;-1,3;17;1,4;17;1,883607
883883,,,,,883883
883886,13;22;6,11;14;1,10;18;0,8;25;0,883886
884152,,,,,884152
884155,12;17;2,17;18;1,18;20;7,18;19;9,884155
884426,,,,,884426
884428,21;15;3,22;15;2,18;22;9,16;23;3,884428
884696,,,,,884696
884699,24;22;4,25;20;5,19;14;9,18;22;6,884699
884969,,,,,884969
884972,23;29;2,18;22;11,23;20;1,20;19;0,884972
885243,,,,,885243
885246,23;18;3,24;17;5,18;26;0,23;24;0,885246
885515,,,,,885515
885522,25;20;11,23;27;3,17;23;4,27;26;3,885522
885791,,,,,885791
885793,20;26;3,23;27;5,21;21;6,23;22;6,885793
886057,,,,,886057
886067,9;24;1,3;24;1,2;27;2,2;28;1,886067
886334,,,,,886334
886337,2;25;-2,4;23;0,3;27;1,1;27;2,886337
886610,,,,,886610
886619,0;28;1,-5;27;0,-9;30;-3,-11;28;-2,886619
886891,,,,,886891
886894,-13;25;-2,-15;32;-2,-15;30;-4,-13;30;-2,886894
887162,,,,,887162
887165,-15;30;0,-13;35;-2,-13;34;-5,-13;32;-6,887165
887435,,,,,887435
887438,-13;33;-6,-15;36;-4,-13;37;-7,-14;37;-2,887438
887711,,,,,887711
887713,-12;36;-3,-12;44;-5,-11;43;-9,-12;40;-4,887713
887986,,,,,887986
887989,-8;37;-1,-9;41;-5,-14;44;-6,-9;48;-6,887989
888255,,,,,888255
888257,-12;48;2,-6;45;0,-9;54;4,-1;44;1,888257
888536,,,,,888536
888539,-7;37;0,-5;47;-2,-4;45;0,-7;53;0,888539
888812,,,,,888812
888814,-8;47;-16,-11;42;17,-7;54;17,-12;67;9,888814
889086,,,,,889086
889090,-4;49;-7,-2;39;-6,-5;44;-4,-6;53;-11,889090
889356,,,,,889356
889359,-2;57;11,0;64;0,-9;64;5,-9;54;9,889359
889636,,,,,889636
889638,-6;54;2,-6;50;-10,-3;52;4,-5;47;-3,889638
889913,,,,,889913
889916,-6;52;0,-7;50;0,-9;48;0,-10;39;3,889916
890186,,,,,890186
890189,-10;40;0,-6;42;-6,-12;41;-1,-12;30;-4,890189
890457,,,,,890457
890460,-12;27;-15,-10;33;4,-9;21;1,-17;26;6,890460
890732,,,,,890732
890740,-19;29;4,-12;11;-11,-17;15;-9,-23;19;-3,890740
891014,,,,,891014
891017,-23;17;-10,-14;22;-2,-18;29;-1,-13;26;-12,891017
891283,,,,,891283
891397,-20;26;-1,-15;25;-2,-19;25;-5,-21;13;-13,891397
891671,,,,,891671
891673,-21;18;-2,-19;15;-4,-20;26;-6,-24;28;8,891673
891941,,,,,891941
891951,-14;24;-17,-20;25;0,-11;22;1,-17;23;-4,891951
892215,,,,,892215
892218,-17;20;-1,-19;18;-4,-18;24;-3,-12;20;-2,892218
892483,,,,,892483
