,acc1,acc2,acc3,acc4,duration
1096058,-6;11;3,-5;9;7,-6;7;-3,-6;10;-4,1096058
1096327,,,,,1096327
1096330,-6;9;-5,-4;0;4,-8;-3;-8,-9;0;3,1096330
1096607,,,,,1096607
1096610,-3;-4;6,-7;-1;-2,-11;-2;6,-9;0;-5,1096610
1096880,,,,,1096880
1096883,-11;-3;-6,-7;0;4,-7;-3;-4,-6;-1;-12,1096883
1097151,,,,,1097151
1097154,-11;-3;-10,-8;0;-1,-8;-2;-3,-7;-3;-4,1097154
1097421,,,,,1097421
1097424,-9;-1;0,-3;-1;-3,-8;1;-11,-4;0;0,1097424
1097702,,,,,1097702
1097705,-6;2;6,-6;1;-7,-9;-6;-2,-6;2;-1,1097705
1097980,,,,,1097980
1097984,-11;0;0,-9;0;-5,-6;0;-2,-8;-1;-3,1097984
1098254,,,,,1098254
1098257,-6;1;-2,-1;-6;7,-2;-4;-2,0;-3;0,1098257
1098522,,,,,1098522
1098525,-4;-2;-13,-6;-1;4,-1;-7;10,-4;-3;0,1098525
1098804,,,,,1098804
1098807,-6;-3;-6,-4;-4;-1,-8;0;-1,-4;-1;0,1098807
1099073,,,,,1099073
1099076,-5;1;0,-4;-4;6,-4;-4;11,-3;-1;7,1099076
1099355,,,,,1099355
1099357,-6;2;-3,-8;0;-3,-1;-1;-2,-4;-3;-1,1099357
1099623,,,,,1099623
1099626,1;-3;-13,0;-6;-7,-2;-4;3,2;-5;8,1099626
1099906,,,,,1099906
1099909,3;1;9,-4;-6;6,-3;3;6,1;-2;0,1099909
1100189,,,,,1100189
1100192,0;-3;13,1;-1;11,2;-3;-1,-3;1;-3,1100192
1100472,,,,,1100472
1100475,-7;2;2,-1;1;5,1;-1;12,-3;-1;12,1100475
1100738,,,,,1100738
1100741,-3;2;10,1;4;0,-3;10;-11,0;5;-4,1100741
1101014,,,,,1101014
1101017,0;4;-1,-1;-1;4,-5;2;0,-5;1;0,1101017
1101289,,,,,1101289
1101292,-3;0;-1,-3;2;-3,-3;1;1,-3;2;-6,1101292
1101568,,,,,1101568
1101571,-6;4;-10,0;-1;-5,-2;0;1,1;0;-1,1101571
1101838,,,,,1101838
1101841,-1;-1;-4,-1;0;2,-7;4;-8,0;0;-2,1101841
1102115,,,,,1102115
1102118,-2;-3;-5,-4;0;1,-1;1;-3,-3;-1;-2,1102118
1102384,,,,,1102384
1102387,-1;2;-4,-4;-1;0,-6;0;-2,-2;6;1,1102387
1102664,,,,,1102664
1102667,-1;-2;-2,-6;3;0,-4;2;2,-2;1;-5,1102667
1102939,,,,,1102939
1102942,-1;0;-4,-2;-2;-4,-1;0;-3,-2;0;0,1102942
1103217,,,,,1103217
1103219,-2;0;-1,-2;0;-3,-3;3;-5,-4;0;3,1103219
1103484,,,,,1103484
1103488,-3;-1;-3,-3;1;-3,-4;1;0,-9;1;-4,1103488
1103758,,,,,1103758
1103761,0;5;1,-5;-3;-3,0;0;-6,-1;0;1,1103761
1104030,,,,,1104030
1104033,-3;-3;-2,-4;1;1,-4;-1;7,-3;2;-3,1104033
1104304,,,,,1104304
1104307,1;0;-4,0;0;4,-5;-1;-3,-1;1;-4,1104307
1104579,,,,,1104579
1104582,0;-2;-3,0;-3;-8,0;-2;5,-1;-4;-1,1104582
1104856,,,,,1104856
1104859,0;2;-4,0;0;-2,0;-1;-1,0;-2;0,1104859
1105123,,,,,1105123
1105126,-1;1;-9,3;0;2,0;0;4,0;-1;1,1105126
1105404,,,,,1105404
1105408,5;0;3,1;-2;0,2;-5;3,5;-5;1,1105408
1105680,,,,,1105680
1105683,6;-2;0,0;-1;0,5;3;1,2;0;0,1105683
1105955,,,,,1105955
1105958,3;-5;0,3;-1;3,2;1;4,0;-2;6,1105958
1106224,,,,,1106224
1106227,4;-2;0,2;0;-5,5;0;11,4;-3;-2,1106227
1106505,,,,,1106505
1106508,0;1;5,5;-1;9,2;0;4,0;-3;11,1106508
1106789,,,,,1106789
1106792,0;2;0,1;0;-6,2;-12;2,0;0;0,1106792
1107062,,,,,1107062
1107069,-1;-6;-8,4;0;3,-1;4;-8,0;-5;6,1107069
1107338,,,,,1107338
1107341,1;-6;5,5;-7;17,4;-4;13,0;-1;-2,1107341
1107610,,,,,1107610
1107618,8;4;-6,6;0;-2,0;-3;-10,7;-7;6,1107618
1107881,,,,,1107881
1107885,3;-5;0,5;-13;0,1;-15;3,1;-8;4,1107885
1108158,,,,,1108158
1108165,3;-11;3,4;-8;10,4;-12;-4,2;-8;-4,1108165
1108439,,,,,1108439
1108442,2;-7;-4,4;-7;2,2;-11;-1,2;-8;-1,1108442
1108709,,,,,1108709
1108717,2;-8;-5,4;-10;-5,3;-11;-5,4;-5;-1,1108717
1108983,,,,,1108983
1108985,2;-11;2,2;-10;-1,5;-10;0,3;-11;0,1108985
1109258,,,,,1109258
1109265,3;-11;6,2;-10;-6,1;-9;0,4;-19;9,1109265
1109534,,,,,1109534
1109537,3;-13;7,-2;-10;-4,2;-12;-5,6;-11;3,1109537
1109803,,,,,1109803
1109812,2;-13;-2,0;-11;-1,3;-11;8,2;-10;8,1109812
1110081,,,,,1110081
1110084,5;-11;1,0;-13;3,6;-1;4,4;-7;-7,1110084
1110348,,,,,1110348
1110355,1;-2;-6,0;-2;0,0;4;0,1;5;-4,1110355
1110622,,,,,1110622
1110625,-2;1;1,-1;4;-3,-1;-1;-2,-6;5;-3,1110625
1110898,,,,,1110898
1110906,-3;10;-14,3;-1;12,-4;6;11,-4;8;0,1110906
1111173,,,,,1111173
1111176,0;8;9,4;1;11,-7;7;1,-2;10;-3,1111176
1111449,,,,,1111449
1111456,-11;19;5,-6;19;0,-9;10;-7,-7;20;14,1111456
1111723,,,,,1111723
1111726,-7;21;-3,0;13;3,-7;18;4,-5;20;-3,1111726
1111999,,,,,1111999
1112007,-6;19;0,-4;19;-1,-5;17;6,-7;19;8,1112007
1112273,,,,,1112273
1112276,-5;20;-4,-2;24;-10,-6;19;-11,-5;18;5,1112276
1112549,,,,,1112549
1112556,-2;21;8,-6;22;2,-6;19;6,-7;24;3,1112556
1112824,,,,,1112824
1112827,-6;22;-2,-7;22;3,-2;20;0,-6;20;0,1112827
1113100,,,,,1113100
1113108,-5;20;1,-5;19;1,-5;19;-5,-6;14;5,1113108
1113374,,,,,1113374
1113377,-6;15;-2,-8;15;2,-10;13;7,-14;13;0,1113377
1113649,,,,,1113649
1113651,-9;19;0,-10;13;4,-10;14;3,-9;15;4,1113651
1113913,,,,,1113913
1113916,-8;11;2,-7;11;0,-11;14;-6,-7;15;-4,1113916
1114190,,,,,1114190
1114193,-8;12;-2,-11;17;2,-9;17;-2,-7;13;-1,1114193
1114464,,,,,1114464
1114467,-9;13;-4,-9;11;1,-9;16;0,-11;16;-1,1114467
1114743,,,,,1114743
1114746,-10;15;0,-8;14;2,-11;13;-6,-8;13;-2,1114746
1115020,,,,,1115020
1115023,-6;9;0,1;9;-2,0;11;2,-3;10;0,1115023
1115301,,,,,1115301
1115304,-3;10;-1,-1;2;-3,-3;9;-1,-1;11;1,1115304
1115571,,,,,1115571
1115574,1;9;0,1;12;3,-1;6;-2,0;8;7,1115574
1115844,,,,,1115844
1115847,0;9;3,0;4;2,-1;8;1,0;5;0,1115847
1116122,,,,,1116122
1116125,2;8;4,1;5;0,0;11;-2,2;12;-1,1116125
1116391,,,,,1116391
1116399,-2;8;-5,2;5;0,-4;9;0,-2;9;-2,1116399
1116665,,,,,1116665
1116668,-4;5;2,-4;9;-1,-6;9;-2,-8;9;0,1116668
1116941,,,,,1116941
1116948,-7;11;-3,-3;8;-4,-8;7;2,-10;6;-5,1116948
1117217,,,,,1117217
1117220,-11;6;1,-10;7;-6,-14;15;-3,-15;5;1,1117220
1117489,,,,,1117489
1117497,-12;9;0,-11;2;1,-9;5;3,-13;14;1,1117497
1117761,,,,,1117761
1117763,-13;12;-14,-19;10;-5,-11;17;0,-7;9;-12,1117763
1118042,,,,,1118042
1118045,-16;14;-7,-7;18;4,-12;17;-5,-18;11;5,1118045
1118317,,,,,1118317
1118320,-12;12;12,-18;16;-12,-15;10;2,-10;3;4,1118320
1118595,,,,,1118595
1118598,-8;4;-1,-11;8;-3,-15;12;-2,-12;13;-3,1118598
1118862,,,,,1118862
1118865,-15;14;3,-9;11;0,-6;11;0,-5;7;-1,1118865
1119143,,,,,1119143
1119145,0;12;1,-1;8;2,-1;10;1,0;11;0,1119145
1119419,,,,,1119419
1119422,-3;2;1,2;6;6,-2;12;-2,-1;0;-13,1119422
1119696,,,,,1119696
1119699,0;1;1,0;7;0,2;3;-4,2;3;-1,1119699
1119963,,,,,1119963
1119966,-1;7;7,-3;6;0,-3;6;-2,-4;6;1,1119966
1120244,,,,,1120244
1120247,-11;3;-1,-11;7;-8,-6;7;-13,0;4;2,1120247
1120514,,,,,1120514
1120517,-12;1;6,-16;0;-4,-2;0;-8,-2;0;21,1120517
1120813,,,,,1120813
1120816,-12;5;-13,-15;5;3,-13;-8;-3,-7;-1;0,1120816
1121083,,,,,1121083
1121085,-18;6;-11,-11;2;-2,-18;1;2,-12;-1;-6,1121085
1121364,,,,,1121364
1121367,-7;-1;0,-12;-10;18,-17;4;6,-17;0;12,1121367
1121640,,,,,1121640
1121643,-22;-3;-8,-16;-2;-5,-17;4;-5,-12;4;-6,1121643
1121914,,,,,1121914
1121916,-6;-1;-10,-17;-2;-36,-7;0;4,-14;1;3,1121916
1122185,,,,,1122185
1122188,-20;-9;7,-6;7;-10,-13;3;6,-22;0;-9,1122188
1122465,,,,,1122465
1122468,-20;7;-15,-15;0;0,-17;7;-3,-14;3;-10,1122468
1122735,,,,,1122735
1122738,-17;9;2,-15;3;-7,-14;2;1,-15;6;-7,1122738
1123008,,,,,1123008
1123011,-14;5;1,-16;4;-9,-16;6;0,-13;5;-8,1123011
1123272,,,,,1123272
1123275,-11;0;-3,-15;-5;5,-14;3;-3,-10;0;-8,1123275
1123549,,,,,1123549
1123552,-8;-3;0,-2;3;-2,-8;3;-3,-14;0;-5,1123552
1123818,,,,,1123818
1123821,-17;-1;-15,-14;9;-1,-17;0;-5,-13;0;-7,1123821
1124093,,,,,1124093
1124097,-21;-4;5,-23;4;-12,-18;-1;0,-18;-2;-12,1124097
1124362,,,,,1124362
1124365,-21;-4;-3,-12;0;0,-18;-4;-3,-17;0;-6,1124365
1124637,,,,,1124637
1124640,-20;-5;-8,-22;-4;-18,-24;-3;3,-17;-2;-5,1124640
1124905,,,,,1124905
1124909,-18;-1;-4,-21;-2;4,-15;-6;5,-20;-3;-5,1124909
1125180,,,,,1125180
1125183,-24;-1;-4,-18;-6;-22,-23;-2;-11,-14;-5;0,1125183
1125450,,,,,1125450
1125453,-15;-4;-12,-16;-1;-10,-16;-6;-1,-16;-2;-2,1125453
1125737,,,,,1125737
1125740,-23;-6;0,-22;-5;-3,-16;-2;-6,-18;-4;4,1125740
1126009,,,,,1126009
1126012,-19;-8;6,-17;-2;-7,-10;0;-8,-22;2;-12,1126012
1126282,,,,,1126282
1126284,-17;-1;-3,-15;0;0,-15;-7;-3,-16;-5;-6,1126284
1126550,,,,,1126550
1126553,-11;-2;12,-12;-3;-1,-15;-1;-10,-9;-4;0,1126553
1126831,,,,,1126831
1126834,-14;-6;0,-13;1;-1,-9;-9;11,-14;-6;-3,1126834
1127101,,,,,1127101
1127104,-15;-4;-11,-12;-4;-1,-15;0;-5,-12;-3;0,1127104
1127378,,,,,1127378
1127382,-14;-5;-4,-19;6;-4,-19;-7;-1,-9;-8;3,1127382
1127646,,,,,1127646
1127648,-17;-9;-6,-11;-4;-10,-7;-10;-3,-12;-7;6,1127648
1127930,,,,,1127930
1127933,-17;-12;-3,-13;-11;-20,-12;-12;-6,-9;-9;-4,1127933
1128203,,,,,1128203
1128210,-3;3;-6,-14;-11;17,-12;-1;4,-10;-2;-9,1128210
1128478,,,,,1128478
1128481,-9;-7;-6,-8;-16;-6,-5;-17;0,-11;-11;-8,1128481
1128751,,,,,1128751
1128759,-10;-15;6,-15;-8;-7,-17;-5;-3,-24;6;-16,1128759
1129022,,,,,1129022
1129025,-13;-10;-12,-13;-12;1,-10;-11;1,-9;-27;10,1129025
1129303,,,,,1129303
1129310,-8;-11;9,-12;-8;-11,-12;-3;-9,-13;-9;-4,1129310
1129579,,,,,1129579
1129582,-13;-9;0,-11;-8;2,-17;-5;3,-11;-12;-11,1129582
1129851,,,,,1129851
1129860,-15;-10;11,-22;0;-13,-10;-3;-7,-15;4;1,1129860
1130137,,,,,1130137
1130140,-15;-12;18,-11;-4;-11,-13;-4;-11,-13;-4;5,1130140
1130404,,,,,1130404
1130412,-15;-6;-17,-16;-8;3,-13;-7;10,-13;-3;-7,1130412
1130680,,,,,1130680
1130683,-12;-5;-5,-13;-7;-7,-6;-3;-7,-16;-6;0,1130683
1130955,,,,,1130955
1130963,-12;-6;0,-11;-7;14,-20;-7;5,-12;-9;-6,1130963
1131239,,,,,1131239
1131242,-15;-5;3,-18;-4;-4,-9;-11;-10,-8;-4;-12,1131242
1131509,,,,,1131509
1131512,-18;-10;-3,-9;-15;-3,-12;-7;-2,-16;-6;-5,1131512
1131781,,,,,1131781
1131784,-13;-12;-6,-13;-7;-12,-15;-10;-15,-13;4;-20,1131784
1132063,,,,,1132063
1132065,-13;-5;2,-7;-15;-19,-14;-3;-19,-16;-11;-3,1132065
1132333,,,,,1132333
1132335,-13;-8;0,-19;-2;-17,-9;-3;1,-10;-6;-6,1132335
1132607,,,,,1132607
1132609,9;0;0,-22;-9;-16,-15;-10;-27,-17;2;-28,1132609
1132879,,,,,1132879
1132882,-4;-9;-12,-12;-12;-5,-10;4;10,0;0;-1,1132882
1133151,,,,,1133151
1133154,-15;6;-12,-10;1;2,-19;-11;-22,-17;-3;1,1133154
1133420,,,,,1133420
1133423,-14;-3;-3,-7;-9;-13,-10;6;-18,-17;0;-10,1133423
1133696,,,,,1133696
1133698,-8;7;-7,-14;0;-15,-8;2;3,-14;0;-7,1133698
1133964,,,,,1133964
1133967,-10;1;-7,-8;8;-8,-16;5;-3,-11;0;-8,1133967
1134240,,,,,1134240
1134243,-13;3;-9,-12;0;-3,-12;8;-13,-19;6;-14,1134243
1134509,,,,,1134509
1134512,-12;3;-11,-18;6;-9,-11;2;-2,-11;8;-10,1134512
1134784,,,,,1134784
1134787,-8;3;-6,-6;7;-1,-21;-12;-23,-16;14;-9,1134787
1135059,,,,,1135059
1135062,-8;4;-10,0;-1;1,-11;10;0,-6;2;-2,1135062
1135334,,,,,1135334
1135337,-7;8;-7,-20;4;-9,-6;25;-10,-9;10;-5,1135337
1135604,,,,,1135604
1135607,-5;0;3,-10;12;-3,-11;1;-17,-15;9;-18,1135607
1135880,,,,,1135880
1135883,-7;11;-3,-5;3;-4,-3;3;12,-11;2;-8,1135883
1136154,,,,,1136154
1136157,-8;7;-6,-7;6;-4,-11;6;7,-11;4;-4,1136157
1136438,,,,,1136438
1136441,-7;8;-11,-14;7;-2,-11;7;20,-15;4;5,1136441
1136711,,,,,1136711
1136714,-18;13;-3,-8;19;3,-12;8;-11,-12;5;-5,1136714
1136989,,,,,1136989
1136992,-13;7;-5,-11;10;4,-14;7;4,-10;11;-13,1136992
1137262,,,,,1137262
1137265,-11;16;-7,-17;10;-2,-2;6;-10,-4;18;-13,1137265
1137538,,,,,1137538
1137541,-17;16;4,-1;14;7,-11;0;8,-8;4;0,1137541
1137810,,,,,1137810
1137813,-13;11;-1,-8;9;-2,-13;3;-1,-10;12;-1,1137813
1138088,,,,,1138088
1138092,-15;8;-9,-7;8;-24,-10;7;0,-12;9;8,1138092
1138363,,,,,1138363
1138366,-14;8;-3,-12;2;-8,-9;3;-9,-5;12;0,1138366
1138637,,,,,1138637
1138640,-13;1;-2,-9;8;2,-13;0;-6,-10;3;5,1138640
1138912,,,,,1138912
1138915,-6;0;-15,-8;1;2,-7;2;-11,-19;9;-2,1138915
1139194,,,,,1139194
1139197,-1;4;0,-7;-2;-9,-3;-1;-4,-5;4;-3,1139197
1139464,,,,,1139464
1139467,-9;-1;-20,-2;-5;-2,-10;0;-2,-2;6;8,1139467
1139739,,,,,1139739
1139741,-4;7;-5,-3;0;-14,-3;1;-3,-2;-1;0,1139741
1140012,,,,,1140012
1140015,0;0;5,-5;-1;-11,-3;1;-13,-3;0;5,1140015
1140297,,,,,1140297
1140299,-1;0;-3,-3;0;-6,-2;-7;2,-4;-8;0,1140299
1140564,,,,,1140564
1140568,-1;-2;-5,-3;7;-5,-5;-8;-4,0;-3;0,1140568
1140840,,,,,1140840
1140843,-1;-13;6,-5;1;-15,-5;0;-8,-5;-6;-5,1140843
1141114,,,,,1141114
1141117,1;4;-10,0;-8;-3,-11;-2;-6,-1;-10;9,1141117
1141397,,,,,1141397
1141400,-4;0;-5,-5;-2;-6,-9;-12;-5,-4;9;-17,1141400
1141667,,,,,1141667
1141670,-5;0;-1,-5;2;-13,0;2;-11,-3;5;-12,1141670
1141941,,,,,1141941
1141944,-2;1;-2,-4;-2;1,-3;4;5,-11;2;-2,1141944
1142213,,,,,1142213
1142215,-6;-2;5,-7;1;6,-6;-2;-12,-10;-1;-3,1142215
1142490,,,,,1142490
1142493,-5;-1;-2,-11;-6;10,-10;1;-1,-5;-2;-3,1142493
1142763,,,,,1142763
1142771,-8;9;5,-2;6;-6,-6;7;-10,-10;7;-18,1142771
1143040,,,,,1143040
1143043,-3;-1;2,-5;1;0,-5;-1;-8,-1;-3;0,1143043
1143308,,,,,1143308
1143315,-10;-6;3,-9;2;0,-1;-6;7,-7;-5;2,1143315
1143579,,,,,1143579
1143582,-10;-6;6,-7;2;1,-1;-4;7,0;5;0,1143582
1143857,,,,,1143857
1143866,-7;-2;9,-2;5;3,0;-2;12,-3;-4;12,1143866
1144130,,,,,1144130
1144133,-3;0;5,-2;2;6,-6;-4;7,0;-4;5,1144133
1144399,,,,,1144399
1144408,-12;-2;2,-2;-15;19,-5;-9;13,-7;11;14,1144408
1144669,,,,,1144669
1144672,6;5;19,-4;8;-7,0;-5;17,-1;-5;13,1144672
1144943,,,,,1144943
1144952,-1;-8;12,-1;-10;11,0;-6;8,0;-6;11,1144952
1145220,,,,,1145220
1145223,-1;-4;-4,1;-2;0,-2;-5;1,-3;-4;2,1145223
1145495,,,,,1145495
1145502,8;-2;7,0;-7;7,-5;-5;1,0;-10;-4,1145502
1145769,,,,,1145769
1145773,0;-3;7,-2;-3;3,-4;-5;0,-4;-2;-5,1145773
1146047,,,,,1146047
1146056,0;-10;2,-1;-12;11,-7;-12;5,-6;-11;10,1146056
1146320,,,,,1146320
1146323,-1;-4;0,-3;-4;-8,-6;-6;-8,-8;-5;0,1146323
1146597,,,,,1146597
1146604,-6;-12;-4,-1;-7;-2,-6;-13;0,-7;-6;-6,1146604
1146871,,,,,1146871
1146874,0;-9;2,-5;-5;4,-3;-5;2,-9;1;-4,1146874
1147148,,,,,1147148
1147156,-2;-10;0,-4;-9;10,-11;-5;-3,-11;-14;5,1147156
1147421,,,,,1147421
1147424,-4;-10;1,-1;-14;11,-8;-15;-3,0;-23;4,1147424
1147697,,,,,1147697
1147704,-14;-19;-2,-1;-23;24,-6;-19;5,-3;-20;14,1147704
1147971,,,,,1147971
1147974,-6;-19;4,-9;-21;4,-8;-17;3,-3;-22;7,1147974
1148248,,,,,1148248
1148257,-7;-15;1,-1;-17;4,-5;-18;-1,-3;-19;2,1148257
1148522,,,,,1148522
1148525,-1;-22;11,-6;-15;4,-6;-18;3,-3;-19;-2,1148525
1148797,,,,,1148797
1148806,-5;-14;-7,-2;-18;-10,1;-12;-8,1;-16;-3,1148806
1149074,,,,,1149074
1149076,-1;-8;-8,-3;-10;-15,0;-11;1,1;0;12,1149076
1149348,,,,,1149348
1149357,-8;-14;1,-3;-18;12,-9;-20;6,-5;-13;11,1149357
1149624,,,,,1149624
1149626,0;-14;4,-6;-13;-23,-1;-28;23,-5;-17;0,1149626
1149899,,,,,1149899
1149906,0;-13;0,-6;-3;-11,-8;-19;17,-6;-18;0,1149906
1150175,,,,,1150175
1150177,-4;-18;0,-5;-11;0,-3;-12;0,-7;-22;-1,1150177
1150449,,,,,1150449
1150458,-8;-18;-5,-5;-15;-7,-6;-19;-4,-3;-6;-2,1150458
1150725,,,,,1150725
1150728,-5;-17;1,-10;-17;-5,-7;-15;-12,-9;-15;-3,1150728
1151000,,,,,1151000
1151008,-9;-14;-5,-4;-13;4,-4;-11;6,-3;-12;0,1151008
1151270,,,,,1151270
1151273,-10;-14;0,-8;-11;-5,-6;-10;-4,-5;-12;2,1151273
1151544,,,,,1151544
1151547,-12;-13;5,-6;-9;-4,-12;-17;-5,-11;-16;-5,1151547
1151822,,,,,1151822
1151825,-8;-22;6,-6;-19;2,-12;-6;0,-3;-15;-12,1151825
1152101,,,,,1152101
1152104,-1;-17;9,-14;-46;0,-12;-31;15,-11;-22;-14,1152104
1152377,,,,,1152377
1152380,-9;-22;-8,-14;-8;-19,-3;-25;0,-10;-25;5,1152380
1152654,,,,,1152654
1152657,-10;-34;-5,-2;-22;0,-6;-11;-4,3;-15;-1,1152657
1152921,,,,,1152921
1152924,-2;-23;-6,-9;-10;-3,-10;-9;-3,-7;-14;-4,1152924
1153203,,,,,1153203
1153206,-7;-15;2,-13;-15;-7,-2;-15;-6,-12;-13;-4,1153206
1153477,,,,,1153477
1153480,-13;-11;-3,-7;-17;4,-7;-11;-2,-13;-5;-15,1153480
1153753,,,,,1153753
1153756,-3;-16;1,-12;-26;6,-2;-29;21,-8;-15;-9,1153756
1154022,,,,,1154022
1154025,-4;-16;1,-5;-30;22,-15;-18;-23,-12;-22;5,1154025
1154298,,,,,1154298
1154301,-7;-20;-2,-2;-5;1,-4;-8;0,-5;-13;-3,1154301
1154568,,,,,1154568
1154570,-5;-13;-13,-10;-17;-7,-8;-18;0,0;-9;-9,1154570
1154842,,,,,1154842
1154845,-2;-11;2,-6;-11;6,1;-11;3,-5;-13;1,1154845
1155117,,,,,1155117
1155120,-3;-9;-2,-9;-16;-4,-6;-20;2,-2;-15;5,1155120
1155429,,,,,1155429
1155432,-4;-18;4,-8;-10;-22,-2;-9;1,-9;-26;6,1155432
1155698,,,,,1155698
1155701,-7;-8;1,-8;-25;2,-3;-13;8,-3;-19;6,1155701
1155974,,,,,1155974
1155977,-1;-23;1,1;-8;0,-7;-20;7,-3;-20;1,1155977
1156243,,,,,1156243
1156246,-5;-14;-2,-8;-14;-1,-7;-16;-5,-9;-14;-5,1156246
1156530,,,,,1156530
1156533,-6;-17;-2,0;-16;0,-5;-17;-16,-5;-19;3,1156533
1156807,,,,,1156807
1156810,-6;-6;-9,-7;-13;-5,-10;-10;1,-8;-21;6,1156810
1157081,,,,,1157081
1157084,-8;-15;-2,2;-13;-1,-11;-14;0,-6;-20;-5,1157084
1157356,,,,,1157356
1157365,-7;-19;-2,-6;-13;0,-13;-14;6,-4;-12;-2,1157365
1157632,,,,,1157632
1157634,-5;-19;-1,-3;-11;-11,-5;-17;-3,-6;-16;-7,1157634
1157907,,,,,1157907
1157915,-5;-12;-3,-5;-15;3,-8;-15;1,-1;-11;0,1157915
1158182,,,,,1158182
1158185,-3;-20;-1,-4;-10;0,-7;-19;-5,-5;-11;-3,1158185
1158457,,,,,1158457
1158466,-3;-14;-6,-4;-16;3,-5;-14;-1,-2;-17;1,1158466
1158733,,,,,1158733
1158736,-6;-13;-5,0;-17;-2,-8;-15;-7,-6;-16;-5,1158736
1159003,,,,,1159003
1159010,-3;-7;0,-3;-13;0,1;-19;8,-3;-22;0,1159010
1159271,,,,,1159271
1159274,-1;-15;-2,-5;-19;-10,-4;-17;-5,-1;-21;-1,1159274
1159547,,,,,1159547
1159556,6;-16;-2,-3;-6;-7,0;-16;-3,3;-31;5,1159556
1159821,,,,,1159821
1159824,-6;-21;-4,-3;-21;5,0;-20;6,-6;-19;-1,1159824
1160097,,,,,1160097
1160104,-5;-17;0,-4;-21;5,-2;-15;-5,-2;-15;-1,1160104
1160372,,,,,1160372
1160375,-1;-12;-8,-4;-16;2,-3;-12;-3,3;-7;-3,1160375
1160647,,,,,1160647
1160655,0;-12;3,-4;-8;-4,-6;-4;-4,-2;-7;2,1160655
1160922,,,,,1160922
1160925,-3;-6;0,0;-6;2,0;0;4,-2;1;-4,1160925
1161198,,,,,1161198
1161205,2;4;0,0;4;-6,0;-1;0,1;5;-4,1161205
1161473,,,,,1161473
1161476,0;10;3,1;0;2,-2;2;-10,3;0;-4,1161476
1161742,,,,,1161742
1161751,-2;4;-4,3;6;0,-3;4;0,-2;5;-7,1161751
1162023,,,,,1162023
1162027,0;2;4,0;3;-4,-3;-3;-1,-2;9;-11,1162027
1162299,,,,,1162299
1162306,-5;1;0,-4;8;-9,-3;9;-8,2;3;-10,1162306
1162574,,,,,1162574
1162576,-2;0;2,1;3;-9,0;-1;8,2;6;-12,1162576
1162843,,,,,1162843
1162852,1;6;-7,0;4;4,4;7;-4,-3;-4;8,1162852
1163118,,,,,1163118
1163121,1;5;-14,2;5;-10,7;13;14,0;8;0,1163121
1163394,,,,,1163394
1163402,0;2;6,4;0;3,-2;0;16,-3;-6;6,1163402
1163663,,,,,1163663
1163666,0;0;20,-3;3;7,-3;7;3,-5;0;5,1163666
1163933,,,,,1163933
1163941,0;4;4,4;5;4,0;3;2,1;1;6,1163941
1164209,,,,,1164209
1164212,0;6;6,0;1;-4,3;9;10,0;4;3,1164212
1164478,,,,,1164478
1164485,1;10;1,2;8;4,4;8;-2,4;7;8,1164485
1164750,,,,,1164750
1164753,1;14;-5,-1;9;1,0;10;6,-2;11;1,1164753
1165029,,,,,1165029
1165038,3;7;11,3;8;-3,2;11;-4,4;8;-4,1165038
1165302,,,,,1165302
1165304,-1;10;2,2;8;-3,1;4;2,0;10;-3,1165304
1165578,,,,,1165578
1165585,0;10;3,0;8;7,6;12;0,1;9;3,1165585
1165867,,,,,1165867
1165870,1;9;5,10;20;7,3;15;0,1;13;7,1165870
1166138,,,,,1166138
1166147,-1;13;-2,1;7;1,4;13;3,1;0;-6,1166147
1166409,,,,,1166409
1166412,5;13;10,0;12;9,0;8;0,7;9;0,1166412
1166679,,,,,1166679
1166682,5;7;5,5;13;-5,4;12;6,3;10;-2,1166682
1166954,,,,,1166954
1166957,0;11;9,2;9;5,0;9;9,2;8;6,1166957
1167222,,,,,1167222
1167225,-1;7;2,0;8;6,-3;11;2,0;8;3,1167225
1167498,,,,,1167498
1167501,-1;5;0,0;8;1,-5;9;1,-2;10;1,1167501
1167772,,,,,1167772
1167775,-2;7;8,-2;6;13,-4;8;1,0;9;9,1167775
1168056,,,,,1168056
1168059,-3;7;4,-2;5;7,-2;8;8,-7;6;2,1168059
1168324,,,,,1168324
1168326,-2;7;2,-4;2;6,0;7;4,-1;2;9,1168326
1168599,,,,,1168599
1168602,1;5;8,-4;6;17,-3;2;4,-1;1;3,1168602
1168874,,,,,1168874
1168877,-6;3;8,-5;1;0,0;2;10,-1;0;5,1168877
1169142,,,,,1169142
1169145,0;-2;7,-4;0;11,-2;0;0,-4;-5;-1,1169145
1169419,,,,,1169419
1169422,-2;0;-3,0;-1;3,6;6;24,3;-7;0,1169422
1169694,,,,,1169694
1169696,0;0;-16,-2;-7;-17,-12;4;5,-2;0;0,1169696
1169970,,,,,1169970
1169973,-6;0;5,-8;0;-3,-5;-4;2,-5;2;-4,1169973
1170246,,,,,1170246
1170249,-3;-1;-1,-3;0;0,-2;3;0,-2;7;-2,1170249
1170520,,,,,1170520
1170523,-4;3;3,-3;4;0,-4;2;4,-2;1;4,1170523
1170796,,,,,1170796
1170799,-5;0;-6,-2;-1;0,-3;2;-4,-2;-1;7,1170799
1171068,,,,,1171068
1171072,-2;2;-3,-6;0;4,-5;0;-5,-5;2;5,1171072
1171345,,,,,1171345
