,acc1,acc2,acc3,acc4,duration,trip_id,utcdate
6265,,,,,895699,5,2021-10-27
6266,-11;-8;-3,-4;2;-7,-13;-2;2,-10;3;-6,895702,5,2021-10-27
6267,,,,,895967,5,2021-10-27
6268,-5;0;-8,-9;-1;-3,-14;-2;-4,-11;6;0,895970,5,2021-10-27
6269,,,,,896249,5,2021-10-27
6270,-4;14;9,-9;5;-16,-8;5;-1,-15;-4;-9,896251,5,2021-10-27
6271,,,,,896518,5,2021-10-27
6272,-7;-5;15,-11;0;7,-15;7;-9,-14;-1;-11,896521,5,2021-10-27
6273,,,,,896799,5,2021-10-27
6274,-5;-1;-1,-6;2;1,-12;-3;-2,-8;-4;0,896801,5,2021-10-27
6275,,,,,897069,5,2021-10-27
6276,-6;-2;-6,-6;-1;-2,-8;2;1,-3;-6;0,897072,5,2021-10-27
6277,,,,,897348,5,2021-10-27
6278,-4;-2;0,-12;0;0,-5;2;-5,-4;-1;0,897351,5,2021-10-27
6279,,,,,897619,5,2021-10-27
6280,-6;-1;1,-6;0;0,-10;-5;1,-7;-2;-2,897623,5,2021-10-27
6281,,,,,897895,5,2021-10-27
6282,-8;-1;3,-8;3;0,-7;1;0,-6;-1;-2,897903,5,2021-10-27
6283,,,,,898172,5,2021-10-27
6284,-12;4;-5,-7;1;-3,-7;-2;-5,-9;-1;3,898174,5,2021-10-27
6285,,,,,898445,5,2021-10-27
6286,-7;7;-1,-9;0;0,-6;2;-1,-10;-2;-5,898452,5,2021-10-27
6287,,,,,898721,5,2021-10-27
6288,-14;-1;-1,-11;3;0,-8;0;-4,-13;3;-5,898723,5,2021-10-27
6289,,,,,898996,5,2021-10-27
6290,-8;5;1,-8;0;0,-9;0;-1,-10;2;1,899005,5,2021-10-27
6291,,,,,899272,5,2021-10-27
6292,-8;0;-2,-7;4;-4,-10;6;2,-11;7;2,899274,5,2021-10-27
6293,,,,,899546,5,2021-10-27
6294,-12;2;2,-14;4;-4,-13;7;-2,-10;5;2,899549,5,2021-10-27
6295,,,,,899821,5,2021-10-27
6296,-8;1;0,-9;5;4,-10;2;5,-5;7;1,899823,5,2021-10-27
6297,,,,,900084,5,2021-10-27
6298,-11;13;-6,-13;4;-1,-5;7;1,-13;9;-8,900086,5,2021-10-27
6299,,,,,900366,5,2021-10-27
6300,-9;7;-3,-7;5;-9,-9;8;-1,-11;6;-5,900369,5,2021-10-27
6301,,,,,900641,5,2021-10-27
6302,-11;4;0,-14;0;-7,-11;3;-7,-14;4;-1,900643,5,2021-10-27
6303,,,,,900923,5,2021-10-27
6304,-9;10;-6,-11;7;-1,-13;9;-4,-7;8;-4,900926,5,2021-10-27
6305,,,,,901197,5,2021-10-27
6306,-10;7;-5,-6;11;-5,-12;7;1,-11;11;2,901200,5,2021-10-27
6307,,,,,901473,5,2021-10-27
6308,-13;12;1,-9;6;-1,-10;6;-15,-11;11;-9,901476,5,2021-10-27
6309,,,,,901748,5,2021-10-27
6310,-15;17;15,-12;29;15,-14;13;-9,-10;8;7,901750,5,2021-10-27
6311,,,,,902028,5,2021-10-27
6312,-5;24;-9,-6;20;1,-10;11;-1,2;2;10,902031,5,2021-10-27
6313,,,,,902299,5,2021-10-27
6314,-10;18;0,-13;7;20,-10;21;-2,-10;18;9,902301,5,2021-10-27
6315,,,,,902587,5,2021-10-27
6316,-7;22;-7,-5;12;-4,-10;12;-7,-12;13;-1,902590,5,2021-10-27
6317,,,,,902862,5,2021-10-27
6318,-7;15;-2,-6;17;-1,-9;14;0,-8;13;-4,902865,5,2021-10-27
6319,,,,,903136,5,2021-10-27
6320,-8;19;-1,-11;10;-4,-7;15;0,-14;12;-6,903144,5,2021-10-27
6321,,,,,903406,5,2021-10-27
6322,-15;9;-1,-14;9;1,-8;14;-9,-10;10;0,903409,5,2021-10-27
6323,,,,,903683,5,2021-10-27
6324,-14;2;-3,-14;0;0,-16;0;1,-14;5;-8,903692,5,2021-10-27
6325,,,,,903964,5,2021-10-27
6326,-12;8;-5,-12;3;-1,-17;-1;-5,-15;5;0,903966,5,2021-10-27
6327,,,,,904239,5,2021-10-27
6328,-17;1;-8,-15;0;0,-12;10;-12,-15;3;-6,904246,5,2021-10-27
6329,,,,,904520,5,2021-10-27
6330,-15;0;-1,-17;5;-1,-15;-3;-5,-14;-3;-4,904523,5,2021-10-27
6331,,,,,904788,5,2021-10-27
6332,-17;-4;-4,-17;1;-5,-19;0;-6,-16;-1;-1,904798,5,2021-10-27
6333,,,,,905064,5,2021-10-27
6334,-20;3;1,-15;3;-10,-15;0;-5,-9;-5;-1,905067,5,2021-10-27
6335,,,,,905335,5,2021-10-27
6336,-17;3;-3,-17;-4;4,-19;0;-2,-16;0;2,905338,5,2021-10-27
6337,,,,,905621,5,2021-10-27
6338,-16;1;-6,-14;3;-6,-14;-5;-3,-10;1;0,905623,5,2021-10-27
6339,,,,,905891,5,2021-10-27
6340,-21;-2;-4,-18;-2;1,-14;-1;-1,-12;-1;-9,905894,5,2021-10-27
6341,,,,,906165,5,2021-10-27
6342,-7;6;7,-17;-2;-10,-16;0;-4,-14;7;-2,906168,5,2021-10-27
6343,,,,,906440,5,2021-10-27
6344,-14;2;-2,-16;4;-10,-16;7;-20,-12;9;2,906443,5,2021-10-27
6345,,,,,906722,5,2021-10-27
6346,-14;10;-7,-9;4;6,-17;10;-3,-14;13;8,906725,5,2021-10-27
6347,,,,,906991,5,2021-10-27
6348,-13;15;1,-16;6;-1,-11;12;-1,-14;11;-11,906994,5,2021-10-27
6349,,,,,907267,5,2021-10-27
6350,-9;17;8,-18;11;-2,-12;15;-6,-16;6;1,907270,5,2021-10-27
6351,,,,,907542,5,2021-10-27
6352,-15;8;-5,-15;8;6,-6;14;0,-9;15;-6,907544,5,2021-10-27
6353,,,,,907823,5,2021-10-27
6354,-8;4;-4,-16;10;-15,-10;7;-7,-11;12;-9,907826,5,2021-10-27
6355,,,,,908092,5,2021-10-27
6356,-14;16;3,-13;11;-4,-14;13;1,-15;8;5,908094,5,2021-10-27
6357,,,,,908374,5,2021-10-27
6358,-13;10;-8,-20;15;-6,-14;13;6,-14;12;0,908376,5,2021-10-27
6359,,,,,908651,5,2021-10-27
6360,-15;12;-11,-16;5;0,-10;13;0,-11;7;-8,908654,5,2021-10-27
6361,,,,,908929,5,2021-10-27
6362,-10;1;3,-15;5;-6,-11;3;1,-12;3;-1,908932,5,2021-10-27
6363,,,,,909193,5,2021-10-27
6364,-14;-1;-6,-9;3;7,-13;0;-9,-16;-2;-1,909195,5,2021-10-27
6365,,,,,909457,5,2021-10-27
6366,-14;4;-8,-12;1;-4,-14;7;-1,-13;1;0,909465,5,2021-10-27
6367,,,,,909731,5,2021-10-27
6368,-10;0;-8,-10;7;-3,-13;1;7,-12;6;-12,909734,5,2021-10-27
6369,,,,,910007,5,2021-10-27
6370,-15;0;-12,-14;0;-5,-15;5;-12,-13;-1;1,910014,5,2021-10-27
6371,,,,,910281,5,2021-10-27
6372,-10;0;-5,-15;1;-7,-8;5;0,-15;6;6,910284,5,2021-10-27
6373,,,,,910557,5,2021-10-27
6374,-11;1;-5,-11;0;1,-14;8;-1,-14;5;-6,910565,5,2021-10-27
6375,,,,,910832,5,2021-10-27
6376,-14;6;7,-10;6;0,-7;0;0,-14;7;-3,910835,5,2021-10-27
6377,,,,,911108,5,2021-10-27
6378,-12;5;-3,-7;4;-9,-13;10;-3,-15;5;-6,911111,5,2021-10-27
6379,,,,,911382,5,2021-10-27
6380,-11;7;6,-13;14;-1,-12;9;-4,-13;11;-8,911385,5,2021-10-27
6381,,,,,911659,5,2021-10-27
6382,-13;13;-8,-14;13;-2,-11;12;-4,-14;11;-4,911662,5,2021-10-27
6383,,,,,911942,5,2021-10-27
6384,-12;10;-11,-13;9;-8,-15;20;-13,-11;10;-9,911945,5,2021-10-27
6385,,,,,912208,5,2021-10-27
6386,-10;2;-16,-15;13;0,-9;12;8,-14;10;-8,912211,5,2021-10-27
6387,,,,,912493,5,2021-10-27
6388,-11;10;-4,-15;13;-6,-8;10;0,-13;11;-12,912496,5,2021-10-27
6389,,,,,912761,5,2021-10-27
6390,-10;15;1,-15;6;-3,-11;13;-8,-10;14;-4,912764,5,2021-10-27
6391,,,,,913035,5,2021-10-27
6392,-12;11;1,-13;14;-4,-7;5;5,-8;11;-6,913037,5,2021-10-27
6393,,,,,913315,5,2021-10-27
6394,-11;1;-8,-12;2;-11,-5;7;-10,-13;7;3,913318,5,2021-10-27
6395,,,,,913586,5,2021-10-27
6396,-12;12;0,-12;7;0,-11;1;-5,-10;5;-6,913588,5,2021-10-27
6397,,,,,913861,5,2021-10-27
6398,-12;6;-5,-12;0;-1,-9;1;0,-12;4;4,913864,5,2021-10-27
6399,,,,,914137,5,2021-10-27
6400,-4;5;-2,-2;8;-6,-6;6;-2,-5;5;0,914140,5,2021-10-27
6401,,,,,914405,5,2021-10-27
6402,-8;4;-3,-5;2;-2,-6;3;-6,-5;4;-2,914407,5,2021-10-27
6403,,,,,914678,5,2021-10-27
6404,-4;2;0,-6;0;-3,-8;0;3,-7;2;-1,914680,5,2021-10-27
6405,,,,,914945,5,2021-10-27
6406,-7;4;-1,-8;4;-8,-8;1;-4,-4;1;-3,914948,5,2021-10-27
6407,,,,,915218,5,2021-10-27
6408,-7;2;-4,-6;-1;-1,-8;0;0,-6;0;6,915227,5,2021-10-27
6409,,,,,915501,5,2021-10-27
6410,-7;-5;0,-9;-7;0,-4;0;3,-10;3;0,915504,5,2021-10-27
6411,,,,,915768,5,2021-10-27
6412,-6;-3;-1,-7;-2;1,-9;0;0,-7;-3;0,915777,5,2021-10-27
6413,,,,,916044,5,2021-10-27
6414,-7;0;2,-9;-4;2,-9;-1;-6,-8;-7;0,916047,5,2021-10-27
6415,,,,,916321,5,2021-10-27
6416,-4;-4;-5,-9;-4;-3,-9;-6;0,-8;-7;0,916340,5,2021-10-27
6417,,,,,916606,5,2021-10-27
6418,-6;-4;-3,-9;-1;0,-3;-7;-9,-9;0;-5,916610,5,2021-10-27
6419,,,,,916888,5,2021-10-27
6420,-9;-6;-10,-9;-9;-1,-9;-3;2,-9;-4;-4,916891,5,2021-10-27
6421,,,,,917164,5,2021-10-27
6422,-2;-9;-5,-10;-6;-7,-9;-4;0,-14;-10;-3,917167,5,2021-10-27
6423,,,,,917432,5,2021-10-27
6424,-7;-6;-9,-8;-5;-4,-8;-11;-10,-8;-9;-4,917435,5,2021-10-27
6425,,,,,917707,5,2021-10-27
6426,-5;-13;-6,-10;-11;1,-8;-9;0,-10;-11;-3,917710,5,2021-10-27
6427,,,,,917983,5,2021-10-27
6428,-9;-13;4,-12;-9;-1,-8;-11;-2,-12;-14;-2,917986,5,2021-10-27
6429,,,,,918258,5,2021-10-27
6430,-9;-17;-3,-6;-17;-5,-5;-8;-13,-5;-11;-4,918261,5,2021-10-27
6431,,,,,918528,5,2021-10-27
6432,-4;-12;-5,-6;-18;-2,-8;-18;4,-7;-17;-1,918530,5,2021-10-27
6433,,,,,918814,5,2021-10-27
6434,-2;-15;3,-9;-14;0,-8;-21;8,-7;-14;5,918817,5,2021-10-27
6435,,,,,919091,5,2021-10-27
6436,-5;-10;2,-6;-10;3,-2;-15;3,-5;-8;-8,919094,5,2021-10-27
6437,,,,,919366,5,2021-10-27
6438,0;-13;-1,-2;-13;-2,-3;-15;2,-1;-11;0,919369,5,2021-10-27
6439,,,,,919642,5,2021-10-27
6440,0;-10;0,-3;-13;3,-7;-9;-2,-2;-10;-1,919644,5,2021-10-27
6441,,,,,919921,5,2021-10-27
6442,-5;-6;-3,-4;-12;-1,-7;-11;-7,-1;-14;4,919924,5,2021-10-27
6443,,,,,920199,5,2021-10-27
6444,-5;-7;-10,-2;-13;0,-2;-11;1,-8;-10;-5,920202,5,2021-10-27
6445,,,,,920471,5,2021-10-27
6446,-7;-8;-8,-6;-4;0,-7;-8;-2,-5;-6;-12,920473,5,2021-10-27
6447,,,,,920742,5,2021-10-27
6448,-13;-10;-5,0;-9;4,-5;-8;-6,-2;-8;-2,920744,5,2021-10-27
6449,,,,,921017,5,2021-10-27
6450,-2;-9;0,0;-5;0,-4;-9;3,-2;-10;-5,921026,5,2021-10-27
6451,,,,,921300,5,2021-10-27
6452,-2;-9;-7,0;-7;-1,0;-13;-3,2;-13;0,921303,5,2021-10-27
6453,,,,,921568,5,2021-10-27
6454,-2;-14;-5,0;-18;0,3;-19;4,-1;-17;-1,921576,5,2021-10-27
6455,,,,,921843,5,2021-10-27
6456,1;-20;-3,6;-22;-5,4;-29;0,2;-29;-4,921846,5,2021-10-27
6457,,,,,922120,5,2021-10-27
6458,3;-21;-7,-1;-27;-11,0;-28;-4,1;-21;0,922129,5,2021-10-27
6459,,,,,922401,5,2021-10-27
6460,0;-29;-6,-5;-20;-8,-1;-24;-4,-5;-25;-4,922403,5,2021-10-27
6461,,,,,922671,5,2021-10-27
6462,-3;-21;-10,-5;-25;-11,-2;-25;-3,-1;-20;0,922679,5,2021-10-27
6463,,,,,922944,5,2021-10-27
6464,-10;-15;-2,-9;-23;5,-7;-22;2,-6;-23;0,922947,5,2021-10-27
6465,,,,,923219,5,2021-10-27
6466,-6;-24;-3,-10;-23;-9,-4;-25;0,-3;-24;1,923223,5,2021-10-27
6467,,,,,923495,5,2021-10-27
6468,-11;-24;-9,-4;-25;-7,-3;-23;-8,-2;-23;-2,923498,5,2021-10-27
6469,,,,,923764,5,2021-10-27
6470,-1;-28;0,-2;-25;3,-8;-29;-1,-7;-26;-11,923766,5,2021-10-27
6471,,,,,924042,5,2021-10-27
6472,-10;-26;0,-1;-24;-1,-6;-21;4,-6;-22;-2,924045,5,2021-10-27
6473,,,,,924308,5,2021-10-27
6474,-6;-20;8,-5;-21;-3,-9;-21;0,-6;-24;11,924311,5,2021-10-27
6475,,,,,924593,5,2021-10-27
6476,-4;-27;-1,-10;-25;0,-7;-20;-8,-6;-25;0,924596,5,2021-10-27
6477,,,,,924861,5,2021-10-27
6478,-5;-22;11,-6;-19;0,-6;-22;3,-9;-14;-3,924864,5,2021-10-27
6479,,,,,925134,5,2021-10-27
6480,-8;-15;3,-10;-19;2,-6;-14;1,-5;-18;2,925136,5,2021-10-27
6481,,,,,925417,5,2021-10-27
6482,-3;-12;-1,-4;-18;-7,-3;-23;8,-8;-18;-4,925420,5,2021-10-27
6483,,,,,925692,5,2021-10-27
6484,-6;-18;3,-6;-11;0,-8;-17;6,-8;-18;7,925696,5,2021-10-27
6485,,,,,925961,5,2021-10-27
6486,-7;-11;9,-8;-21;4,-8;-11;-3,-6;-16;0,925964,5,2021-10-27
6487,,,,,926235,5,2021-10-27
6488,-8;-18;0,-8;-16;0,-3;-23;6,-5;-14;-2,926238,5,2021-10-27
6489,,,,,926503,5,2021-10-27
6490,-5;-14;2,-5;-15;1,-9;-17;-1,-9;-12;-3,926507,5,2021-10-27
6491,,,,,926779,5,2021-10-27
6492,-2;-18;-3,-3;-20;-1,-6;-16;4,-6;-19;-2,926782,5,2021-10-27
6493,,,,,927049,5,2021-10-27
6494,-7;-23;1,-5;-20;1,-12;-21;17,-4;-21;8,927052,5,2021-10-27
6495,,,,,927324,5,2021-10-27
6496,-6;-19;0,-5;-21;5,-2;-25;3,-4;-28;-1,927332,5,2021-10-27
6497,,,,,927599,5,2021-10-27
6498,-7;-20;14,-8;-42;-27,-6;-12;-29,-7;-13;-11,927602,5,2021-10-27
6499,,,,,927874,5,2021-10-27
6500,4;-22;-13,-5;-22;-11,-15;-21;11,-8;-25;16,927883,5,2021-10-27
6501,,,,,928150,5,2021-10-27
6502,-11;-27;3,-6;-14;6,-13;-24;1,0;-17;4,928153,5,2021-10-27
6503,,,,,928424,5,2021-10-27
6504,-10;-18;-4,-11;-15;3,-11;-18;-5,-6;-16;1,928433,5,2021-10-27
6505,,,,,928700,5,2021-10-27
6506,-5;-10;-8,-5;-18;-6,-11;-22;0,-10;-15;6,928703,5,2021-10-27
6507,,,,,928971,5,2021-10-27
6508,-11;-10;2,-10;-10;0,-8;-8;1,-11;-4;-1,928979,5,2021-10-27
6509,,,,,929244,5,2021-10-27
6510,-14;-7;8,-10;-8;7,-10;-4;0,-9;-4;-1,929247,5,2021-10-27
6511,,,,,929520,5,2021-10-27
6512,-13;-9;3,-11;3;-3,-11;3;-2,-12;-1;1,929527,5,2021-10-27
6513,,,,,929792,5,2021-10-27
6514,-12;0;0,-8;5;-8,-8;-1;4,-8;-3;4,929795,5,2021-10-27
6515,,,,,930061,5,2021-10-27
6516,0;0;1,-5;1;2,-4;-2;8,-4;0;2,930064,5,2021-10-27
6517,,,,,930333,5,2021-10-27
6518,-4;-2;0,-6;-3;6,-3;-6;2,-3;0;0,930335,5,2021-10-27
6519,,,,,930614,5,2021-10-27
6520,-1;-7;2,-4;-5;0,-1;-9;6,0;-6;5,930617,5,2021-10-27
6521,,,,,930890,5,2021-10-27
6522,-1;1;3,-6;0;-3,0;-2;1,0;-3;-1,930893,5,2021-10-27
6523,,,,,931162,5,2021-10-27
6524,0;-2;-2,2;3;0,-3;-1;0,-4;0;-1,931165,5,2021-10-27
6525,,,,,931434,5,2021-10-27
6526,-3;-1;2,2;-1;3,2;-3;6,5;-4;2,931436,5,2021-10-27
6527,,,,,931702,5,2021-10-27
6528,2;-3;11,-1;-3;0,-3;-3;7,5;-3;2,931705,5,2021-10-27
6529,,,,,931983,5,2021-10-27
6530,0;-4;4,-3;-4;0,2;-5;1,-2;-4;3,931986,5,2021-10-27
6531,,,,,932253,5,2021-10-27
6532,-2;-2;-5,0;1;-4,0;0;2,-3;0;0,932255,5,2021-10-27
6533,,,,,932530,5,2021-10-27
6534,0;-1;2,0;-1;2,-4;-3;-2,-2;0;-1,932538,5,2021-10-27
6535,,,,,932816,5,2021-10-27
6536,-2;1;0,-2;0;0,-2;-2;-2,0;1;1,932819,5,2021-10-27
6537,,,,,933092,5,2021-10-27
6538,0;0;-2,4;-1;0,0;-2;2,-1;-1;3,933099,5,2021-10-27
6539,,,,,933365,5,2021-10-27
6540,-1;-3;-1,0;-1;-2,0;-1;-1,0;0;0,933368,5,2021-10-27
6541,,,,,933629,5,2021-10-27
6542,2;-2;2,2;-1;-2,1;0;-3,3;-2;3,933639,5,2021-10-27
6543,,,,,933905,5,2021-10-27
6544,7;-3;5,2;-3;-1,3;-1;1,6;0;-1,933908,5,2021-10-27
6545,,,,,934179,5,2021-10-27
6546,4;-5;-1,2;0;-1,4;-1;0,3;0;0,934182,5,2021-10-27
6547,,,,,934464,5,2021-10-27
6548,4;1;3,1;0;1,1;-1;2,6;0;0,934466,5,2021-10-27
6549,,,,,934730,5,2021-10-27
6550,4;2;0,4;1;1,2;-1;1,2;0;2,934733,5,2021-10-27
6551,,,,,935017,5,2021-10-27
6552,5;1;1,4;0;4,4;1;0,2;2;-1,935019,5,2021-10-27
6553,,,,,935280,5,2021-10-27
6554,6;0;5,5;0;0,5;0;0,2;0;2,935283,5,2021-10-27
6555,,,,,935548,5,2021-10-27
6556,5;-1;-1,6;-1;2,9;3;9,9;0;0,935550,5,2021-10-27
6557,,,,,935820,5,2021-10-27
6558,6;0;1,2;1;0,2;-1;-3,4;2;-1,935823,5,2021-10-27
6559,,,,,936092,5,2021-10-27
6560,4;0;3,8;-2;-1,2;-3;-4,4;0;-3,936101,5,2021-10-27
6561,,,,,936366,5,2021-10-27
6562,4;-1;4,0;0;0,0;2;2,1;0;3,936369,5,2021-10-27
6563,,,,,936633,5,2021-10-27
6564,0;-2;-2,0;-1;1,-2;2;-3,-4;0;0,936640,5,2021-10-27
6565,,,,,936915,5,2021-10-27
6566,0;0;-1,-3;-1;-3,-2;0;-2,-2;0;0,936919,5,2021-10-27
6567,,,,,937183,5,2021-10-27
6568,-2;0;0,-6;-1;-3,-6;0;-2,-6;-1;-1,937185,5,2021-10-27
6569,,,,,937465,5,2021-10-27
6570,-19;-2;-2,-20;-3;-2,-20;-1;-4,-17;1;-9,937468,5,2021-10-27
6571,,,,,937742,5,2021-10-27
6572,-20;0;-5,-21;-1;-6,-18;0;-4,-20;-2;2,937744,5,2021-10-27
6573,,,,,938017,5,2021-10-27
6574,-22;-1;-11,-22;0;-14,-18;0;-19,-21;0;-4,938020,5,2021-10-27
6575,,,,,938285,5,2021-10-27
6576,-20;1;-4,-22;-1;-5,-23;0;0,-20;1;0,938288,5,2021-10-27
6577,,,,,938559,5,2021-10-27
6578,-27;2;-4,-26;0;-4,-22;1;-12,-23;2;-10,938562,5,2021-10-27
6579,,,,,938834,5,2021-10-27
6580,-24;6;4,-22;0;-9,-20;-2;-12,-24;2;-3,938838,5,2021-10-27
6581,,,,,939113,5,2021-10-27
6582,-22;0;-3,-21;1;-7,-24;0;-5,-21;0;-6,939116,5,2021-10-27
6583,,,,,939385,5,2021-10-27
6584,-18;2;-6,-21;-1;-3,-21;2;-8,-19;2;-5,939388,5,2021-10-27
6585,,,,,939679,5,2021-10-27
6586,-23;1;-6,-18;0;-3,-16;0;-4,-16;-2;-7,939682,5,2021-10-27
6587,,,,,939951,5,2021-10-27
6588,-16;0;-4,-16;0;-3,-15;1;-3,-18;1;-4,939953,5,2021-10-27
6589,,,,,940226,5,2021-10-27
6590,-18;3;-5,-18;-1;-11,-21;0;-4,-22;-1;-2,940229,5,2021-10-27
6591,,,,,940498,5,2021-10-27
6592,-18;-1;-9,-22;1;-7,-18;0;-6,-18;0;-6,940502,5,2021-10-27
6593,,,,,940778,5,2021-10-27
6594,-21;0;-8,-18;0;-7,-20;0;-6,-20;-1;-2,940781,5,2021-10-27
6595,,,,,941044,5,2021-10-27
6596,-18;0;-5,-16;1;-10,-20;-1;-11,-17;1;-7,941047,5,2021-10-27
6597,,,,,941321,5,2021-10-27
6598,-19;0;-3,-18;2;-3,-19;1;0,-21;-1;-8,941328,5,2021-10-27
6599,,,,,941599,5,2021-10-27
6600,-16;-1;-2,-15;1;-3,-18;1;-6,-18;1;-7,941602,5,2021-10-27
6601,,,,,941874,5,2021-10-27
6602,-15;4;-11,-20;0;-3,-17;0;-2,-20;2;-6,941882,5,2021-10-27
6603,,,,,942144,5,2021-10-27
6604,-16;2;-4,-17;0;-5,-15;2;-4,-15;0;-3,942147,5,2021-10-27
6605,,,,,942413,5,2021-10-27
6606,-14;0;0,-13;6;-7,-12;0;-6,-13;-2;-3,942420,5,2021-10-27
6607,,,,,942690,5,2021-10-27
6608,-9;-1;4,-12;2;-6,-10;0;-5,-13;0;-5,942692,5,2021-10-27
6609,,,,,942959,5,2021-10-27
6610,-8;0;-7,-16;1;-12,-13;-3;-8,-17;4;-11,942968,5,2021-10-27
6611,,,,,943240,5,2021-10-27
6612,-14;1;-1,-16;0;-7,-16;1;-9,-17;-4;4,943242,5,2021-10-27
6613,,,,,943511,5,2021-10-27
6614,-12;-1;4,-18;1;0,-16;4;1,-16;0;-16,943514,5,2021-10-27
6615,,,,,943783,5,2021-10-27
6616,-18;0;-10,-20;1;-6,-11;-2;0,-18;4;-4,943787,5,2021-10-27
6617,,,,,944060,5,2021-10-27
6618,-17;-1;-5,-15;4;-5,-17;-2;0,-18;1;-17,944063,5,2021-10-27
6619,,,,,944340,5,2021-10-27
6620,-21;1;-3,-17;-2;4,-13;3;2,-13;2;-9,944344,5,2021-10-27
6621,,,,,944613,5,2021-10-27
6622,-15;0;-5,-13;-2;-4,-12;2;0,-17;1;-1,944616,5,2021-10-27
6623,,,,,944885,5,2021-10-27
6624,-13;0;0,-11;-6;0,-6;1;-12,-3;0;-11,944888,5,2021-10-27
6625,,,,,945154,5,2021-10-27
6626,-4;-1;0,-8;0;-2,-1;0;0,0;-1;-1,945156,5,2021-10-27
6627,,,,,945430,5,2021-10-27
6628,-4;2;-4,0;0;2,-7;2;-6,-8;4;0,945433,5,2021-10-27
6629,,,,,945704,5,2021-10-27
6630,-4;2;-9,-2;0;-5,-7;-4;-9,-3;3;-5,945708,5,2021-10-27
6631,,,,,945984,5,2021-10-27
6632,0;0;-2,-4;0;-6,-4;1;-10,-7;1;1,945986,5,2021-10-27
6633,,,,,946255,5,2021-10-27
6634,0;2;-3,0;1;-2,-1;-3;-5,-1;-5;1,946258,5,2021-10-27
6635,,,,,946525,5,2021-10-27
6636,0;0;0,-3;1;-1,-1;-4;-1,-4;-6;-3,946533,5,2021-10-27
6637,,,,,946800,5,2021-10-27
6638,2;-4;3,4;1;-4,-2;0;-8,5;-1;-4,946803,5,2021-10-27
6639,,,,,947069,5,2021-10-27
6640,-1;3;-11,0;-4;0,0;4;-4,0;-5;8,947077,5,2021-10-27
6641,,,,,947343,5,2021-10-27
6642,2;-1;-4,3;-2;-15,0;2;0,-3;7;-5,947346,5,2021-10-27
6643,,,,,947619,5,2021-10-27
6644,0;2;-8,5;2;0,3;5;-5,3;7;-10,947628,5,2021-10-27
6645,,,,,947893,5,2021-10-27
6646,6;4;-8,1;3;-5,9;7;-3,13;7;3,947896,5,2021-10-27
6647,,,,,948163,5,2021-10-27
6648,17;2;-1,21;8;-12,24;6;-12,24;5;-2,948166,5,2021-10-27
6649,,,,,948440,5,2021-10-27
6650,21;5;3,23;8;9,27;3;13,34;9;5,948442,5,2021-10-27
6651,,,,,948707,5,2021-10-27
6652,28;13;-3,17;10;4,27;12;6,31;5;6,948710,5,2021-10-27
6653,,,,,948993,5,2021-10-27
6654,27;13;7,23;12;13,28;17;5,28;6;0,948995,5,2021-10-27
6655,,,,,949264,5,2021-10-27
6656,31;6;8,30;6;10,29;12;4,25;11;12,949267,5,2021-10-27
6657,,,,,949545,5,2021-10-27
6658,27;10;10,24;15;6,26;4;4,26;9;3,949548,5,2021-10-27
6659,,,,,949820,5,2021-10-27
6660,26;12;8,21;3;4,25;10;-1,25;9;-3,949823,5,2021-10-27
6661,,,,,950102,5,2021-10-27
6662,19;6;3,19;11;-1,14;5;-2,15;5;1,950105,5,2021-10-27
6663,,,,,950371,5,2021-10-27
6664,20;5;1,14;4;1,17;7;10,12;5;4,950374,5,2021-10-27
6665,,,,,950646,5,2021-10-27
6666,14;7;3,12;4;4,12;8;6,11;13;3,950653,5,2021-10-27
6667,,,,,950921,5,2021-10-27
6668,9;6;7,6;6;1,11;10;1,9;9;-1,950924,5,2021-10-27
6669,,,,,951197,5,2021-10-27
6670,7;13;0,7;9;0,7;11;0,5;9;-1,951205,5,2021-10-27
6671,,,,,951472,5,2021-10-27
6672,6;8;-2,7;5;0,5;6;0,2;6;2,951475,5,2021-10-27
6673,,,,,951749,5,2021-10-27
6674,3;8;4,6;13;0,4;12;8,4;6;5,951752,5,2021-10-27
6675,,,,,952023,5,2021-10-27
6676,3;3;-2,4;6;-2,4;9;-1,6;3;6,952026,5,2021-10-27
6677,,,,,952298,5,2021-10-27
6678,4;13;3,4;2;0,3;4;-6,7;8;8,952301,5,2021-10-27
6679,,,,,952582,5,2021-10-27
6680,3;2;4,4;8;0,2;12;2,5;11;2,952585,5,2021-10-27
6681,,,,,952849,5,2021-10-27
6682,5;9;8,2;4;9,6;14;6,2;12;0,952852,5,2021-10-27
6683,,,,,953128,5,2021-10-27
6684,5;9;3,3;8;4,0;10;2,2;8;3,953132,5,2021-10-27
6685,,,,,953399,5,2021-10-27
6686,3;7;3,0;3;-1,-1;5;-6,1;12;4,953402,5,2021-10-27
6687,,,,,953675,5,2021-10-27
6688,-4;11;9,2;12;-19,4;16;-2,4;9;-5,953678,5,2021-10-27
6689,,,,,953943,5,2021-10-27
6690,0;14;-1,3;14;6,3;11;3,3;7;-3,953946,5,2021-10-27
6691,,,,,954212,5,2021-10-27
6692,9;13;-5,2;15;1,3;14;1,7;8;9,954219,5,2021-10-27
6693,,,,,954483,5,2021-10-27
6694,4;8;9,8;7;2,9;10;-2,2;10;0,954485,5,2021-10-27
6695,,,,,954750,5,2021-10-27
