,index,acc1,acc2,acc3,acc4,duration,utcdate
1280,230505,13;-21;0,14;-16;2,16;-15;8,11;-18;0,230505,2021-11-29
1281,230777,,,,,230777,2021-11-29
1282,230780,11;-22;4,12;-14;4,11;-16;3,14;-18;3,230780,2021-11-29
1283,231054,,,,,231054,2021-11-29
1284,231057,17;-17;6,17;-20;2,19;-16;2,16;-10;4,231057,2021-11-29
1285,231335,,,,,231335,2021-11-29
1286,231339,18;-8;7,20;-7;4,15;-8;4,18;-7;3,231339,2021-11-29
1287,231604,,,,,231604,2021-11-29
1288,231607,17;-6;8,13;-7;3,14;-2;2,12;-5;2,231607,2021-11-29
1289,231886,,,,,231886,2021-11-29
1290,231889,13;-10;5,13;-7;1,11;-11;-4,12;-13;-10,231889,2021-11-29
1291,232155,,,,,232155,2021-11-29
1292,232157,8;-15;-15,7;-3;5,2;5;17,1;7;27,232157,2021-11-29
1293,232434,,,,,232434,2021-11-29
1294,232436,0;5;19,4;-1;7,5;-12;-3,7;-18;-10,232436,2021-11-29
1295,232700,,,,,232700,2021-11-29
1296,232702,1;-12;-9,-1;-2;-11,-6;-18;-4,7;-27;-2,232702,2021-11-29
1297,232980,,,,,232980,2021-11-29
1298,232983,17;-27;7,8;-20;3,4;-11;-1,1;-3;0,232983,2021-11-29
1299,233255,,,,,233255,2021-11-29
1300,233259,0;0;0,-1;-2;0,-4;-7;0,0;-9;-2,233259,2021-11-29
1301,233526,,,,,233526,2021-11-29
1302,233534,2;-19;-3,1;-13;-4,0;-13;0,-2;-11;1,233534,2021-11-29
1303,233801,,,,,233801,2021-11-29
1304,233804,-2;-12;2,-1;-8;0,0;-10;1,0;-12;0,233804,2021-11-29
1305,234075,,,,,234075,2021-11-29
1306,234084,0;-13;-1,1;-14;-1,-2;-11;0,-1;-9;0,234084,2021-11-29
1307,234356,,,,,234356,2021-11-29
1308,234359,-3;-9;-2,-2;-14;-6,0;-18;-15,-2;-4;0,234359,2021-11-29
1309,234628,,,,,234628,2021-11-29
1310,234635,-2;4;14,-5;8;12,1;-3;9,10;-23;9,234635,2021-11-29
1311,234905,,,,,234905,2021-11-29
1312,234908,13;-27;-5,9;-13;-12,6;-4;-8,5;-5;-2,234908,2021-11-29
1313,235176,,,,,235176,2021-11-29
1314,235180,3;-5;2,0;-3;4,-2;-9;7,-1;-10;4,235180,2021-11-29
1315,235451,,,,,235451,2021-11-29
1316,235454,-1;-13;3,0;-12;2,1;-11;0,1;-8;-2,235454,2021-11-29
1317,235720,,,,,235720,2021-11-29
1318,235723,1;-6;-1,2;-10;0,1;-19;0,-2;-11;3,235723,2021-11-29
1319,235996,,,,,235996,2021-11-29
1320,235999,2;-14;0,1;-12;2,-2;-11;3,0;-10;0,235999,2021-11-29
1321,236271,,,,,236271,2021-11-29
1322,236274,0;-9;1,0;-12;2,0;-14;-4,-1;-12;-1,236274,2021-11-29
1323,236548,,,,,236548,2021-11-29
1324,236551,0;-14;0,-1;-15;0,0;-12;1,0;-10;-11,236551,2021-11-29
1325,236821,,,,,236821,2021-11-29
1326,236824,-1;-10;3,0;-4;8,-2;-3;8,-1;-1;1,236824,2021-11-29
1327,237101,,,,,237101,2021-11-29
1328,237104,0;-13;-1,3;-19;-3,1;-13;-6,0;-12;-4,237104,2021-11-29
1329,237372,,,,,237372,2021-11-29
1330,237375,0;-6;0,-1;-1;1,0;-2;0,0;-6;3,237375,2021-11-29
1331,237641,,,,,237641,2021-11-29
1332,237649,-1;-2;-1,-2;-2;-7,-3;-2;-1,2;-2;1,237649,2021-11-29
1333,237916,,,,,237916,2021-11-29
1334,237919,-4;1;2,-1;3;1,-1;-1;4,2;-6;6,237919,2021-11-29
1335,238191,,,,,238191,2021-11-29
1336,238198,-1;-7;7,5;-6;-2,2;-1;1,2;0;-2,238198,2021-11-29
1337,238459,,,,,238459,2021-11-29
1338,238462,4;2;3,4;-1;-4,7;-7;-11,5;0;5,238462,2021-11-29
1339,238730,,,,,238730,2021-11-29
1340,238739,8;-1;5,10;-3;10,11;-3;7,5;0;12,238739,2021-11-29
1341,239010,,,,,239010,2021-11-29
1342,239013,9;0;3,10;-4;0,11;-2;7,16;-18;0,239013,2021-11-29
1343,239286,,,,,239286,2021-11-29
1344,239289,15;-3;11,11;4;9,16;-12;2,17;-9;0,239289,2021-11-29
1345,239561,,,,,239561,2021-11-29
1346,239563,13;-2;-1,13;-10;4,12;-6;6,12;-1;3,239563,2021-11-29
1347,239837,,,,,239837,2021-11-29
1348,239840,10;-2;4,10;-5;1,12;-8;5,14;-13;2,239840,2021-11-29
1349,240112,,,,,240112,2021-11-29
1350,240115,13;-10;-1,13;-6;-11,15;-9;1,13;-11;10,240115,2021-11-29
1351,240397,,,,,240397,2021-11-29
1352,240400,12;-8;6,14;-10;3,18;-14;6,17;-11;5,240400,2021-11-29
1353,240669,,,,,240669,2021-11-29
1354,240672,17;-8;4,17;-6;2,16;-8;6,16;-4;6,240672,2021-11-29
1355,240950,,,,,240950,2021-11-29
1356,240953,14;-7;3,17;-8;3,15;-9;4,14;-7;4,240953,2021-11-29
1357,241231,,,,,241231,2021-11-29
1358,241234,12;-7;2,15;-5;5,13;-6;1,14;-7;3,241234,2021-11-29
1359,241501,,,,,241501,2021-11-29
1360,241504,12;-10;2,13;-8;2,13;-9;2,13;-6;4,241504,2021-11-29
1361,241780,,,,,241780,2021-11-29
1362,241783,12;-7;2,13;-9;2,12;-7;2,6;-6;1,241783,2021-11-29
1363,242051,,,,,242051,2021-11-29
1364,242054,-2;-8;1,-2;-9;0,2;-6;0,6;-9;0,242054,2021-11-29
1365,242314,,,,,242314,2021-11-29
1366,242322,3;-10;1,2;-7;1,3;-9;0,4;-6;1,242322,2021-11-29
1367,242588,,,,,242588,2021-11-29
1368,242591,3;-9;1,0;-7;1,2;-5;2,2;-7;1,242591,2021-11-29
1369,242865,,,,,242865,2021-11-29
1370,242872,-1;-6;0,0;-7;-1,0;-8;-1,0;-7;1,242872,2021-11-29
1371,243139,,,,,243139,2021-11-29
1372,243142,0;-8;2,0;-6;0,2;-9;0,5;-9;0,243142,2021-11-29
1373,243403,,,,,243403,2021-11-29
1374,243406,7;-8;1,8;-8;3,7;-7;4,5;-8;4,243406,2021-11-29
1375,243752,,,,,243752,2021-11-29
1376,243756,3;-8;1,0;-8;0,-1;-7;0,0;-6;-1,243756,2021-11-29
1377,244016,,,,,244016,2021-11-29
1378,244018,-1;-9;0,-1;-7;1,0;-8;1,1;-7;1,244018,2021-11-29
1379,244290,,,,,244290,2021-11-29
1380,244293,3;-6;2,5;-8;1,5;-7;2,5;-8;2,244293,2021-11-29
1381,244553,,,,,244553,2021-11-29
1382,244556,5;-7;1,3;-8;1,4;-7;0,2;-7;1,244556,2021-11-29
1383,244830,,,,,244830,2021-11-29
1384,244833,1;-8;1,0;-9;1,1;-9;0,1;-9;1,244833,2021-11-29
1385,245111,,,,,245111,2021-11-29
1386,245114,2;-9;0,3;-8;0,2;-9;2,3;-8;1,245114,2021-11-29
1387,245380,,,,,245380,2021-11-29
1388,245387,2;-7;0,3;-7;1,2;-8;-1,3;-6;2,245387,2021-11-29
1389,245654,,,,,245654,2021-11-29
1390,245657,1;-7;2,3;-6;0,1;-9;1,2;-7;0,245657,2021-11-29
1391,245917,,,,,245917,2021-11-29
1392,246075,1;-7;0,2;-7;2,3;-9;0,1;-7;0,246075,2021-11-29
1393,246348,,,,,246348,2021-11-29
1394,246351,3;-8;2,2;-7;0,2;-8;0,2;-7;1,246351,2021-11-29
1395,246618,,,,,246618,2021-11-29
1396,246620,1;-8;0,2;-7;1,1;-8;2,1;-9;2,246620,2021-11-29
1397,246895,,,,,246895,2021-11-29
1398,246898,2;-8;1,2;-7;1,0;-7;3,2;-8;2,246898,2021-11-29
1399,247165,,,,,247165,2021-11-29
1400,247168,0;-7;0,2;-6;0,3;-8;1,1;-8;0,247168,2021-11-29
1401,247437,,,,,247437,2021-11-29
1402,247440,1;-7;0,2;-8;1,3;-6;1,2;-9;2,247440,2021-11-29
1403,247715,,,,,247715,2021-11-29
1404,247718,2;-8;0,1;-6;0,3;-8;1,3;-8;0,247718,2021-11-29
1405,247988,,,,,247988,2021-11-29
1406,247991,3;-9;2,1;-8;1,2;-8;1,1;-8;1,247991,2021-11-29
1407,248257,,,,,248257,2021-11-29
1408,248260,0;-6;0,2;-7;1,0;-9;3,3;-9;0,248260,2021-11-29
1409,248526,,,,,248526,2021-11-29
1410,248535,2;-8;1,1;-7;1,1;-6;1,2;-9;0,248535,2021-11-29
1411,248796,,,,,248796,2021-11-29
1412,248799,2;-9;0,0;-9;2,1;-6;2,2;-8;0,248799,2021-11-29
1413,249070,,,,,249070,2021-11-29
1414,249077,2;-7;2,2;-7;2,1;-9;0,2;-6;1,249077,2021-11-29
1415,249339,,,,,249339,2021-11-29
1416,249341,4;-8;0,2;-8;0,1;-8;1,3;-8;0,249341,2021-11-29
1417,249615,,,,,249615,2021-11-29
1418,249618,2;-8;0,3;-7;1,2;-8;1,2;-7;2,249618,2021-11-29
1419,249889,,,,,249889,2021-11-29
1420,249891,3;-7;3,2;-6;1,2;-6;2,-1;-9;-5,249891,2021-11-29
1421,250159,,,,,250159,2021-11-29
1422,250162,5;-9;1,1;-6;0,3;-8;0,0;-9;2,250162,2021-11-29
1423,250446,,,,,250446,2021-11-29
1424,250448,1;-7;0,1;-7;0,2;-7;3,4;-8;1,250448,2021-11-29
1425,250716,,,,,250716,2021-11-29
1426,250719,1;-7;3,3;-7;1,2;-8;2,2;-7;2,250719,2021-11-29
1427,250991,,,,,250991,2021-11-29
1428,250993,4;-6;1,2;-7;2,3;-6;3,2;-8;0,250993,2021-11-29
1429,251259,,,,,251259,2021-11-29
1430,251262,4;-7;0,1;-8;2,1;-7;1,2;-8;1,251262,2021-11-29
1431,251535,,,,,251535,2021-11-29
1432,251542,1;-9;0,3;-7;0,2;-8;0,3;-7;0,251542,2021-11-29
1433,251816,,,,,251816,2021-11-29
1434,251820,1;-6;1,1;-8;3,2;-7;0,1;-7;1,251820,2021-11-29
1435,252086,,,,,252086,2021-11-29
1436,252095,2;-7;1,2;-6;0,4;-8;1,1;-9;1,252095,2021-11-29
1437,252362,,,,,252362,2021-11-29
1438,252364,3;-8;1,-1;-8;0,1;-7;0,1;-6;2,252364,2021-11-29
1439,252636,,,,,252636,2021-11-29
1440,252639,2;-7;1,1;-8;0,3;-7;0,1;-8;1,252639,2021-11-29
1441,252911,,,,,252911,2021-11-29
1442,252913,2;-7;4,1;-5;0,2;-6;0,0;-8;3,252913,2021-11-29
1443,253182,,,,,253182,2021-11-29
1444,253186,1;-7;2,1;-6;1,3;-7;1,4;-9;1,253186,2021-11-29
1445,253456,,,,,253456,2021-11-29
1446,253459,2;-6;0,1;-7;2,3;-8;1,1;-8;2,253459,2021-11-29
1447,253725,,,,,253725,2021-11-29
1448,253727,1;-7;0,2;-7;0,1;-7;2,3;-7;1,253727,2021-11-29
1449,254001,,,,,254001,2021-11-29
1450,254004,1;-7;2,1;-9;1,1;-8;0,2;-8;1,254004,2021-11-29
1451,254275,,,,,254275,2021-11-29
1452,254278,2;-8;0,2;-6;1,2;-7;0,3;-7;0,254278,2021-11-29
1453,254538,,,,,254538,2021-11-29
1454,254546,2;-7;-1,0;-8;0,2;-7;0,2;-7;0,254546,2021-11-29
1455,254813,,,,,254813,2021-11-29
1456,254816,2;-8;2,1;-7;2,2;-8;1,2;-8;1,254816,2021-11-29
1457,255076,,,,,255076,2021-11-29
1458,255083,1;-8;3,2;-7;0,2;-8;1,2;-8;3,255083,2021-11-29
1459,255351,,,,,255351,2021-11-29
1460,255353,1;-7;2,0;-9;2,1;-6;0,6;-11;-1,255353,2021-11-29
1461,255613,,,,,255613,2021-11-29
1462,255617,1;-6;0,0;-6;1,2;-8;1,2;-7;2,255617,2021-11-29
1463,255889,,,,,255889,2021-11-29
1464,255892,14;39;3,-24;-44;-21,-9;-25;0,-1;-12;1,255892,2021-11-29
1465,256152,,,,,256152,2021-11-29
1466,256154,2;-5;3,2;-8;0,3;-9;0,3;-8;0,256154,2021-11-29
1467,256414,,,,,256414,2021-11-29
1468,256417,1;-8;2,2;-7;2,1;-8;0,1;-8;2,256417,2021-11-29
1469,256677,,,,,256677,2021-11-29
1470,256680,1;-7;0,2;-8;1,4;-6;3,2;-7;1,256680,2021-11-29
1471,256953,,,,,256953,2021-11-29
1472,256961,2;-7;0,3;-6;1,2;-7;1,2;-8;0,256961,2021-11-29
1473,257225,,,,,257225,2021-11-29
1474,257228,2;-8;2,2;-8;1,1;-8;0,2;-8;0,257228,2021-11-29
1475,257492,,,,,257492,2021-11-29
1476,257500,2;-7;0,2;-7;2,3;-8;3,1;-8;0,257500,2021-11-29
1477,257774,,,,,257774,2021-11-29
1478,257776,3;-8;0,2;-7;1,2;-8;1,1;-7;1,257776,2021-11-29
1479,258046,,,,,258046,2021-11-29
1480,258050,2;-8;2,2;-7;1,1;-8;0,2;-7;1,258050,2021-11-29
1481,258329,,,,,258329,2021-11-29
1482,258331,2;-8;0,1;-7;1,2;-8;1,2;-7;1,258331,2021-11-29
1483,258592,,,,,258592,2021-11-29
1484,258595,1;-6;1,1;-6;0,1;-9;1,2;-8;0,258595,2021-11-29
1485,258867,,,,,258867,2021-11-29
1486,258870,1;-9;1,3;-8;1,1;-7;1,1;-7;1,258870,2021-11-29
1487,259148,,,,,259148,2021-11-29
1488,259151,1;-8;1,2;-8;0,3;-8;1,2;-7;0,259151,2021-11-29
1489,259424,,,,,259424,2021-11-29
1490,259426,2;-8;1,2;-7;0,2;-7;1,2;-8;-1,259426,2021-11-29
1491,259693,,,,,259693,2021-11-29
1492,259695,2;-8;0,2;-7;1,1;-7;1,2;-7;0,259695,2021-11-29
1493,259955,,,,,259955,2021-11-29
1494,259963,3;-8;2,2;-7;2,2;-7;2,2;-8;0,259963,2021-11-29
1495,260231,,,,,260231,2021-11-29
1496,260234,1;-7;1,3;-8;2,1;-8;0,3;-8;2,260234,2021-11-29
1497,260494,,,,,260494,2021-11-29
1498,260502,1;-8;0,0;-7;1,2;-7;2,3;-8;0,260502,2021-11-29
1499,260774,,,,,260774,2021-11-29
1500,260777,1;-8;1,2;-7;0,1;-7;1,2;-7;2,260777,2021-11-29
1501,261046,,,,,261046,2021-11-29
1502,261048,2;-7;2,1;-7;0,3;-7;0,1;-8;0,261048,2021-11-29
1503,261321,,,,,261321,2021-11-29
1504,261324,1;-8;1,1;-7;1,2;-7;0,2;-7;0,261324,2021-11-29
1505,261595,,,,,261595,2021-11-29
1506,261598,3;-7;0,3;-8;1,2;-8;0,2;-6;1,261598,2021-11-29
1507,261864,,,,,261864,2021-11-29
1508,261866,1;-8;0,0;-8;1,2;-7;2,1;-8;2,261866,2021-11-29
1509,262132,,,,,262132,2021-11-29
1510,262135,2;-8;1,2;-7;0,2;-8;0,2;-8;1,262135,2021-11-29
1511,262395,,,,,262395,2021-11-29
1512,262404,2;-8;1,3;-7;1,2;-8;1,2;-8;1,262404,2021-11-29
1513,262672,,,,,262672,2021-11-29
1514,262674,2;-7;0,1;-8;2,2;-8;2,1;-7;3,262674,2021-11-29
1515,262945,,,,,262945,2021-11-29
1516,262964,1;-8;1,1;-9;1,2;-8;0,2;-8;2,262964,2021-11-29
1517,263233,,,,,263233,2021-11-29
1518,263236,2;-8;2,2;-8;1,2;-7;0,2;-8;0,263236,2021-11-29
1519,263496,,,,,263496,2021-11-29
1520,263499,3;-7;1,1;-7;1,1;-7;1,3;-8;0,263499,2021-11-29
1521,263911,,,,,263911,2021-11-29
1522,263913,1;-7;2,3;-8;0,2;-8;2,3;-8;1,263913,2021-11-29
1523,264193,,,,,264193,2021-11-29
1524,264196,1;-8;2,2;-7;0,2;-8;1,1;-8;1,264196,2021-11-29
1525,264467,,,,,264467,2021-11-29
1526,264469,1;-8;0,3;-7;1,3;-8;0,2;-9;1,264469,2021-11-29
1527,264735,,,,,264735,2021-11-29
1528,264738,2;-7;3,2;-8;1,0;-8;2,3;-8;1,264738,2021-11-29
1529,265015,,,,,265015,2021-11-29
1530,265018,2;-8;-1,3;-7;1,3;-8;1,3;-8;2,265018,2021-11-29
1531,265285,,,,,265285,2021-11-29
1532,265288,2;-8;2,2;-8;0,3;-8;1,3;-8;1,265288,2021-11-29
1533,265563,,,,,265563,2021-11-29
1534,265571,2;-8;0,2;-9;1,2;-7;2,1;-8;1,265571,2021-11-29
1535,265836,,,,,265836,2021-11-29
1536,265839,2;-7;1,2;-6;2,3;-7;0,1;-6;2,265839,2021-11-29
1537,266112,,,,,266112,2021-11-29
1538,266115,1;-8;1,3;-8;0,2;-7;2,2;-8;1,266115,2021-11-29
1539,266383,,,,,266383,2021-11-29
1540,266385,2;-8;0,2;-6;1,2;-8;0,2;-8;1,266385,2021-11-29
1541,266650,,,,,266650,2021-11-29
1542,266653,3;-8;0,3;-9;1,1;-8;2,1;-8;2,266653,2021-11-29
1543,266935,,,,,266935,2021-11-29
1544,266937,2;-8;0,1;-6;1,2;-8;2,3;-8;0,266937,2021-11-29
1545,267201,,,,,267201,2021-11-29
1546,267204,2;-8;0,1;-8;2,1;-8;0,2;-8;0,267204,2021-11-29
1547,267480,,,,,267480,2021-11-29
1548,267483,1;-8;0,1;-7;1,2;-7;0,1;-7;1,267483,2021-11-29
1549,267750,,,,,267750,2021-11-29
1550,267753,2;-7;0,1;-8;0,3;-8;0,2;-9;1,267753,2021-11-29
1551,268013,,,,,268013,2021-11-29
1552,268022,1;-7;1,1;-8;0,2;-7;1,2;-7;0,268022,2021-11-29
1553,268290,,,,,268290,2021-11-29
1554,268292,2;-8;0,3;-7;0,2;-8;2,2;-8;0,268292,2021-11-29
1555,268557,,,,,268557,2021-11-29
1556,268565,2;-8;1,1;-8;0,3;-7;0,1;-8;1,268565,2021-11-29
1557,268834,,,,,268834,2021-11-29
1558,268837,3;-8;2,2;-8;0,2;-8;0,2;-8;1,268837,2021-11-29
1559,269109,,,,,269109,2021-11-29
1560,269111,2;-7;2,2;-7;0,1;-7;3,2;-8;1,269111,2021-11-29
1561,269391,,,,,269391,2021-11-29
1562,269394,2;-9;1,3;-8;1,1;-8;1,2;-8;2,269394,2021-11-29
1563,269659,,,,,269659,2021-11-29
1564,269661,1;-7;0,3;-8;1,2;-7;1,2;-7;0,269661,2021-11-29
1565,269946,,,,,269946,2021-11-29
1566,269949,2;-6;3,3;-8;0,2;-9;0,2;-8;1,269949,2021-11-29
1567,270216,,,,,270216,2021-11-29
1568,270218,2;-9;0,3;-7;1,3;-8;3,2;-8;0,270218,2021-11-29
1569,270491,,,,,270491,2021-11-29
1570,270499,1;-7;1,3;-7;1,2;-8;3,2;-8;0,270499,2021-11-29
1571,270774,,,,,270774,2021-11-29
1572,270776,2;-9;1,2;-8;2,3;-8;1,1;-8;2,270776,2021-11-29
1573,271043,,,,,271043,2021-11-29
1574,271050,1;-8;-1,3;-9;0,2;-8;0,3;-7;2,271050,2021-11-29
1575,271316,,,,,271316,2021-11-29
1576,271319,1;-8;2,1;-7;0,1;-7;0,3;-7;0,271319,2021-11-29
1577,271592,,,,,271592,2021-11-29
1578,271595,2;-7;0,3;-9;0,1;-8;1,2;-9;3,271595,2021-11-29
1579,271867,,,,,271867,2021-11-29
1580,271870,1;-7;1,2;-8;1,1;-8;0,2;-9;1,271870,2021-11-29
1581,272136,,,,,272136,2021-11-29
1582,272139,2;-8;0,3;-7;1,2;-7;2,1;-8;0,272139,2021-11-29
1583,272399,,,,,272399,2021-11-29
1584,272402,2;-8;0,3;-8;0,2;-7;1,2;-8;1,272402,2021-11-29
1585,272668,,,,,272668,2021-11-29
1586,272671,4;-8;1,1;-8;1,2;-8;1,3;-8;2,272671,2021-11-29
1587,272943,,,,,272943,2021-11-29
1588,272946,3;-8;2,2;-7;1,2;-7;1,2;-8;2,272946,2021-11-29
1589,273206,,,,,273206,2021-11-29
1590,273209,2;-8;0,3;-7;0,3;-8;0,1;-9;1,273209,2021-11-29
1591,273469,,,,,273469,2021-11-29
1592,273476,2;-8;0,1;-8;1,1;-9;1,3;-7;0,273476,2021-11-29
1593,273738,,,,,273738,2021-11-29
1594,273741,3;-8;2,1;-7;1,2;-8;0,2;-8;1,273741,2021-11-29
1595,274008,,,,,274008,2021-11-29
1596,274016,2;-8;1,3;-8;0,1;-8;3,1;-7;1,274016,2021-11-29
1597,274276,,,,,274276,2021-11-29
1598,274279,1;-7;0,1;-8;1,1;-8;1,2;-8;1,274279,2021-11-29
1599,274545,,,,,274545,2021-11-29
1600,274548,2;-8;1,2;-6;0,2;-7;0,2;-9;0,274548,2021-11-29
1601,274814,,,,,274814,2021-11-29
1602,274817,2;-7;1,2;-8;1,2;-7;1,3;-7;1,274817,2021-11-29
1603,275083,,,,,275083,2021-11-29
1604,275086,2;-7;1,1;-7;1,2;-7;1,2;-7;0,275086,2021-11-29
1605,275357,,,,,275357,2021-11-29
1606,275360,1;-9;2,2;-9;3,2;-9;0,2;-8;0,275360,2021-11-29
1607,275621,,,,,275621,2021-11-29
1608,275623,2;-9;2,1;-8;1,1;-9;1,1;-7;0,275623,2021-11-29
1609,275883,,,,,275883,2021-11-29
1610,275891,1;-6;0,1;-7;0,1;-8;1,2;-7;2,275891,2021-11-29
1611,276152,,,,,276152,2021-11-29
1612,276155,2;-7;1,2;-8;0,2;-7;1,1;-7;0,276155,2021-11-29
1613,276415,,,,,276415,2021-11-29
1614,276423,2;-8;2,1;-7;3,1;-8;0,0;-8;0,276423,2021-11-29
1615,276684,,,,,276684,2021-11-29
1616,276686,2;-8;2,2;-8;0,2;-8;0,2;-7;0,276686,2021-11-29
1617,276947,,,,,276947,2021-11-29
1618,276950,2;-8;1,2;-7;1,2;-8;0,2;-8;2,276950,2021-11-29
1619,277210,,,,,277210,2021-11-29
1620,277213,2;-8;1,3;-8;1,2;-8;1,1;-7;0,277213,2021-11-29
1621,277473,,,,,277473,2021-11-29
1622,277476,2;-8;0,3;-6;1,0;-5;1,3;-10;0,277476,2021-11-29
1623,277748,,,,,277748,2021-11-29
1624,277750,1;-8;1,2;-8;1,2;-7;0,2;-7;1,277750,2021-11-29
1625,278011,,,,,278011,2021-11-29
1626,278013,3;-8;1,2;-7;2,2;-8;2,2;-8;2,278013,2021-11-29
1627,278285,,,,,278285,2021-11-29
1628,278287,2;-7;1,2;-8;0,2;-9;2,2;-8;0,278287,2021-11-29
1629,278549,,,,,278549,2021-11-29
1630,278552,2;-8;0,1;-9;1,2;-8;0,2;-7;2,278552,2021-11-29
1631,278818,,,,,278818,2021-11-29
1632,278827,1;-7;0,3;-8;0,2;-6;1,2;-7;0,278827,2021-11-29
1633,279087,,,,,279087,2021-11-29
1634,279090,3;-7;0,0;-9;1,3;-8;1,2;-7;1,279090,2021-11-29
1635,279349,,,,,279349,2021-11-29
1636,279352,2;-7;1,2;-7;1,1;-8;0,2;-8;2,279352,2021-11-29
1637,279618,,,,,279618,2021-11-29
1638,279621,2;-8;1,3;-8;1,2;-9;2,1;-9;0,279621,2021-11-29
1639,279881,,,,,279881,2021-11-29
1640,279883,3;-7;0,3;-8;0,1;-7;1,2;-8;1,279883,2021-11-29
1641,280150,,,,,280150,2021-11-29
1642,280153,2;-7;1,2;-8;1,2;-8;0,1;-8;1,280153,2021-11-29
1643,280413,,,,,280413,2021-11-29
1644,280416,2;-8;1,1;-8;1,2;-7;0,1;-8;1,280416,2021-11-29
1645,280680,,,,,280680,2021-11-29
1646,280683,0;-7;1,1;-9;0,1;-9;1,2;-7;0,280683,2021-11-29
1647,281089,,,,,281089,2021-11-29
1648,281092,2;-7;1,1;-8;0,1;-8;3,2;-8;0,281092,2021-11-29
