,index,acc1,acc2,acc3,acc4,duration,trip_id,utcdate
1235,199240,,,,,199240,3,2021-10-25
1236,199242,7;3;1,6;4;2,6;3;4,7;3;0,199242,3,2021-10-25
1237,199502,,,,,199502,3,2021-10-25
1238,199512,5;4;1,5;3;2,5;3;1,6;2;2,199512,3,2021-10-25
1239,199778,,,,,199778,3,2021-10-25
1240,199781,4;4;2,4;3;1,3;3;2,3;4;1,199781,3,2021-10-25
1241,200041,,,,,200041,3,2021-10-25
1242,200044,-3;3;0,-2;4;0,0;3;0,0;3;-2,200044,3,2021-10-25
1243,200316,,,,,200316,3,2021-10-25
1244,200320,-2;3;1,0;2;0,0;3;0,-1;4;1,200320,3,2021-10-25
1245,200591,,,,,200591,3,2021-10-25
1246,200594,-1;3;1,-1;4;0,0;3;0,0;2;0,200594,3,2021-10-25
1247,200868,,,,,200868,3,2021-10-25
1248,200871,0;3;0,-1;3;0,-1;3;1,-1;2;0,200871,3,2021-10-25
1249,201142,,,,,201142,3,2021-10-25
1250,201144,-2;3;0,-1;2;0,-1;3;0,0;4;1,201144,3,2021-10-25
1251,201421,,,,,201421,3,2021-10-25
1252,201424,0;4;1,0;4;2,0;3;0,0;2;1,201424,3,2021-10-25
1253,201693,,,,,201693,3,2021-10-25
1254,201695,-1;2;-1,0;2;1,-1;2;0,-1;2;0,201695,3,2021-10-25
1255,201967,,,,,201967,3,2021-10-25
1256,201975,-1;3;0,0;2;-1,0;3;1,-1;2;0,201975,3,2021-10-25
1257,202243,,,,,202243,3,2021-10-25
1258,202245,-1;4;0,-1;2;0,0;4;1,0;3;0,202245,3,2021-10-25
1259,202505,,,,,202505,3,2021-10-25
1260,202513,-1;4;0,0;2;0,-1;2;0,-1;4;0,202513,3,2021-10-25
1261,202780,,,,,202780,3,2021-10-25
1262,202783,-1;4;0,0;3;0,-2;3;2,-2;2;1,202783,3,2021-10-25
1263,203043,,,,,203043,3,2021-10-25
1264,203046,-1;4;0,0;3;0,-1;3;1,-1;3;0,203046,3,2021-10-25
1265,203313,,,,,203313,3,2021-10-25
1266,203315,-2;3;1,0;3;0,-1;3;1,0;3;0,203315,3,2021-10-25
1267,203582,,,,,203582,3,2021-10-25
1268,203585,-2;3;0,-1;3;0,0;3;0,0;2;0,203585,3,2021-10-25
1269,203864,,,,,203864,3,2021-10-25
1270,203866,0;4;0,0;2;-1,-1;3;0,-1;3;0,203866,3,2021-10-25
1271,204133,,,,,204133,3,2021-10-25
1272,204135,-1;4;0,0;2;0,-1;3;0,-1;2;0,204135,3,2021-10-25
1273,204401,,,,,204401,3,2021-10-25
1274,204409,-1;3;0,-1;3;0,-1;4;0,0;1;0,204409,3,2021-10-25
1275,204670,,,,,204670,3,2021-10-25
1276,204673,0;2;-1,-1;2;1,0;1;0,-1;4;0,204673,3,2021-10-25
1277,204939,,,,,204939,3,2021-10-25
1278,204947,0;2;0,-1;3;0,-1;2;0,-1;2;1,204947,3,2021-10-25
1279,205214,,,,,205214,3,2021-10-25
1280,205217,0;3;0,0;3;0,-1;2;0,-1;4;0,205217,3,2021-10-25
1281,205484,,,,,205484,3,2021-10-25
1282,205486,0;2;1,0;3;0,0;3;-1,-1;2;0,205486,3,2021-10-25
1283,205758,,,,,205758,3,2021-10-25
1284,205761,-1;3;0,0;2;0,-1;2;1,-1;3;0,205761,3,2021-10-25
1285,206021,,,,,206021,3,2021-10-25
1286,206024,-1;4;1,0;3;0,-2;3;0,-1;4;0,206024,3,2021-10-25
1287,206298,,,,,206298,3,2021-10-25
1288,206300,-1;4;1,-1;2;0,-1;4;2,-1;1;0,206300,3,2021-10-25
1289,206567,,,,,206567,3,2021-10-25
1290,206570,-1;2;0,-1;3;0,-1;4;0,0;2;0,206570,3,2021-10-25
1291,206846,,,,,206846,3,2021-10-25
1292,206850,-1;2;0,-2;2;0,-1;3;0,-1;2;0,206850,3,2021-10-25
1293,207117,,,,,207117,3,2021-10-25
1294,207120,0;2;0,-1;2;1,-1;2;0,-1;2;0,207120,3,2021-10-25
1295,207388,,,,,207388,3,2021-10-25
1296,207395,0;1;0,-2;2;1,-1;2;-1,-1;3;0,207395,3,2021-10-25
1297,207661,,,,,207661,3,2021-10-25
1298,207663,-1;3;0,-1;4;0,-1;2;0,0;2;1,207663,3,2021-10-25
1299,207923,,,,,207923,3,2021-10-25
1300,207932,-1;3;0,-1;3;0,-1;3;0,-1;3;0,207932,3,2021-10-25
1301,208198,,,,,208198,3,2021-10-25
1302,208201,0;3;1,0;2;0,-2;4;1,0;2;0,208201,3,2021-10-25
1303,208461,,,,,208461,3,2021-10-25
1304,208463,-1;3;0,-1;3;0,-1;4;0,-1;2;-1,208463,3,2021-10-25
1305,208736,,,,,208736,3,2021-10-25
1306,208739,0;3;-1,0;2;2,-1;2;0,-1;3;0,208739,3,2021-10-25
1307,208999,,,,,208999,3,2021-10-25
1308,209002,-1;2;1,-1;2;0,0;2;1,-1;4;1,209002,3,2021-10-25
1309,209275,,,,,209275,3,2021-10-25
1310,209277,0;3;0,-1;4;0,0;3;0,0;4;0,209277,3,2021-10-25
1311,209550,,,,,209550,3,2021-10-25
1312,209553,0;4;0,-1;2;0,-1;1;1,-1;4;1,209553,3,2021-10-25
1313,209823,,,,,209823,3,2021-10-25
1314,209826,-2;4;0,0;3;0,0;4;0,0;2;0,209826,3,2021-10-25
1315,210094,,,,,210094,3,2021-10-25
1316,210097,-2;3;0,0;4;0,-2;4;1,0;3;0,210097,3,2021-10-25
1317,210363,,,,,210363,3,2021-10-25
1318,210371,0;3;1,0;3;0,-2;5;0,-1;2;0,210371,3,2021-10-25
1319,210639,,,,,210639,3,2021-10-25
1320,210641,-1;3;0,0;4;1,0;2;0,0;2;1,210641,3,2021-10-25
1321,210912,,,,,210912,3,2021-10-25
1322,210921,0;3;0,-1;4;1,-1;3;0,0;2;0,210921,3,2021-10-25
1323,211183,,,,,211183,3,2021-10-25
1324,211186,0;3;2,-1;2;0,-1;3;0,-2;4;0,211186,3,2021-10-25
1325,211452,,,,,211452,3,2021-10-25
1326,211454,-1;4;0,-1;4;0,0;4;1,-1;2;1,211454,3,2021-10-25
1327,211739,,,,,211739,3,2021-10-25
1328,211742,0;2;0,-1;3;0,-1;3;0,0;3;0,211742,3,2021-10-25
1329,212002,,,,,212002,3,2021-10-25
1330,212004,-2;2;-1,-2;2;1,-1;3;0,-1;2;0,212004,3,2021-10-25
1331,212265,,,,,212265,3,2021-10-25
1332,212268,0;2;0,-1;2;0,-1;3;2,0;4;2,212268,3,2021-10-25
1333,212534,,,,,212534,3,2021-10-25
1334,212537,0;4;1,-1;3;1,-1;2;1,-1;2;-1,212537,3,2021-10-25
1335,212809,,,,,212809,3,2021-10-25
1336,212812,-1;2;0,-1;3;0,-1;2;1,-1;2;0,212812,3,2021-10-25
1337,213078,,,,,213078,3,2021-10-25
1338,213081,-1;3;1,-1;1;2,-1;2;0,0;2;1,213081,3,2021-10-25
1339,213341,,,,,213341,3,2021-10-25
1340,213348,0;2;0,0;4;1,-1;3;1,0;3;1,213348,3,2021-10-25
1341,213616,,,,,213616,3,2021-10-25
1342,213619,0;3;0,0;2;1,0;3;1,0;3;0,213619,3,2021-10-25
1343,213879,,,,,213879,3,2021-10-25
1344,213888,-1;3;0,-2;3;0,-1;4;0,0;2;2,213888,3,2021-10-25
1345,214154,,,,,214154,3,2021-10-25
1346,214157,-2;2;0,-2;4;0,-2;2;1,-2;5;0,214157,3,2021-10-25
1347,214417,,,,,214417,3,2021-10-25
1348,214420,-1;4;1,-1;2;1,-2;4;1,-1;2;0,214420,3,2021-10-25
1349,214689,,,,,214689,3,2021-10-25
1350,214691,-1;3;-1,-1;4;1,-2;2;0,-1;3;1,214691,3,2021-10-25
1351,214957,,,,,214957,3,2021-10-25
1352,214960,-1;3;1,-1;4;0,0;2;0,-1;4;0,214960,3,2021-10-25
1353,215243,,,,,215243,3,2021-10-25
1354,215245,-1;3;0,-1;2;0,-1;3;1,-1;3;0,215245,3,2021-10-25
1355,215508,,,,,215508,3,2021-10-25
1356,215512,-1;3;0,0;3;0,-1;3;2,-1;2;0,215512,3,2021-10-25
1357,215785,,,,,215785,3,2021-10-25
1358,215788,0;3;-1,-1;3;1,-2;5;1,0;2;0,215788,3,2021-10-25
1359,216056,,,,,216056,3,2021-10-25
1360,216059,0;2;-1,-1;4;0,0;2;-1,-1;2;1,216059,3,2021-10-25
1361,216318,,,,,216318,3,2021-10-25
1362,216328,-1;2;0,-1;4;0,-1;3;0,0;4;0,216328,3,2021-10-25
1363,216594,,,,,216594,3,2021-10-25
1364,216597,-2;4;-1,-1;3;2,0;5;1,0;3;0,216597,3,2021-10-25
1365,216858,,,,,216858,3,2021-10-25
1366,216865,0;3;0,0;4;1,-1;3;0,-2;3;1,216865,3,2021-10-25
1367,217128,,,,,217128,3,2021-10-25
1368,217132,-1;2;1,-1;3;0,-1;3;0,-1;3;0,217132,3,2021-10-25
1369,217396,,,,,217396,3,2021-10-25
1370,217399,-1;4;2,0;3;0,-1;2;0,-1;3;0,217399,3,2021-10-25
1371,217671,,,,,217671,3,2021-10-25
1372,217673,0;3;0,0;2;0,0;4;1,0;2;0,217673,3,2021-10-25
1373,217939,,,,,217939,3,2021-10-25
1374,217943,-1;3;0,-1;4;1,-1;3;0,-1;2;0,217943,3,2021-10-25
1375,218221,,,,,218221,3,2021-10-25
1376,218224,-1;2;0,-1;3;0,-2;2;1,-1;2;1,218224,3,2021-10-25
1377,218496,,,,,218496,3,2021-10-25
1378,218499,-1;1;1,-1;3;0,-1;2;0,-1;4;0,218499,3,2021-10-25
1379,218759,,,,,218759,3,2021-10-25
1380,218767,-2;2;1,0;4;0,0;3;-1,-2;2;1,218767,3,2021-10-25
1381,219040,,,,,219040,3,2021-10-25
1382,219043,-1;3;0,0;4;0,0;3;0,0;2;1,219043,3,2021-10-25
1383,219318,,,,,219318,3,2021-10-25
1384,219325,-1;4;0,0;3;0,0;2;0,-1;3;0,219325,3,2021-10-25
1385,219597,,,,,219597,3,2021-10-25
1386,219600,0;2;0,-1;3;2,0;2;-1,-1;2;0,219600,3,2021-10-25
1387,219870,,,,,219870,3,2021-10-25
1388,219873,-1;3;0,-1;3;0,0;2;0,-1;2;1,219873,3,2021-10-25
1389,220142,,,,,220142,3,2021-10-25
1390,220144,-1;2;0,0;3;0,-1;2;1,-2;4;0,220144,3,2021-10-25
1391,220410,,,,,220410,3,2021-10-25
1392,220413,-1;5;1,-1;2;0,0;1;1,-1;4;2,220413,3,2021-10-25
1393,220687,,,,,220687,3,2021-10-25
1394,220689,-1;3;1,-1;2;0,-1;3;1,0;3;0,220689,3,2021-10-25
1395,220960,,,,,220960,3,2021-10-25
1396,220963,-2;3;0,-1;3;0,-1;4;0,0;2;0,220963,3,2021-10-25
1397,221230,,,,,221230,3,2021-10-25
1398,221233,-1;3;1,-1;4;0,0;3;0,0;1;-1,221233,3,2021-10-25
1399,221500,,,,,221500,3,2021-10-25
1400,221502,-1;3;0,-1;2;1,0;3;1,0;2;-1,221502,3,2021-10-25
1401,221774,,,,,221774,3,2021-10-25
1402,221782,-1;2;0,-1;3;0,0;2;0,-1;2;0,221782,3,2021-10-25
1403,222044,,,,,222044,3,2021-10-25
1404,222047,-2;3;0,-1;3;1,-1;2;0,-1;3;1,222047,3,2021-10-25
1405,222313,,,,,222313,3,2021-10-25
1406,222321,-1;2;2,-2;4;0,-1;4;0,0;3;1,222321,3,2021-10-25
1407,222587,,,,,222587,3,2021-10-25
1408,222590,0;4;1,0;3;0,-1;2;2,-1;2;0,222590,3,2021-10-25
1409,222851,,,,,222851,3,2021-10-25
1410,222854,-1;2;0,-1;4;0,-1;2;0,-1;3;0,222854,3,2021-10-25
1411,223128,,,,,223128,3,2021-10-25
1412,223130,0;2;0,-1;3;0,0;3;0,-1;2;-1,223130,3,2021-10-25
1413,223400,,,,,223400,3,2021-10-25
1414,223404,-1;2;0,0;2;1,-1;2;0,-2;2;1,223404,3,2021-10-25
1415,223671,,,,,223671,3,2021-10-25
1416,223673,-1;4;0,-1;4;0,-1;2;0,0;3;1,223673,3,2021-10-25
1417,223939,,,,,223939,3,2021-10-25
1418,223942,-1;3;1,-1;2;0,-1;2;1,-1;3;0,223942,3,2021-10-25
1419,224233,,,,,224233,3,2021-10-25
1420,224235,0;2;0,0;3;1,0;3;0,0;2;0,224235,3,2021-10-25
1421,224501,,,,,224501,3,2021-10-25
1422,224504,-1;2;0,-2;3;0,-1;3;2,-1;4;0,224504,3,2021-10-25
1423,224766,,,,,224766,3,2021-10-25
1424,224776,-1;4;1,-1;2;0,0;2;1,-1;3;1,224776,3,2021-10-25
1425,225041,,,,,225041,3,2021-10-25
1426,225043,-1;3;1,-2;2;0,0;4;0,0;1;0,225043,3,2021-10-25
1427,225315,,,,,225315,3,2021-10-25
1428,225324,-1;2;2,0;3;0,-1;3;1,-1;3;-1,225324,3,2021-10-25
1429,225591,,,,,225591,3,2021-10-25
1430,225593,0;3;0,-1;3;2,-1;3;0,0;3;0,225593,3,2021-10-25
1431,225866,,,,,225866,3,2021-10-25
1432,225869,0;2;0,0;2;1,-2;4;2,0;2;0,225869,3,2021-10-25
1433,226153,,,,,226153,3,2021-10-25
1434,226156,-2;2;0,-1;2;2,0;2;0,-1;3;0,226156,3,2021-10-25
1435,226416,,,,,226416,3,2021-10-25
1436,226419,0;2;1,-1;4;0,0;2;0,-1;2;1,226419,3,2021-10-25
1437,226692,,,,,226692,3,2021-10-25
1438,226695,-1;2;0,-2;4;0,-1;1;-1,0;2;1,226695,3,2021-10-25
1439,226979,,,,,226979,3,2021-10-25
1440,226982,-1;2;0,0;4;0,-2;3;0,-3;3;2,226982,3,2021-10-25
1441,227243,,,,,227243,3,2021-10-25
1442,227251,-3;3;0,-4;3;0,-4;1;0,-6;3;0,227251,3,2021-10-25
1443,227518,,,,,227518,3,2021-10-25
1444,227520,-6;4;0,-6;3;-2,-6;3;-1,-5;3;-1,227520,3,2021-10-25
1445,227780,,,,,227780,3,2021-10-25
1446,227788,-6;2;-1,-5;2;0,-6;3;0,-5;1;-1,227788,3,2021-10-25
1447,228057,,,,,228057,3,2021-10-25
1448,228060,-5;2;0,-5;3;0,-6;4;0,-5;4;0,228060,3,2021-10-25
1449,228329,,,,,228329,3,2021-10-25
1450,228337,-6;3;-1,-7;2;0,-6;4;-2,-5;3;0,228337,3,2021-10-25
1451,228610,,,,,228610,3,2021-10-25
1452,228613,-6;3;0,-7;2;0,-7;2;0,-5;3;-1,228613,3,2021-10-25
1453,228882,,,,,228882,3,2021-10-25
1454,228885,-6;2;0,-5;3;-1,-5;3;0,-6;2;-1,228885,3,2021-10-25
1455,229157,,,,,229157,3,2021-10-25
1456,229159,-6;3;0,-4;3;0,-3;1;1,-3;2;0,229159,3,2021-10-25
1457,229430,,,,,229430,3,2021-10-25
1458,229433,-4;3;0,-2;3;0,-2;2;0,-2;1;0,229433,3,2021-10-25
1459,229709,,,,,229709,3,2021-10-25
1460,229711,-2;3;2,-2;2;0,-2;2;0,-2;0;0,229711,3,2021-10-25
1461,229981,,,,,229981,3,2021-10-25
1462,229984,-4;2;0,-4;1;0,-3;2;0,-3;2;-1,229984,3,2021-10-25
1463,230251,,,,,230251,3,2021-10-25
1464,230254,-2;4;0,-2;2;1,0;3;0,0;2;1,230254,3,2021-10-25
1465,230521,,,,,230521,3,2021-10-25
1466,230523,-1;3;1,0;2;1,-1;1;0,-1;4;1,230523,3,2021-10-25
1467,230796,,,,,230796,3,2021-10-25
1468,230804,0;4;0,-1;2;1,0;4;1,0;4;2,230804,3,2021-10-25
1469,231072,,,,,231072,3,2021-10-25
1470,231074,0;4;1,0;3;0,1;2;1,0;5;0,231074,3,2021-10-25
1471,231341,,,,,231341,3,2021-10-25
1472,231349,0;3;0,1;4;1,1;3;1,0;3;0,231349,3,2021-10-25
1473,231610,,,,,231610,3,2021-10-25
1474,231613,0;3;1,0;4;1,0;4;0,0;3;2,231613,3,2021-10-25
1475,231880,,,,,231880,3,2021-10-25
1476,231882,-1;4;2,-2;4;0,-3;3;0,-3;4;0,231882,3,2021-10-25
1477,232155,,,,,232155,3,2021-10-25
1478,232158,-2;3;0,-4;3;0,-5;2;0,-5;1;-1,232158,3,2021-10-25
1479,232423,,,,,232423,3,2021-10-25
1480,232426,-6;3;-1,-5;1;0,-5;3;0,-5;2;0,232426,3,2021-10-25
1481,232710,,,,,232710,3,2021-10-25
1482,232713,-6;4;0,-6;5;1,-6;3;0,-5;2;-2,232713,3,2021-10-25
1483,232987,,,,,232987,3,2021-10-25
1484,232989,-6;3;-2,-6;3;-1,-6;3;-3,-6;3;0,232989,3,2021-10-25
1485,233264,,,,,233264,3,2021-10-25
1486,233267,-7;4;1,-6;5;1,-5;6;-1,-5;4;0,233267,3,2021-10-25
1487,233537,,,,,233537,3,2021-10-25
1488,233539,-5;3;-2,-5;4;0,-6;5;-1,-4;6;0,233539,3,2021-10-25
1489,233810,,,,,233810,3,2021-10-25
1490,233819,-10;5;2,-14;4;0,-20;6;0,-24;5;-5,233819,3,2021-10-25
1491,234082,,,,,234082,3,2021-10-25
1492,234085,-23;5;-4,-23;0;-4,-22;0;-3,-23;2;0,234085,3,2021-10-25
1493,234358,,,,,234358,3,2021-10-25
1494,234368,-18;1;-5,-18;0;-7,-19;-2;-1,-20;3;0,234368,3,2021-10-25
1495,234638,,,,,234638,3,2021-10-25
1496,234641,-21;-1;0,-17;-2;-2,-16;-6;-8,-22;-5;-3,234641,3,2021-10-25
1497,234911,,,,,234911,3,2021-10-25
1498,234918,-16;-7;-3,-16;-7;0,-19;-4;1,-16;-9;0,234918,3,2021-10-25
1499,235183,,,,,235183,3,2021-10-25
1500,235186,-12;-12;2,-13;-10;-5,-15;-16;-6,-12;-19;0,235186,3,2021-10-25
1501,235452,,,,,235452,3,2021-10-25
1502,235460,-16;-21;-2,-14;-12;-1,-14;-20;0,-13;-22;8,235460,3,2021-10-25
1503,235726,,,,,235726,3,2021-10-25
1504,235729,-8;-16;-8,-10;-27;-1,-7;-29;10,-5;-10;-19,235729,3,2021-10-25
1505,236002,,,,,236002,3,2021-10-25
1506,236009,-5;-40;7,-1;-24;-5,-10;-18;-1,-10;-22;4,236009,3,2021-10-25
1507,236282,,,,,236282,3,2021-10-25
1508,236285,-4;-18;0,-8;-24;-2,-5;-23;-1,-5;-17;7,236285,3,2021-10-25
1509,236553,,,,,236553,3,2021-10-25
1510,236561,-19;-20;-1,0;-34;-1,-3;-21;1,-7;-15;2,236561,3,2021-10-25
1511,236833,,,,,236833,3,2021-10-25
1512,236836,-9;-16;2,-9;-20;-2,-6;-11;-3,-5;-16;0,236836,3,2021-10-25
1513,237103,,,,,237103,3,2021-10-25
1514,237106,-3;-22;-6,-12;-11;0,-9;-14;-1,-10;-15;1,237106,3,2021-10-25
1515,237379,,,,,237379,3,2021-10-25
1516,237381,-11;-16;6,-10;-20;1,-10;-17;0,-6;-18;-1,237381,3,2021-10-25
1517,237655,,,,,237655,3,2021-10-25
1518,237658,-8;-25;0,-6;-21;-15,-10;-23;-4,-8;-14;-2,237658,3,2021-10-25
1519,237937,,,,,237937,3,2021-10-25
1520,237939,-7;-9;-3,-12;-15;0,-6;-18;-3,-9;-17;-2,237939,3,2021-10-25
1521,238213,,,,,238213,3,2021-10-25
1522,238216,-7;-27;-4,-4;-31;2,-9;-19;3,-14;-18;0,238216,3,2021-10-25
1523,238491,,,,,238491,3,2021-10-25
1524,238493,-8;-25;-11,-12;-19;-1,-8;-19;-10,-12;-19;-4,238493,3,2021-10-25
1525,238760,,,,,238760,3,2021-10-25
1526,238764,-11;-18;-2,-12;-19;-5,-10;-17;1,-9;-18;-3,238764,3,2021-10-25
1527,239042,,,,,239042,3,2021-10-25
1528,239044,-10;-18;-1,-10;-14;0,-11;-18;-1,-13;-11;1,239044,3,2021-10-25
1529,239318,,,,,239318,3,2021-10-25
1530,239321,-10;-10;-6,-11;-12;-1,-10;-8;-6,-10;-11;0,239321,3,2021-10-25
1531,239593,,,,,239593,3,2021-10-25
1532,239595,-11;-11;0,-9;-9;-2,-9;-8;-3,-10;-9;-4,239595,3,2021-10-25
1533,239861,,,,,239861,3,2021-10-25
1534,239864,-8;-9;-3,-9;-12;0,-5;-6;1,-8;-6;-1,239864,3,2021-10-25
1535,240139,,,,,240139,3,2021-10-25
1536,240142,-13;-11;-4,-12;-7;4,-8;-10;2,-9;-3;-1,240142,3,2021-10-25
1537,240411,,,,,240411,3,2021-10-25
1538,240413,-15;-5;3,-10;-4;1,-11;-5;0,-11;-1;-1,240413,3,2021-10-25
1539,240687,,,,,240687,3,2021-10-25
1540,240689,-11;-9;-7,-11;0;-6,-10;-1;-4,-9;-4;1,240689,3,2021-10-25
1541,240958,,,,,240958,3,2021-10-25
1542,240960,1;-4;-3,-9;-7;0,-5;0;-7,-14;0;-5,240960,3,2021-10-25
1543,241233,,,,,241233,3,2021-10-25
1544,241236,-14;-2;1,-9;-8;0,-10;-1;0,-11;-4;0,241236,3,2021-10-25
1545,241501,,,,,241501,3,2021-10-25
1546,241504,-9;-1;-2,-11;-3;-4,-15;-6;-3,-10;1;1,241504,3,2021-10-25
1547,241776,,,,,241776,3,2021-10-25
1548,241784,-13;-3;0,-7;-4;-4,-14;-4;0,-8;-6;1,241784,3,2021-10-25
1549,242052,,,,,242052,3,2021-10-25
1550,242055,-10;0;-6,-10;-2;5,-9;-1;2,-11;-1;3,242055,3,2021-10-25
1551,242321,,,,,242321,3,2021-10-25
1552,242329,-7;-7;3,-8;-7;3,-6;-2;2,-4;-2;0,242329,3,2021-10-25
1553,242595,,,,,242595,3,2021-10-25
1554,242598,-9;-5;-5,-5;-4;-5,-4;-6;-6,-5;-6;0,242598,3,2021-10-25
1555,242868,,,,,242868,3,2021-10-25
1556,242875,-8;-9;6,-3;-10;6,0;-10;-2,-3;-10;0,242875,3,2021-10-25
1557,243146,,,,,243146,3,2021-10-25
1558,243149,-2;-8;-3,-1;-5;-3,-1;-14;0,0;-6;-5,243149,3,2021-10-25
1559,243418,,,,,243418,3,2021-10-25
1560,243427,-2;-8;2,-6;-6;2,2;-8;-3,-4;-5;-2,243427,3,2021-10-25
1561,243696,,,,,243696,3,2021-10-25
1562,243699,-1;-5;0,-4;-1;-1,-2;-1;-2,-5;0;4,243699,3,2021-10-25
1563,243969,,,,,243969,3,2021-10-25
1564,243972,-2;-1;0,0;-1;-2,-1;-2;3,-1;-1;0,243972,3,2021-10-25
1565,244247,,,,,244247,3,2021-10-25
1566,244250,-3;-1;0,-2;0;-1,-2;-5;-1,-2;1;5,244250,3,2021-10-25
1567,244518,,,,,244518,3,2021-10-25
1568,244521,-1;0;-3,-1;2;6,0;4;-1,-5;2;2,244521,3,2021-10-25
1569,244793,,,,,244793,3,2021-10-25
1570,244795,-1;3;5,0;7;-2,0;11;-1,-3;9;5,244795,3,2021-10-25
1571,245060,,,,,245060,3,2021-10-25
1572,245063,-2;7;1,0;5;-2,0;4;-2,-3;4;-2,245063,3,2021-10-25
1573,245343,,,,,245343,3,2021-10-25
1574,245345,-1;4;0,0;2;1,-1;6;3,-1;6;0,245345,3,2021-10-25
1575,245611,,,,,245611,3,2021-10-25
1576,245614,0;9;-2,-2;7;1,-1;3;2,0;7;0,245614,3,2021-10-25
1577,245892,,,,,245892,3,2021-10-25
1578,245895,1;7;5,-1;1;3,0;7;0,-2;4;4,245895,3,2021-10-25
1579,246161,,,,,246161,3,2021-10-25
1580,246164,-1;6;0,0;5;2,0;7;0,2;11;2,246164,3,2021-10-25
1581,246436,,,,,246436,3,2021-10-25
1582,246444,6;7;0,5;3;6,5;3;3,7;5;-1,246444,3,2021-10-25
1583,246713,,,,,246713,3,2021-10-25
1584,246715,9;2;4,7;3;0,12;9;7,11;5;6,246715,3,2021-10-25
1585,246987,,,,,246987,3,2021-10-25
1586,246996,10;5;7,9;2;-1,9;1;4,10;4;0,246996,3,2021-10-25
1587,247263,,,,,247263,3,2021-10-25
1588,247265,7;2;3,9;6;3,9;5;1,10;3;2,247265,3,2021-10-25
1589,247537,,,,,247537,3,2021-10-25
1590,247540,9;1;6,7;0;1,9;8;3,10;4;6,247540,3,2021-10-25
1591,247814,,,,,247814,3,2021-10-25
1592,247817,7;4;7,6;3;2,9;3;3,9;4;4,247817,3,2021-10-25
1593,248088,,,,,248088,3,2021-10-25
1594,248091,13;5;1,9;0;6,15;0;5,12;-2;4,248091,3,2021-10-25
1595,248364,,,,,248364,3,2021-10-25
1596,248367,14;2;2,15;4;3,15;0;0,9;0;2,248367,3,2021-10-25
1597,248639,,,,,248639,3,2021-10-25
1598,248642,8;0;1,7;0;7,7;2;5,4;-1;1,248642,3,2021-10-25
1599,248915,,,,,248915,3,2021-10-25
1600,248919,3;-6;2,3;-8;0,3;-9;1,1;-10;3,248919,3,2021-10-25
1601,249197,,,,,249197,3,2021-10-25
1602,249200,0;-10;0,0;-11;1,-2;-10;2,0;-13;0,249200,3,2021-10-25
1603,249472,,,,,249472,3,2021-10-25
1604,249475,0;-15;0,0;-15;3,1;-15;3,1;-15;3,249475,3,2021-10-25
1605,249740,,,,,249740,3,2021-10-25
1606,249743,1;-15;1,2;-19;0,1;-19;0,2;-24;1,249743,3,2021-10-25
1607,250016,,,,,250016,3,2021-10-25
1608,250023,2;-22;-3,2;-19;-1,1;-21;2,0;-22;3,250023,3,2021-10-25
1609,250298,,,,,250298,3,2021-10-25
1610,250301,0;-24;0,-1;-24;2,0;-26;1,0;-25;2,250301,3,2021-10-25
1611,250566,,,,,250566,3,2021-10-25
1612,250574,0;-25;-2,1;-33;3,3;-32;-2,2;-31;-1,250574,3,2021-10-25
1613,250842,,,,,250842,3,2021-10-25
1614,250844,1;-22;0,-1;-18;4,-1;-16;2,-2;-20;3,250844,3,2021-10-25
1615,251116,,,,,251116,3,2021-10-25
1616,251123,0;-19;0,-2;-19;-2,-5;-18;7,-4;-11;8,251123,3,2021-10-25
1617,251387,,,,,251387,3,2021-10-25
1618,251390,-4;-14;11,-3;-17;8,-1;-23;3,-3;-33;0,251390,3,2021-10-25
1619,251657,,,,,251657,3,2021-10-25
1620,251666,-1;-21;0,-7;-8;-9,-10;-10;3,-10;-6;13,251666,3,2021-10-25
1621,251936,,,,,251936,3,2021-10-25
1622,251939,-14;-5;3,-15;-6;1,-13;-23;0,-6;-19;1,251939,3,2021-10-25
1623,252212,,,,,252212,3,2021-10-25
1624,252215,-9;-15;0,-12;-16;-2,-10;-7;-12,-15;1;-18,252215,3,2021-10-25
1625,252493,,,,,252493,3,2021-10-25
1626,252496,-17;-5;-5,-17;-2;-3,-17;-6;-1,-13;-4;-1,252496,3,2021-10-25
1627,252777,,,,,252777,3,2021-10-25
1628,252780,-13;-5;0,-16;1;-8,-21;7;-5,-16;8;-7,252780,3,2021-10-25
1629,253058,,,,,253058,3,2021-10-25
1630,253060,-19;7;2,-18;16;10,-18;15;0,-17;8;6,253060,3,2021-10-25
1631,253328,,,,,253328,3,2021-10-25
1632,253331,-14;4;-4,-19;9;-6,-15;12;-18,-15;13;-22,253331,3,2021-10-25
1633,253601,,,,,253601,3,2021-10-25
1634,253604,-17;11;2,-18;17;2,-18;13;0,-18;13;-4,253604,3,2021-10-25
1635,253878,,,,,253878,3,2021-10-25
1636,253881,-19;1;0,-15;9;-2,-18;11;3,-13;12;-2,253881,3,2021-10-25
1637,254151,,,,,254151,3,2021-10-25
1638,254154,-14;9;-4,-13;11;-1,-17;10;-8,-15;6;-5,254154,3,2021-10-25
1639,254420,,,,,254420,3,2021-10-25
1640,254423,-15;7;-4,-17;15;-3,-16;11;-4,-15;9;-7,254423,3,2021-10-25
1641,254695,,,,,254695,3,2021-10-25
