,index,acc1,acc2,acc3,acc4,duration
1781,293076,,,,,293076
1782,293080,0;1;2,0;2;3,0;0;0,0;0;-1,293080
1783,293348,,,,,293348
1784,293356,0;0;2,-1;0;-1,0;0;5,1;-1;1,293356
1785,293618,,,,,293618
1786,293621,0;-1;1,1;0;2,0;0;1,0;0;0,293621
1787,293898,,,,,293898
1788,293900,-1;1;0,0;0;3,0;0;1,0;0;0,293900
1789,294187,,,,,294187
1790,294189,1;0;0,0;0;0,0;0;0,0;0;-1,294189
1791,294450,,,,,294450
1792,294452,0;0;0,1;0;0,0;-1;1,-1;0;0,294452
1793,294729,,,,,294729
1794,294731,0;0;0,1;0;3,0;-1;0,0;0;0,294731
1795,294999,,,,,294999
1796,295001,0;0;0,-1;0;-3,0;0;0,0;0;1,295001
1797,295270,,,,,295270
1798,295279,0;1;2,-1;0;0,-1;0;-1,-1;0;-3,295279
1799,295547,,,,,295547
1800,295550,0;-1;0,-2;0;1,1;0;0,0;0;0,295550
1801,295816,,,,,295816
1802,295823,1;0;2,0;0;1,0;0;1,-2;0;0,295823
1803,296089,,,,,296089
1804,296092,0;0;2,1;0;0,0;0;0,0;0;0,296092
1805,296365,,,,,296365
1806,296367,-1;0;-1,0;0;2,0;0;-4,-1;0;-2,296367
1807,296648,,,,,296648
1808,296651,1;0;0,0;0;3,1;0;2,0;-1;-2,296651
1809,296914,,,,,296914
1810,296916,-1;-1;1,0;0;2,1;0;0,0;0;-1,296916
1811,297184,,,,,297184
1812,297187,0;1;0,0;0;-1,0;-1;-3,0;1;2,297187
1813,297452,,,,,297452
1814,297455,1;-1;1,0;-1;1,0;0;0,-1;0;-3,297455
1815,297720,,,,,297720
1816,297723,0;0;5,0;0;2,1;2;0,0;1;0,297723
1817,297990,,,,,297990
1818,297993,0;0;1,0;0;0,-1;0;0,0;0;0,297993
1819,298255,,,,,298255
1820,298262,0;0;2,0;0;3,0;-1;0,0;0;0,298262
1821,298529,,,,,298529
1822,298532,0;0;2,1;-1;3,0;0;1,0;-1;0,298532
1823,298804,,,,,298804
1824,298813,1;0;-1,-1;0;-2,0;0;-1,1;1;2,298813
1825,299079,,,,,299079
1826,299082,0;0;1,1;0;1,0;0;0,0;0;-2,299082
1827,299348,,,,,299348
1828,299351,0;0;2,0;0;3,0;0;3,0;0;2,299351
1829,299625,,,,,299625
1830,299628,1;0;2,1;0;0,0;0;0,0;0;0,299628
1831,299892,,,,,299892
1832,299895,2;0;1,0;-1;0,0;0;2,0;1;0,299895
1833,300167,,,,,300167
1834,300170,-1;0;0,0;0;-1,0;0;1,0;0;0,300170
1835,300430,,,,,300430
1836,300433,0;0;-1,3;1;3,1;0;1,0;0;-1,300433
1837,300701,,,,,300701
1838,300708,0;0;0,0;0;0,0;0;-3,-1;0;0,300708
1839,300980,,,,,300980
1840,300983,1;0;0,1;-1;0,0;0;1,0;0;-3,300983
1841,301251,,,,,301251
1842,301259,1;0;1,0;-2;1,0;0;0,0;0;0,301259
1843,301527,,,,,301527
1844,301530,2;-1;1,2;0;3,-1;1;-2,0;0;-2,301530
1845,301797,,,,,301797
1846,301800,0;0;3,0;0;0,2;0;5,1;-1;0,301800
1847,302069,,,,,302069
1848,302071,0;0;-1,-1;0;-1,1;1;1,1;1;2,302071
1849,302345,,,,,302345
1850,302348,0;0;2,0;0;2,0;0;0,0;0;1,302348
1851,302620,,,,,302620
1852,302622,0;0;-1,0;1;-2,0;0;0,0;0;1,302622
1853,302902,,,,,302902
1854,302905,0;1;-1,0;0;0,2;0;3,1;-1;0,302905
1855,303174,,,,,303174
1856,303177,0;0;1,0;0;0,0;0;-2,0;0;-2,303177
1857,303446,,,,,303446
1858,303449,0;0;0,0;0;0,0;-1;0,0;0;-1,303449
1859,303721,,,,,303721
1860,303729,1;1;4,-1;1;2,0;-1;2,0;0;-2,303729
1861,304005,,,,,304005
1862,304008,0;1;2,-1;1;-1,0;1;4,0;0;1,304008
1863,304271,,,,,304271
1864,304278,0;0;2,0;-1;0,0;-1;-1,-1;0;-1,304278
1865,304547,,,,,304547
1866,304549,-1;0;0,1;0;1,0;-1;-2,0;-1;-3,304549
1867,304822,,,,,304822
1868,304825,1;0;0,0;0;1,0;0;2,2;-1;0,304825
1869,305105,,,,,305105
1870,305107,0;1;-2,-1;0;-2,-1;0;-1,0;1;3,305107
1871,305374,,,,,305374
1872,305377,0;0;0,0;0;0,0;0;0,0;0;-1,305377
1873,305648,,,,,305648
1874,305650,0;1;0,-1;2;0,0;0;0,0;0;-1,305650
1875,305916,,,,,305916
1876,305920,0;0;0,-1;0;-1,0;0;1,1;0;0,305920
1877,306192,,,,,306192
1878,306194,1;0;2,0;0;3,0;0;-1,0;0;0,306194
1879,306461,,,,,306461
1880,306463,0;0;4,1;0;1,0;0;-1,0;0;1,306463
1881,306723,,,,,306723
1882,306732,-1;0;1,0;2;2,0;0;3,1;0;-1,306732
1883,307000,,,,,307000
1884,307003,-1;-1;-1,1;0;0,0;0;-2,-2;0;1,307003
1885,307275,,,,,307275
1886,307283,0;2;2,-1;0;1,0;0;3,0;0;0,307283
1887,307550,,,,,307550
1888,307553,0;0;0,0;0;0,0;2;0,-1;0;1,307553
1889,307825,,,,,307825
1890,307827,1;0;2,0;-1;2,0;0;0,0;0;0,307827
1891,308098,,,,,308098
1892,308101,0;0;0,1;1;0,1;0;2,1;0;2,308101
1893,308364,,,,,308364
1894,308367,0;0;-3,-1;0;-2,0;0;2,0;0;4,308367
1895,308640,,,,,308640
1896,308643,0;1;2,0;0;0,0;-1;-1,0;0;-4,308643
1897,308907,,,,,308907
1898,308910,0;1;1,0;0;1,0;1;0,0;0;-2,308910
1899,309176,,,,,309176
1900,309183,1;0;1,0;0;-1,1;0;0,1;0;-1,309183
1901,309452,,,,,309452
1902,309454,1;1;3,0;1;0,2;0;1,0;0;0,309454
1903,309728,,,,,309728
1904,309736,-1;0;0,-1;-1;0,0;0;0,0;-1;0,309736
1905,310002,,,,,310002
1906,310004,-1;2;2,0;0;0,-1;1;0,0;0;0,310004
1907,310264,,,,,310264
1908,310267,0;0;0,0;0;0,0;-1;-3,-1;0;-3,310267
1909,310537,,,,,310537
1910,310540,0;0;1,1;0;0,0;0;0,0;0;-2,310540
1911,310804,,,,,310804
1912,310806,0;0;3,-1;0;1,0;0;2,0;2;0,310806
1913,311088,,,,,311088
1914,311091,0;2;0,0;0;0,0;0;0,0;0;2,311091
1915,311355,,,,,311355
1916,311358,0;1;1,-1;1;1,1;0;2,0;0;0,311358
1917,311633,,,,,311633
1918,311635,0;0;0,-1;0;-2,0;0;0,0;0;0,311635
1919,311905,,,,,311905
1920,311908,-1;0;2,1;1;1,0;0;-1,0;0;-2,311908
1921,312175,,,,,312175
1922,312183,1;0;2,1;-2;0,0;0;0,0;0;1,312183
1923,312449,,,,,312449
1924,312452,3;0;1,1;0;2,0;0;2,0;0;0,312452
1925,312724,,,,,312724
1926,312747,0;1;0,0;0;0,0;0;1,2;0;0,312747
1927,313012,,,,,313012
1928,313015,0;0;0,0;1;2,1;0;3,0;-1;0,313015
1929,313287,,,,,313287
1930,313290,-1;0;-1,0;0;-1,1;0;2,-1;0;4,313290
1931,313564,,,,,313564
1932,313567,0;0;0,0;0;0,0;-1;-1,0;0;1,313567
1933,313831,,,,,313831
1934,313833,-1;1;-3,-1;0;0,0;0;-1,0;0;3,313833
1935,314101,,,,,314101
1936,314104,0;0;-1,0;0;0,-1;0;-1,0;-1;2,314104
1937,314369,,,,,314369
1938,314372,0;0;0,0;1;0,0;0;0,0;1;-2,314372
1939,314645,,,,,314645
1940,314653,0;0;0,1;0;1,0;0;0,0;0;0,314653
1941,314919,,,,,314919
1942,314923,1;1;0,0;1;2,0;1;1,0;-1;1,314923
1943,315190,,,,,315190
1944,315197,0;0;-1,0;0;1,1;-1;0,0;0;3,315197
1945,315457,,,,,315457
1946,315460,0;1;0,1;0;1,0;0;0,1;0;2,315460
1947,315726,,,,,315726
1948,315729,-1;0;-1,-1;0;-1,-1;0;-3,-1;0;0,315729
1949,316002,,,,,316002
1950,316004,0;-1;0,0;0;0,0;0;0,0;-2;-1,316004
1951,316271,,,,,316271
1952,316274,-1;0;2,0;0;0,1;1;0,0;1;0,316274
1953,316556,,,,,316556
1954,316558,-1;1;0,0;0;2,1;0;0,0;-1;0,316558
1955,316827,,,,,316827
1956,316830,-1;0;-1,0;1;-2,0;-1;-3,1;-1;2,316830
1957,317110,,,,,317110
1958,317113,0;2;4,0;2;4,0;0;1,1;0;0,317113
1959,317384,,,,,317384
1960,317387,0;0;0,0;0;2,0;0;0,0;1;2,317387
1961,317660,,,,,317660
1962,317667,0;1;3,0;0;-1,0;1;0,1;0;1,317667
1963,317928,,,,,317928
1964,317931,-1;0;-1,0;2;-1,0;0;0,1;0;1,317931
1965,318204,,,,,318204
1966,318213,0;0;1,1;-1;1,0;0;-1,-1;0;0,318213
1967,318485,,,,,318485
1968,318488,2;0;1,0;0;0,0;0;0,0;0;0,318488
1969,318748,,,,,318748
1970,318751,0;1;1,1;0;2,0;2;0,0;0;0,318751
1971,319030,,,,,319030
1972,319032,0;1;-3,-2;0;0,0;0;0,1;0;0,319032
1973,319298,,,,,319298
1974,319301,0;0;1,0;0;0,0;0;-1,0;0;0,319301
1975,319581,,,,,319581
1976,319583,0;1;0,0;0;1,0;0;1,-1;0;0,319583
1977,319849,,,,,319849
1978,319852,0;1;2,0;1;1,0;0;-1,0;-1;0,319852
1979,320124,,,,,320124
1980,320132,0;0;0,0;0;0,0;1;-1,0;0;0,320132
1981,320399,,,,,320399
1982,320402,0;1;0,0;0;-1,0;1;0,0;0;0,320402
1983,320669,,,,,320669
1984,320677,0;0;1,-2;0;-1,1;0;1,0;2;3,320677
1985,320947,,,,,320947
1986,320949,0;2;0,-1;2;0,0;0;2,-1;1;2,320949
1987,321213,,,,,321213
1988,321216,0;0;0,0;0;0,1;0;1,0;1;1,321216
1989,321488,,,,,321488
1990,321491,0;0;0,0;0;1,0;0;0,1;-1;0,321491
1991,321763,,,,,321763
1992,321766,-1;0;1,1;0;0,0;1;-1,0;0;0,321766
1993,322033,,,,,322033
1994,322036,0;1;0,-1;1;2,1;0;0,0;1;1,322036
1995,322304,,,,,322304
1996,322306,0;0;0,1;0;1,0;0;1,1;0;1,322306
1997,322582,,,,,322582
1998,322584,0;0;0,-1;1;0,0;2;1,-1;1;0,322584
1999,322854,,,,,322854
2000,322856,0;0;0,-1;2;0,0;0;-1,0;0;0,322856
2001,323127,,,,,323127
2002,323136,0;0;1,-1;0;0,0;0;-1,0;0;2,323136
2003,323403,,,,,323403
2004,323406,0;1;-1,0;-1;1,0;0;2,0;0;0,323406
2005,323678,,,,,323678
2006,323681,0;0;-2,1;-1;-1,-1;1;0,0;0;1,323681
2007,323954,,,,,323954
2008,323957,0;0;1,0;1;1,-1;0;2,0;1;2,323957
2009,324229,,,,,324229
2010,324231,-1;2;3,-1;0;1,-1;0;1,0;0;1,324231
2011,324509,,,,,324509
2012,324512,0;0;0,0;0;0,0;0;1,0;0;0,324512
2013,324774,,,,,324774
2014,324776,0;1;1,0;-1;0,0;0;0,0;-1;0,324776
2015,325048,,,,,325048
2016,325051,0;1;0,1;0;0,0;0;1,0;0;1,325051
2017,325323,,,,,325323
2018,325326,-1;0;2,0;0;0,0;0;0,0;0;1,325326
2019,325595,,,,,325595
2020,325617,0;0;-1,0;0;0,0;0;0,-1;0;2,325617
2021,325886,,,,,325886
2022,325889,0;0;0,0;2;0,0;2;0,0;1;0,325889
2023,326155,,,,,326155
2024,326158,0;0;0,0;0;1,0;1;1,0;1;0,326158
2025,326433,,,,,326433
2026,326435,0;0;0,1;1;-1,0;0;0,0;0;0,326435
2027,326706,,,,,326706
2028,326709,0;0;0,0;0;0,0;0;2,0;0;0,326709
2029,326982,,,,,326982
2030,326985,0;0;2,0;0;0,0;0;0,0;0;0,326985
2031,327250,,,,,327250
2032,327252,0;1;0,0;0;0,-1;0;0,0;1;-1,327252
2033,327514,,,,,327514
2034,327522,0;0;0,0;0;0,0;1;0,0;0;1,327522
2035,327788,,,,,327788
2036,327791,0;0;0,0;0;1,0;0;3,1;0;0,327791
2037,328070,,,,,328070
2038,328079,0;0;0,-2;0;2,0;0;0,-1;1;-1,328079
2039,328345,,,,,328345
2040,328348,0;0;1,-1;0;0,0;1;-1,0;-1;0,328348
2041,328620,,,,,328620
2042,328623,0;-1;0,0;0;0,0;2;0,0;1;0,328623
2043,328905,,,,,328905
2044,328907,-2;2;1,-2;1;4,0;0;3,0;0;0,328907
2045,329172,,,,,329172
2046,329176,1;1;0,2;0;-1,2;0;1,8;-1;1,329176
2047,329456,,,,,329456
2048,329459,-2;6;0,2;-1;0,5;0;-2,1;-1;-1,329459
2049,329728,,,,,329728
2050,329731,0;0;0,-1;0;1,1;0;1,-3;1;1,329731
2051,330001,,,,,330001
2052,330004,0;0;0,0;-1;1,0;0;0,0;0;1,330004
2053,330265,,,,,330265
2054,330268,0;0;-1,0;1;1,1;0;1,0;0;0,330268
2055,330529,,,,,330529
2056,330556,0;0;0,0;0;0,0;0;1,0;2;1,330556
2057,330834,,,,,330834
2058,330838,0;0;0,0;1;0,1;0;0,1;0;1,330838
2059,331109,,,,,331109
2060,331116,0;0;1,1;2;0,0;0;0,1;0;0,331116
2061,331385,,,,,331385
2062,331387,2;1;-1,1;0;-2,-1;-1;0,-1;0;1,331387
2063,331648,,,,,331648
2064,331651,1;0;0,-1;1;0,0;0;1,-1;0;0,331651
2065,331917,,,,,331917
2066,331920,0;0;1,2;0;0,0;0;0,0;1;0,331920
2067,332186,,,,,332186
2068,332188,0;1;0,0;0;1,0;1;0,0;0;-1,332188
2069,332453,,,,,332453
2070,332456,1;1;0,1;1;0,0;0;0,2;0;0,332456
2071,332724,,,,,332724
2072,332727,0;0;0,0;1;0,0;0;0,0;0;0,332727
2073,332987,,,,,332987
2074,332995,1;1;0,0;0;0,0;0;0,0;1;0,332995
2075,333261,,,,,333261
2076,333264,1;-2;0,1;0;-1,-1;0;2,0;0;0,333264
2077,333524,,,,,333524
2078,333532,0;0;-1,0;0;1,1;0;0,1;0;0,333532
2079,333800,,,,,333800
2080,333803,0;0;0,0;0;1,0;1;0,1;1;0,333803
2081,334063,,,,,334063
2082,334065,0;1;-1,0;2;0,0;0;1,0;0;1,334065
2083,334334,,,,,334334
2084,334338,0;0;1,0;0;1,1;0;0,0;0;0,334338
2085,334602,,,,,334602
2086,334605,0;0;0,3;-2;0,0;0;0,0;-1;0,334605
2087,334883,,,,,334883
2088,334886,0;0;0,0;0;0,0;-1;0,0;0;-1,334886
2089,335154,,,,,335154
2090,335157,1;0;1,0;-1;0,0;1;0,0;1;0,335157
2091,335432,,,,,335432
2092,335435,0;1;0,0;2;1,0;-1;0,1;0;0,335435
2093,335702,,,,,335702
2094,335705,-1;0;0,0;-1;-1,0;1;0,0;1;0,335705
2095,335965,,,,,335965
2096,335972,-1;0;0,-1;1;2,-1;0;0,0;0;0,335972
2097,336240,,,,,336240
2098,336242,1;0;0,0;0;0,2;-1;0,1;2;0,336242
2099,336502,,,,,336502
2100,336512,0;1;2,0;0;0,0;1;0,0;1;-1,336512
2101,336785,,,,,336785
2102,336787,0;0;0,0;1;0,0;1;1,-1;0;-1,336787
2103,337059,,,,,337059
2104,337062,1;-1;1,0;0;-1,-1;1;0,0;1;0,337062
2105,337343,,,,,337343
2106,337345,0;0;1,1;0;1,0;0;-1,0;0;0,337345
2107,337614,,,,,337614
2108,337617,0;-1;0,-2;0;2,3;0;1,4;-1;1,337617
2109,337895,,,,,337895
2110,337898,0;0;0,0;0;1,0;1;0,0;2;0,337898
2111,338162,,,,,338162
2112,338165,0;0;1,0;2;0,0;0;0,0;2;1,338165
2113,338429,,,,,338429
2114,338437,0;2;1,-2;2;2,0;2;1,0;0;0,338437
2115,338705,,,,,338705
2116,338707,0;1;0,0;0;-1,0;0;-1,-2;0;-5,338707
2117,338968,,,,,338968
2118,338976,0;2;1,0;-1;0,1;1;1,0;0;-1,338976
2119,339243,,,,,339243
2120,339246,-1;1;1,-1;2;0,-1;2;0,-1;2;0,339246
2121,339506,,,,,339506
2122,339509,1;1;0,0;1;-3,-1;1;0,-2;0;-1,339509
2123,339781,,,,,339781
2124,339784,3;0;5,0;1;2,1;0;0,1;0;1,339784
2125,340049,,,,,340049
2126,340052,0;0;-1,-2;0;-1,1;0;0,2;0;2,340052
2127,340319,,,,,340319
2128,340322,-1;1;0,0;0;0,-2;0;0,-1;1;2,340322
2129,340588,,,,,340588
2130,340591,0;0;0,0;0;-3,-1;1;0,0;0;-1,340591
2131,340869,,,,,340869
2132,340872,0;0;-1,0;-1;-2,0;1;2,0;0;-1,340872
2133,341134,,,,,341134
2134,341136,1;1;4,0;1;2,0;0;2,0;0;-1,341136
2135,341401,,,,,341401
2136,341410,0;0;2,0;0;1,-1;0;0,2;0;7,341410
2137,341670,,,,,341670
2138,341673,0;0;-1,-1;0;-1,-1;0;0,0;2;0,341673
2139,341946,,,,,341946
2140,341953,-1;1;0,1;0;0,1;1;1,2;0;3,341953
2141,342216,,,,,342216
2142,342219,0;1;-2,0;0;0,-1;0;0,0;0;0,342219
2143,342483,,,,,342483
2144,342487,0;0;0,0;0;2,1;0;0,0;0;0,342487
2145,342756,,,,,342756
2146,342758,0;0;-2,0;0;0,0;0;2,1;0;-1,342758
2147,343021,,,,,343021
2148,343024,-1;0;0,-1;0;0,-1;0;-1,0;1;-3,343024
2149,343284,,,,,343284
2150,343287,1;-1;7,1;0;5,1;0;3,1;0;1,343287
2151,343560,,,,,343560
2152,343562,-2;0;-1,-1;0;-1,-1;0;-1,-2;0;-3,343562
2153,343834,,,,,343834
2154,343837,2;1;0,1;0;0,2;0;0,2;0;3,343837
2155,344097,,,,,344097
2156,344100,-1;0;-2,-1;0;-2,0;0;-1,1;0;0,344100
2157,344368,,,,,344368
2158,344375,-2;0;0,-1;2;-2,0;1;-1,-1;0;0,344375
2159,344636,,,,,344636
2160,344638,-1;2;3,-1;1;-1,0;1;0,0;2;-3,344638
2161,344898,,,,,344898
2162,344907,0;0;0,1;1;2,0;-1;0,2;0;5,344907
2163,345174,,,,,345174
2164,345177,-1;0;-4,0;1;-1,0;1;2,-1;0;0,345177
2165,345437,,,,,345437
2166,345439,1;0;-2,1;1;-1,-1;1;1,0;1;0,345439
2167,345712,,,,,345712
2168,345715,1;0;1,1;0;1,1;0;0,1;0;0,345715
2169,345988,,,,,345988
2170,345990,0;0;0,1;1;1,0;1;2,0;0;0,345990
2171,346268,,,,,346268
2172,346271,0;2;0,0;2;0,0;2;0,0;0;0,346271
2173,346537,,,,,346537
2174,346541,0;0;0,0;1;1,0;0;0,-1;0;1,346541
2175,346821,,,,,346821
2176,346828,0;0;0,0;-1;-3,0;2;0,0;0;3,346828
2177,347102,,,,,347102
2178,347104,0;0;0,0;0;0,0;0;0,1;0;0,347104
2179,347375,,,,,347375
2180,347384,-1;1;3,0;-1;0,0;-1;0,0;-1;0,347384
2181,347653,,,,,347653
2182,347655,0;1;0,0;1;0,0;1;-1,0;1;0,347655
2183,347926,,,,,347926
2184,347929,-1;1;0,0;0;1,0;0;0,0;0;2,347929
2185,348201,,,,,348201
2186,348204,0;0;1,0;0;1,0;1;1,0;1;3,348204
2187,348465,,,,,348465
2188,348467,1;0;-1,0;2;0,0;2;0,-2;0;-1,348467
2189,348735,,,,,348735
2190,348738,0;0;0,0;-1;1,0;0;0,0;0;-1,348738
2191,349002,,,,,349002
2192,349005,0;0;3,1;0;0,0;0;0,0;0;0,349005
2193,349342,,,,,349342
2194,349344,2;0;1,1;0;1,1;-2;2,0;-1;1,349344
2195,349625,,,,,349625
2196,349628,0;1;-1,0;0;-1,0;1;0,2;0;0,349628
2197,349894,,,,,349894
2198,349902,1;2;0,-1;2;-1,0;0;1,2;1;0,349902
2199,350167,,,,,350167
2200,350169,0;1;0,0;0;0,2;0;0,0;0;0,350169
2201,350442,,,,,350442
2202,350449,0;0;0,-2;1;-1,0;1;-2,1;0;0,350449
2203,350716,,,,,350716
2204,350720,1;0;0,0;0;-1,0;0;0,0;0;7,350720
2205,350985,,,,,350985
2206,350988,0;0;-4,0;0;-4,0;0;-1,0;1;0,350988
2207,351262,,,,,351262
2208,351265,0;1;-1,1;0;-1,0;0;1,0;1;0,351265
2209,351533,,,,,351533
2210,351535,1;0;0,0;1;0,2;0;0,0;0;0,351535
2211,351805,,,,,351805
2212,351808,0;1;0,0;0;0,1;0;0,-1;1;0,351808
2213,352068,,,,,352068
2214,352071,-1;0;0,-1;0;-2,0;0;0,-1;0;1,352071
2215,352344,,,,,352344
2216,352352,0;-1;-1,1;0;0,0;0;0,-1;1;-1,352352
2217,352627,,,,,352627
2218,352630,0;1;0,0;1;1,1;1;0,0;0;0,352630
2219,352901,,,,,352901
2220,352909,0;1;0,1;2;2,0;0;2,0;0;1,352909
2221,353181,,,,,353181
2222,353184,0;0;3,0;1;0,-1;2;-2,-2;1;0,353184
2223,353444,,,,,353444
2224,353446,0;1;0,0;0;0,0;1;0,0;0;1,353446
2225,353719,,,,,353719
2226,353722,0;1;1,0;0;1,1;1;1,0;0;1,353722
2227,353982,,,,,353982
2228,353985,2;0;1,0;0;0,0;0;0,-1;1;-2,353985
2229,354245,,,,,354245
2230,354248,3;0;7,3;0;6,-1;0;-1,1;1;1,354248
2231,354521,,,,,354521
2232,354524,0;0;-3,1;0;0,0;0;0,1;0;2,354524
2233,354795,,,,,354795
2234,354797,0;1;2,0;1;-1,0;2;-1,0;0;-2,354797
2235,355059,,,,,355059
2236,355061,2;1;-1,2;1;0,1;1;0,0;1;0,355061
2237,355334,,,,,355334
2238,355341,0;1;-1,0;0;0,0;0;2,-2;0;0,355341
2239,355609,,,,,355609
2240,355612,0;0;0,1;1;-2,0;0;-1,0;1;-1,355612
2241,355884,,,,,355884
2242,355893,0;0;0,0;0;0,1;0;0,0;1;0,355893
2243,356160,,,,,356160
2244,356163,0;0;0,0;0;0,0;0;0,0;0;0,356163
2245,356429,,,,,356429
2246,356431,0;1;1,0;0;0,0;1;0,0;1;1,356431
2247,356697,,,,,356697
2248,356700,0;0;-1,0;0;-1,1;-1;0,1;2;-1,356700
2249,356960,,,,,356960
2250,356963,0;1;0,0;1;0,0;0;0,0;0;0,356963
2251,357229,,,,,357229
2252,357231,0;0;0,0;0;1,1;0;-1,1;0;0,357231
2253,357498,,,,,357498
2254,357500,0;0;1,1;0;0,0;1;1,0;1;1,357500
2255,357761,,,,,357761
2256,357768,0;0;0,1;0;0,1;0;0,0;0;0,357768
2257,358036,,,,,358036
2258,358039,0;0;0,1;0;0,0;1;3,0;0;1,358039
2259,358312,,,,,358312
2260,358315,0;-1;0,0;0;1,0;0;1,0;0;1,358315
2261,358587,,,,,358587
2262,358590,-1;-1;0,0;1;0,0;1;1,1;0;-1,358590
2263,358861,,,,,358861
2264,358864,0;0;0,0;0;0,0;0;0,0;0;1,358864
2265,359137,,,,,359137
2266,359140,0;1;0,0;0;-1,-17;55;-19,-4;11;14,359140
2267,359400,,,,,359400
2268,359403,1;3;0,3;0;2,1;2;-1,2;2;3,359403
2269,359668,,,,,359668
2270,359671,0;0;-2,0;0;1,0;2;-1,0;0;0,359671
2271,359938,,,,,359938
2272,359941,0;0;0,0;0;-3,0;0;0,0;0;0,359941
2273,360201,,,,,360201
2274,360208,0;0;0,0;0;0,0;1;0,-1;1;-1,360208
2275,360476,,,,,360476
2276,360478,0;0;1,0;-1;0,0;1;0,-1;0;0,360478
2277,360744,,,,,360744
2278,360754,-1;1;0,1;1;0,0;-1;0,0;0;0,360754
2279,361020,,,,,361020
2280,361023,1;0;1,0;0;0,1;0;0,0;0;-1,361023
2281,361284,,,,,361284
2282,361286,0;0;0,0;1;0,0;0;0,0;0;-1,361286
2283,361559,,,,,361559
2284,361562,0;-2;0,0;1;0,0;0;0,-1;0;-1,361562
2285,361827,,,,,361827
2286,361830,0;0;0,2;0;-1,1;0;1,0;0;1,361830
2287,362098,,,,,362098
2288,362101,0;0;0,0;0;0,1;0;1,0;0;0,362101
2289,362365,,,,,362365
2290,362369,0;1;1,0;1;1,0;0;0,0;0;0,362369
2291,362642,,,,,362642
2292,362649,0;0;0,1;0;-1,0;0;0,-2;0;1,362649
2293,362915,,,,,362915
2294,362918,0;0;0,0;0;0,0;0;0,0;1;0,362918
2295,363185,,,,,363185
2296,363188,0;0;-2,0;0;1,0;0;0,0;0;0,363188
2297,363466,,,,,363466
2298,363469,0;1;0,0;1;0,0;0;0,0;1;0,363469
2299,363742,,,,,363742
2300,363745,0;0;0,-1;0;0,0;-1;-1,0;0;-1,363745
2301,364005,,,,,364005
2302,364008,0;1;0,0;0;0,-1;-1;0,0;0;0,364008
2303,364280,,,,,364280
2304,364283,1;0;0,0;0;0,0;0;-1,0;2;0,364283
2305,364570,,,,,364570
2306,364572,0;0;0,0;2;0,0;1;0,0;0;0,364572
2307,364843,,,,,364843
2308,364846,1;0;0,0;0;0,0;-1;0,0;0;0,364846
2309,365106,,,,,365106
2310,365115,0;0;0,0;0;0,0;0;0,0;0;0,365115
2311,365380,,,,,365380
2312,365383,0;0;-1,0;0;0,0;0;0,1;1;0,365383
2313,365650,,,,,365650
2314,365654,0;0;0,1;0;0,0;0;-1,1;0;1,365654
2315,365925,,,,,365925
2316,365928,0;0;0,-1;0;0,-1;0;0,0;0;0,365928
2317,366206,,,,,366206
2318,366210,0;0;0,0;0;2,0;0;0,0;0;0,366210
2319,366476,,,,,366476
2320,366479,-1;1;-1,1;1;1,0;0;0,0;0;0,366479
2321,366744,,,,,366744
2322,366747,0;0;0,-1;1;1,0;0;0,2;0;0,366747
2323,367026,,,,,367026
2324,367028,1;0;-1,0;0;0,0;1;2,0;0;0,367028
2325,367293,,,,,367293
2326,367295,0;0;0,0;0;0,0;0;-1,0;0;0,367295
2327,367557,,,,,367557
2328,367565,0;0;0,0;0;0,0;1;0,0;1;-1,367565
2329,367834,,,,,367834
2330,367837,0;1;0,0;1;0,1;1;0,-1;0;0,367837
2331,368103,,,,,368103
2332,368105,0;0;0,0;0;1,0;0;0,0;0;1,368105
2333,368377,,,,,368377
2334,368380,0;0;0,0;1;0,0;0;2,0;1;1,368380
2335,368647,,,,,368647
2336,368650,0;1;1,-1;0;0,0;0;3,0;0;0,368650
2337,368916,,,,,368916
2338,368918,0;0;0,0;0;0,0;0;0,0;0;1,368918
2339,369184,,,,,369184
2340,369187,0;1;1,0;1;0,1;0;0,0;0;0,369187
2341,369461,,,,,369461
2342,369469,0;1;1,0;1;1,-1;0;0,0;0;-1,369469
2343,369735,,,,,369735
2344,369738,0;0;1,0;0;1,0;0;0,1;0;0,369738
2345,370004,,,,,370004
2346,370012,1;1;-1,0;0;-1,0;0;-1,1;0;2,370012
2347,370274,,,,,370274
2348,370276,0;0;0,0;1;-1,0;-1;0,0;0;0,370276
2349,370544,,,,,370544
2350,370547,0;0;0,2;0;0,0;0;0,1;0;1,370547
2351,370818,,,,,370818
2352,370821,0;0;-1,0;0;0,1;0;0,0;1;0,370821
2353,371087,,,,,371087
2354,371089,-1;0;0,0;0;1,0;0;0,0;0;-1,371089
2355,371356,,,,,371356
2356,371359,0;1;0,0;0;1,0;1;-1,0;0;0,371359
2357,371624,,,,,371624
2358,371628,0;0;0,0;-1;0,0;1;0,0;1;0,371628
2359,371899,,,,,371899
2360,371908,0;0;-1,0;0;0,-1;0;1,1;0;1,371908
2361,372174,,,,,372174
2362,372177,0;0;0,0;1;1,0;0;1,-1;0;0,372177
2363,372445,,,,,372445
2364,372452,0;0;0,0;-1;0,0;0;0,0;0;0,372452
2365,372713,,,,,372713
2366,372716,0;0;-1,1;0;0,0;0;1,0;0;-2,372716
2367,372994,,,,,372994
