,index,acc1,acc2,acc3,acc4,duration
6423,941928,,,,,941928
6424,941931,-3;13;-9,1;8;-10,1;11;-9,-1;7;-10,941931
6425,942203,,,,,942203
6426,942205,-2;2;-5,2;7;0,0;11;0,-2;14;0,942205
6427,942478,,,,,942478
6428,942481,3;13;-2,0;19;0,0;18;0,-1;19;5,942481
6429,942766,,,,,942766
6430,942769,0;16;-6,-2;18;-6,-1;21;-7,-5;28;-1,942769
6431,943042,,,,,943042
6432,943045,2;9;10,0;16;3,2;28;3,-3;10;-13,943045
6433,943316,,,,,943316
6434,943320,10;20;3,4;30;-7,12;30;-2,4;17;-7,943320
6435,943592,,,,,943592
6436,943595,15;28;-2,11;21;-3,18;26;10,13;21;10,943595
6437,943874,,,,,943874
6438,943877,20;29;14,24;34;12,22;27;5,26;30;2,943877
6439,944149,,,,,944149
6440,944152,17;25;8,24;28;3,21;25;2,21;21;9,944152
6441,944422,,,,,944422
6442,944425,25;20;11,30;22;5,20;19;3,25;25;0,944425
6443,944693,,,,,944693
6444,944696,21;23;0,29;15;3,23;18;4,18;20;5,944696
6445,944967,,,,,944967
6446,944975,19;13;10,18;17;17,11;18;6,8;23;3,944975
6447,945244,,,,,945244
6448,945247,14;22;-1,8;16;2,11;15;1,8;16;13,945247
6449,945515,,,,,945515
6450,945522,15;17;1,12;13;-1,9;14;5,9;20;0,945522
6451,945794,,,,,945794
6452,945797,16;21;-9,10;26;2,11;28;0,15;20;-5,945797
6453,946068,,,,,946068
6454,946076,6;25;0,11;22;2,7;26;5,10;25;21,946076
6455,946337,,,,,946337
6456,946340,8;22;8,4;16;0,8;20;5,6;17;-2,946340
6457,946615,,,,,946615
6458,946618,10;14;-5,7;20;-7,4;18;0,1;17;0,946618
6459,946888,,,,,946888
6460,946891,0;22;1,1;22;-1,3;23;5,0;14;-1,946891
6461,947158,,,,,947158
6462,947161,-1;18;6,-2;20;5,-5;17;6,1;25;0,947161
6463,947433,,,,,947433
6464,947435,0;19;-1,0;21;0,5;24;-11,1;18;-8,947435
6465,947707,,,,,947707
6466,947710,-3;22;-6,2;20;-5,4;13;0,5;21;4,947710
6467,947984,,,,,947984
6468,947987,9;31;7,0;23;-1,3;16;-2,5;17;3,947987
6469,948252,,,,,948252
6470,948255,1;16;2,10;20;-6,1;13;-7,13;16;-6,948255
6471,948529,,,,,948529
6472,948532,3;14;0,6;10;7,7;13;6,4;19;9,948532
6473,948797,,,,,948797
6474,948799,5;20;6,6;17;1,0;23;14,1;17;4,948799
6475,949071,,,,,949071
6476,949080,3;20;-3,2;20;-2,0;17;-3,-3;20;-9,949080
6477,949345,,,,,949345
6478,949348,1;19;-3,3;17;1,0;15;2,-1;14;-11,949348
6479,949617,,,,,949617
6480,949626,7;15;-9,0;23;-3,4;23;2,2;19;-8,949626
6481,949893,,,,,949893
6482,949896,0;16;9,2;18;0,-1;16;-5,-1;23;-2,949896
6483,950165,,,,,950165
6484,950172,0;9;5,2;15;5,0;11;5,3;6;2,950172
6485,950435,,,,,950435
6486,950438,7;4;2,5;3;6,5;0;3,6;9;2,950438
6487,950705,,,,,950705
6488,950708,10;0;0,5;-1;1,7;6;1,13;3;4,950708
6489,950982,,,,,950982
6490,950985,8;10;5,13;6;0,12;10;2,8;3;-3,950985
6491,951249,,,,,951249
6492,951252,13;6;2,13;3;5,15;2;-2,7;11;2,951252
6493,951525,,,,,951525
6494,951527,13;11;3,10;5;1,10;12;-2,12;9;1,951527
6495,951801,,,,,951801
6496,951804,9;5;4,13;1;8,14;8;3,14;5;0,951804
6497,952075,,,,,952075
6498,952078,15;0;15,20;3;2,25;12;5,8;4;3,952078
6499,952345,,,,,952345
6500,952348,11;7;1,14;3;12,15;4;2,15;15;1,952348
6501,952617,,,,,952617
6502,952620,10;7;5,14;1;-1,12;6;4,11;9;-7,952620
6503,952889,,,,,952889
6504,952891,14;7;4,15;11;0,15;13;0,7;10;-2,952891
6505,953174,,,,,953174
6506,953183,12;9;7,11;9;4,15;8;9,11;8;0,953183
6507,953451,,,,,953451
6508,953454,13;11;-5,11;9;-3,12;15;1,9;15;-1,953454
6509,953724,,,,,953724
6510,953732,6;14;0,1;12;0,0;13;-2,0;14;1,953732
6511,954002,,,,,954002
6512,954005,0;14;5,0;15;-1,0;14;1,4;18;0,954005
6513,954275,,,,,954275
6514,954285,0;12;2,2;19;-8,0;13;-2,3;17;1,954285
6515,954553,,,,,954553
6516,954555,-3;16;0,1;18;-1,-1;17;2,1;13;-2,954555
6517,954825,,,,,954825
6518,954828,-1;11;-3,0;14;-6,-3;13;5,0;14;10,954828
6519,955090,,,,,955090
6520,955094,-1;11;7,0;14;13,1;10;-5,1;11;-7,955094
6521,955365,,,,,955365
6522,955367,5;13;-6,-3;18;1,-2;17;6,-2;13;3,955367
6523,955641,,,,,955641
6524,955644,2;15;1,-3;17;1,0;20;2,-3;17;7,955644
6525,955913,,,,,955913
6526,955915,2;15;2,-4;13;3,3;14;-7,4;20;2,955915
6527,956185,,,,,956185
6528,956188,-1;17;-5,-1;20;-3,8;20;0,4;15;0,956188
6529,956454,,,,,956454
6530,956457,-1;19;3,4;20;8,4;23;12,2;19;9,956457
6531,956736,,,,,956736
6532,956739,7;13;0,12;14;4,8;14;4,11;9;1,956739
6533,957004,,,,,957004
6534,957007,8;10;1,13;9;-2,11;6;2,7;12;0,957007
6535,957277,,,,,957277
6536,957284,4;4;5,13;8;7,4;5;3,12;0;10,957284
6537,957555,,,,,957555
6538,957558,4;4;11,15;7;3,6;1;8,14;4;-1,957558
6539,957831,,,,,957831
6540,957839,13;0;0,12;0;1,10;4;0,5;2;3,957839
6541,958105,,,,,958105
6542,958108,8;2;0,3;2;3,4;0;-2,2;4;5,958108
6543,958379,,,,,958379
6544,958521,0;-4;3,0;-2;0,0;-6;1,0;-4;-1,958521
6545,958781,,,,,958781
6546,958784,1;-5;-14,0;-3;0,0;-7;-4,-2;-7;0,958784
6547,959056,,,,,959056
6548,959059,0;-5;4,1;-8;2,-1;-4;4,-1;-8;-4,959059
6549,959332,,,,,959332
6550,959335,-3;-6;8,1;-17;6,0;-11;5,-4;-10;5,959335
6551,959604,,,,,959604
6552,959607,2;-11;0,-5;-3;1,-1;-8;2,0;-10;4,959607
6553,959879,,,,,959879
6554,959881,-5;-7;4,0;-15;0,-2;-9;2,2;-11;3,959881
6555,960145,,,,,960145
6556,960148,-5;-11;7,2;-8;9,-2;-6;3,1;-10;-9,960148
6557,960423,,,,,960423
6558,960427,-2;-9;5,-1;-8;-5,-3;-7;1,-2;-4;-2,960427
6559,960696,,,,,960696
6560,960699,0;-10;2,-6;0;1,-2;-3;-4,-2;0;-1,960699
6561,961124,,,,,961124
6562,961127,0;-4;-3,-3;0;7,-3;2;-11,4;5;3,961127
6563,961396,,,,,961396
6564,961399,3;2;-7,0;2;-2,1;1;-2,0;0;0,961399
6565,961671,,,,,961671
6566,961674,0;-1;9,1;7;-2,-1;4;4,3;-8;6,961674
6567,961934,,,,,961934
6568,961937,6;-1;8,7;0;7,10;6;4,5;1;-3,961937
6569,962212,,,,,962212
6570,962220,2;-4;6,9;2;0,1;-2;0,10;3;-2,962220
6571,962491,,,,,962491
6572,962494,9;-1;0,6;0;0,6;6;7,6;2;6,962494
6573,962764,,,,,962764
6574,962772,5;4;0,6;9;0,7;0;-2,9;1;0,962772
6575,963035,,,,,963035
6576,963038,7;-3;-5,10;2;-7,12;-7;-3,12;3;-4,963038
6577,963312,,,,,963312
6578,963315,9;3;1,12;5;-3,8;0;2,11;0;-1,963315
6579,963586,,,,,963586
6580,963589,10;-1;2,12;1;-5,4;-3;2,9;5;6,963589
6581,963855,,,,,963855
6582,963858,6;3;10,10;3;7,5;1;6,7;4;7,963858
6583,964132,,,,,964132
6584,964134,10;0;3,9;-2;2,14;2;10,3;-1;6,964134
6585,964403,,,,,964403
6586,964406,14;-5;7,7;-4;2,9;0;3,11;1;2,964406
6587,964685,,,,,964685
6588,964687,8;1;1,7;0;4,4;-5;-3,7;-1;0,964687
6589,964957,,,,,964957
6590,964960,7;3;-1,8;1;0,1;2;-1,5;-2;7,964960
6591,965237,,,,,965237
6592,965240,5;1;6,3;0;11,0;-1;4,1;-4;-2,965240
6593,965513,,,,,965513
6594,965516,2;-2;2,4;1;-3,6;5;4,5;0;3,965516
6595,965789,,,,,965789
6596,965796,7;0;2,7;1;-1,12;1;5,14;-1;2,965796
6597,966056,,,,,966056
6598,966060,11;3;2,12;-4;2,15;1;2,17;-4;1,966060
6599,966333,,,,,966333
6600,966342,18;0;-3,22;2;6,15;4;6,16;6;2,966342
6601,966614,,,,,966614
6602,966617,19;-1;0,22;-7;-1,25;-8;12,16;-8;11,966617
6603,966886,,,,,966886
6604,966889,21;3;4,16;0;1,12;-1;11,25;-8;3,966889
6605,967158,,,,,967158
6606,967160,15;-3;10,19;-1;5,24;0;8,18;2;1,967160
6607,967434,,,,,967434
6608,967437,19;-5;-1,22;-7;-4,13;-5;1,16;-1;3,967437
6609,967712,,,,,967712
6610,967714,23;-6;0,12;-3;11,19;-2;6,25;-5;5,967714
6611,967977,,,,,967977
6612,967981,15;-6;6,16;-5;4,20;-10;10,20;-7;8,967981
6613,968264,,,,,968264
6614,968267,20;-1;9,26;-3;9,24;-1;5,27;-9;7,968267
6615,968535,,,,,968535
6616,968538,32;-3;4,29;-6;6,29;-1;1,27;-5;5,968538
6617,968816,,,,,968816
6618,968819,34;-6;6,29;-4;8,29;0;9,26;0;4,968819
6619,969092,,,,,969092
6620,969095,31;-4;9,33;2;9,32;-1;10,33;8;6,969095
6621,969369,,,,,969369
6622,969372,30;-6;6,38;-3;10,34;-1;13,37;1;11,969372
6623,969636,,,,,969636
6624,969639,34;2;10,35;-2;7,29;2;6,29;-2;6,969639
6625,969905,,,,,969905
6626,969913,33;3;6,30;-1;12,33;0;11,31;0;7,969913
6627,970181,,,,,970181
6628,970183,31;4;5,29;3;4,25;0;7,24;-1;6,970183
6629,970456,,,,,970456
6630,970463,19;2;5,15;2;4,11;1;8,10;3;4,970463
6631,970731,,,,,970731
6632,970733,8;2;2,9;2;2,10;2;0,8;2;0,970733
6633,971001,,,,,971001
6634,971011,6;1;2,3;1;2,0;0;2,-1;1;1,971011
6635,971275,,,,,971275
6636,971278,-7;0;0,-7;2;-2,-8;3;-2,-7;2;-2,971278
6637,971544,,,,,971544
6638,971546,-7;0;0,-7;1;-3,-8;0;-3,-9;3;-2,971546
6639,971822,,,,,971822
6640,971825,-10;0;-1,-9;0;1,-12;0;-4,-19;1;-1,971825
6641,972095,,,,,972095
6642,972097,-25;1;-5,-26;3;-8,-26;0;-7,-28;-5;-7,972097
6643,972376,,,,,972376
6644,972379,-24;0;-9,-25;0;-7,-25;0;-6,-24;-1;-9,972379
6645,972645,,,,,972645
6646,972648,-23;0;-6,-21;-6;-4,-24;-7;-8,-25;-1;-9,972648
6647,972926,,,,,972926
6648,972930,-19;-5;-7,-16;0;-8,-16;-3;-1,-20;-7;0,972930
6649,973196,,,,,973196
6650,973199,-11;-14;2,-11;-16;-5,-14;-13;-4,-16;-10;0,973199
6651,973477,,,,,973477
6652,973480,-17;-16;-2,-12;-14;-5,-18;-17;0,-15;-18;-10,973480
6653,973753,,,,,973753
6654,973756,-10;-11;-2,-5;-19;0,-10;-30;0,-10;-24;1,973756
6655,974026,,,,,974026
6656,974029,-8;-25;-15,-11;-22;-3,-11;-24;-2,-6;-23;3,974029
6657,974297,,,,,974297
6658,974300,-8;-24;1,-7;-31;4,1;-39;2,-5;-38;-4,974300
6659,974577,,,,,974577
6660,974580,-4;-30;6,-4;-20;-1,-5;-27;1,-9;-24;3,974580
6661,974848,,,,,974848
6662,974851,-5;-27;-1,-5;-31;0,-9;-34;-5,-13;-40;-2,974851
6663,975116,,,,,975116
6664,975123,-10;-30;0,-5;-32;0,-7;-28;2,-4;-36;-4,975123
6665,975386,,,,,975386
6666,975388,-6;-35;-3,-3;-29;-4,-11;-36;0,-11;-28;0,975388
6667,975653,,,,,975653
6668,975663,-7;-33;-4,-2;-32;-4,-10;-27;-1,-14;-20;-5,975663
6669,975930,,,,,975930
6670,975933,-11;-19;-6,-15;-23;-1,-12;-19;-1,-11;-18;-4,975933
6671,976202,,,,,976202
6672,976210,-18;-15;-1,-20;-13;-4,-14;-15;-3,-18;-12;-4,976210
6673,976474,,,,,976474
6674,976477,-18;-11;0,-18;-14;0,-16;-11;-2,-15;-8;-5,976477
6675,976744,,,,,976744
6676,976752,-16;-8;-5,-15;-8;-8,-17;-3;-3,-15;-2;-3,976752
6677,977021,,,,,977021
6678,977025,-11;-3;-3,-12;-2;0,-12;1;-2,-13;1;0,977025
6679,977301,,,,,977301
6680,977308,-13;0;-2,-15;-1;-2,-16;-4;-3,-16;4;-4,977308
6681,977574,,,,,977574
6682,977577,-20;-7;-3,-13;0;-1,-17;0;-2,-19;-1;-4,977577
6683,977850,,,,,977850
6684,977941,-16;-3;-1,-17;-1;-5,-17;2;-6,-18;1;-9,977941
6685,978212,,,,,978212
6686,978215,-16;-5;-5,-18;-2;-3,-19;0;-2,-17;7;-1,978215
6687,978490,,,,,978490
6688,978497,-16;-5;-7,-17;-2;-5,-18;-4;-7,-19;0;-7,978497
6689,978770,,,,,978770
6690,978774,-20;-7;-5,-16;-1;-6,-13;-1;-9,-22;-9;-7,978774
6691,979041,,,,,979041
6692,979044,-18;-4;-6,-17;-3;-8,-19;4;0,-15;-3;-7,979044
6693,979313,,,,,979313
6694,979316,-20;-3;0,-9;-1;-5,-15;2;-10,-15;2;-3,979316
6695,979590,,,,,979590
6696,979593,-14;-4;-7,-13;4;-7,-11;0;0,-17;4;-4,979593
6697,979865,,,,,979865
6698,979867,-11;7;-2,-13;-1;-1,-11;4;-9,-9;2;-1,979867
6699,980133,,,,,980133
6700,980136,-14;0;-1,-11;0;-1,-10;2;-3,-14;5;-1,980136
6701,980411,,,,,980411
6702,980413,-9;1;-4,-11;0;-2,-7;2;1,-11;-1;2,980413
6703,980677,,,,,980677
6704,980680,-7;4;-4,-6;1;1,-7;2;0,-6;1;-3,980680
6705,980964,,,,,980964
6706,980967,-9;4;-2,-10;7;0,-13;4;2,-9;11;0,980967
6707,981234,,,,,981234
6708,981237,-11;0;1,-9;3;-2,-12;-1;0,-9;0;3,981237
6709,981509,,,,,981509
6710,981512,-10;1;0,-12;5;4,-8;-3;-5,-6;-1;-8,981512
6711,981774,,,,,981774
6712,981776,-5;0;-6,-9;0;-10,-5;-6;2,-8;0;-6,981776
6713,982046,,,,,982046
6714,982049,-8;-1;-1,-6;-2;-9,-9;-3;-8,-9;0;-1,982049
6715,982318,,,,,982318
6716,982321,-6;0;-3,-2;-4;-1,-4;2;-1,-2;2;1,982321
6717,982592,,,,,982592
6718,982601,0;2;0,-2;-2;0,-4;-3;0,-4;-5;2,982601
6719,982867,,,,,982867
6720,982871,0;-4;-1,1;-9;-4,0;0;-11,-1;-2;-1,982871
6721,983142,,,,,983142
6722,983150,-3;0;1,-1;1;2,-3;-3;-1,-5;-3;-9,983150
6723,983420,,,,,983420
6724,983424,-7;-2;-1,-8;0;-4,-3;-3;9,-6;1;22,983424
6725,983694,,,,,983694
6726,983702,-4;0;-1,-6;1;0,-6;-1;-1,-6;0;0,983702
6727,983969,,,,,983969
6728,983972,-7;7;-7,-2;0;-9,-3;2;-4,-6;2;-1,983972
6729,984238,,,,,984238
6730,984241,-4;2;-7,-7;-3;2,-7;0;1,-2;7;-6,984241
6731,984512,,,,,984512
6732,984515,1;0;-18,-5;1;5,-5;-1;0,-6;0;-9,984515
6733,984781,,,,,984781
6734,984784,0;6;0,-7;4;0,0;7;3,-1;7;0,984784
6735,985058,,,,,985058
6736,985060,-6;7;5,-5;5;4,0;16;2,-2;13;3,985060
6737,985332,,,,,985332
6738,985335,-9;9;6,-9;10;2,-4;6;-7,-6;14;10,985335
6739,985608,,,,,985608
6740,985610,0;11;3,-8;10;1,-6;14;0,-9;13;0,985610
6741,985880,,,,,985880
6742,985883,-4;7;10,-7;16;0,-11;9;-2,-5;16;-11,985883
6743,986160,,,,,986160
6744,986163,-6;20;9,-2;7;-5,-8;9;1,-3;11;2,986163
6745,986433,,,,,986433
6746,986436,-9;7;0,-8;12;2,-3;13;-6,-9;4;-6,986436
6747,986711,,,,,986711
6748,986718,-5;17;0,-5;6;-10,-5;13;-4,-11;5;0,986718
6749,986984,,,,,986984
6750,986987,-7;9;4,-9;4;6,-8;8;6,-7;16;1,986987
6751,987262,,,,,987262
6752,987271,-7;7;6,-8;4;11,-5;6;4,-10;10;11,987271
6753,987535,,,,,987535
6754,987538,-3;7;2,-12;19;8,-5;3;-5,-7;12;3,987538
6755,987810,,,,,987810
6756,987817,-10;-3;-13,-8;9;6,-5;4;2,-4;18;-2,987817
6757,988085,,,,,988085
6758,988088,-7;19;0,-5;15;13,-11;12;4,-7;24;5,988088
6759,988355,,,,,988355
6760,988358,-7;13;-5,-11;12;5,-10;15;-6,-10;16;-4,988358
6761,988632,,,,,988632
6762,988634,-10;21;0,-12;17;6,-7;25;0,-12;22;0,988634
6763,988900,,,,,988900
6764,988903,-10;14;0,-9;11;4,-16;13;0,-9;11;4,988903
6765,989174,,,,,989174
6766,989177,-7;13;-3,-13;17;-8,-11;12;-12,-11;25;-9,989177
6767,989443,,,,,989443
6768,989445,-16;19;3,-8;20;-2,-8;8;0,-9;16;3,989445
6769,989720,,,,,989720
6770,989723,-15;8;9,-13;8;0,-17;18;6,-14;4;-8,989723
6771,989993,,,,,989993
6772,989996,-8;12;-1,-11;11;2,-16;13;-13,-9;11;3,989996
6773,990269,,,,,990269
6774,990272,-8;14;-4,-10;18;3,-9;17;-9,-15;14;0,990272
6775,990540,,,,,990540
6776,990543,-9;8;-5,-18;10;-1,-7;21;0,-17;12;5,990543
6777,990821,,,,,990821
6778,990824,-17;15;3,-19;11;8,-20;3;-5,-12;12;14,990824
6779,991089,,,,,991089
6780,991092,-12;18;2,-11;13;1,-10;9;6,-12;4;6,991092
6781,991367,,,,,991367
6782,991370,-11;13;-2,-11;11;-1,-9;0;-8,-12;7;-3,991370
6783,991640,,,,,991640
6784,991643,-14;3;-6,-15;13;-3,-15;0;-1,-12;-4;-5,991643
6785,991920,,,,,991920
6786,991923,-6;4;2,-11;-5;4,-14;-1;11,-19;1;10,991923
6787,992189,,,,,992189
6788,992192,-15;-1;8,-10;10;-8,-10;0;0,-18;2;4,992192
6789,992464,,,,,992464
6790,992472,-14;0;-9,-15;1;-3,-15;5;-10,-9;-3;-7,992472
6791,992733,,,,,992733
6792,992736,-15;3;-1,-12;6;-5,-15;2;-3,-15;9;1,992736
6793,993012,,,,,993012
6794,993020,-17;6;8,-15;1;-1,-12;6;1,-13;4;-1,993020
6795,993290,,,,,993290
6796,993293,-16;4;-3,-10;4;-3,-7;5;-12,-15;0;1,993293
6797,993563,,,,,993563
6798,993570,-10;6;-7,-13;0;2,-9;-1;0,-7;1;0,993570
6799,993835,,,,,993835
6800,993838,-12;-4;-10,-10;1;1,-13;1;2,-15;-1;0,993838
6801,994104,,,,,994104
6802,994113,-14;-10;0,-15;2;4,-13;0;1,-11;-1;-1,994113
6803,994381,,,,,994381
6804,994383,-10;5;-2,-14;-4;-7,-11;0;0,-9;3;-5,994383
6805,994654,,,,,994654
6806,994657,-8;-8;-5,-7;-5;-9,-4;2;-20,-20;5;-2,994657
6807,994930,,,,,994930
6808,994933,-15;10;-7,-18;-4;-3,-11;-1;-3,-13;-5;0,994933
6809,995200,,,,,995200
6810,995203,-13;-3;0,-13;2;2,-11;-4;4,-15;-6;0,995203
6811,995473,,,,,995473
6812,995476,-15;-9;3,-11;-8;-2,-11;0;0,-11;-4;-3,995476
6813,995743,,,,,995743
6814,995746,-11;4;-2,-19;3;-5,-10;-4;3,-9;-5;0,995746
6815,996030,,,,,996030
6816,996033,-12;6;-6,-12;1;0,-9;1;-1,-6;1;0,996033
6817,996294,,,,,996294
6818,996297,-6;1;-3,-13;2;0,-11;0;-2,-13;0;1,996297
6819,996569,,,,,996569
6820,996572,-14;4;0,-2;6;-3,-9;-3;4,-16;3;0,996572
6821,996840,,,,,996840
6822,996843,-10;2;-4,-10;6;0,-8;3;1,-5;2;-9,996843
6823,997118,,,,,997118
6824,997122,-13;0;4,-9;3;-6,-15;-5;4,-12;4;3,997122
6825,997394,,,,,997394
6826,997397,-7;11;-18,-5;4;-14,-15;4;-14,-11;-1;-7,997397
6827,997675,,,,,997675
6828,997678,-8;-2;1,-10;1;-1,-9;-7;-6,-14;-1;6,997678
6829,997942,,,,,997942
6830,997945,-9;4;-4,-10;1;10,-12;0;0,-11;-1;2,997945
6831,998210,,,,,998210
6832,998249,-6;6;-1,-9;-1;10,-7;0;6,-13;-5;2,998249
6833,998516,,,,,998516
6834,998518,-10;-5;-7,-6;-8;-9,-8;-11;0,-9;-10;6,998518
6835,998782,,,,,998782
6836,998793,-6;-2;-14,-9;-5;0,-7;-6;-5,-10;-11;-7,998793
6837,999061,,,,,999061
6838,999064,-5;4;14,-13;4;13,-27;6;4,-14;-12;6,999064
6839,999329,,,,,999329
6840,999336,-13;-10;0,-11;-9;2,-12;-5;-8,-11;-4;-9,999336
6841,999610,,,,,999610
6842,999613,-9;0;-5,-11;-3;2,-13;-12;0,-8;-3;3,999613
6843,999883,,,,,999883
6844,999892,-10;-4;-6,-8;-5;-5,-9;-3;-4,-11;1;-3,999892
6845,1000161,,,,,1000161
6846,1000164,-11;-1;0,-9;-6;0,-7;-5;3,-8;-9;7,1000164
6847,1000431,,,,,1000431
6848,1000438,-8;-4;-2,-9;-5;3,-5;-4;3,-4;-3;-2,1000438
6849,1000710,,,,,1000710
6850,1000713,-8;-3;0,-5;-11;-2,0;-3;-5,-4;-7;-3,1000713
6851,1000986,,,,,1000986
6852,1000994,-11;-6;-4,-6;-8;-10,-10;-10;3,-8;-3;9,1000994
6853,1001269,,,,,1001269
6854,1001272,-10;-5;2,-10;-14;-9,-9;-9;-5,-4;1;2,1001272
6855,1001536,,,,,1001536
6856,1001543,-8;-12;1,-7;-11;-1,-8;-10;-6,-8;-13;-5,1001543
6857,1001810,,,,,1001810
6858,1001814,-9;-7;-5,-9;-12;0,-7;-16;3,-5;-10;-4,1001814
6859,1002087,,,,,1002087
6860,1002095,-4;-6;5,-7;-9;1,-2;-16;1,-2;-11;-1,1002095
6861,1002370,,,,,1002370
6862,1002373,-10;-9;0,-7;-11;-5,-8;-11;-9,-9;-11;5,1002373
6863,1002637,,,,,1002637
6864,1002644,-9;-11;-2,-12;-14;0,-10;-8;-1,-11;-9;-10,1002644
6865,1002912,,,,,1002912
6866,1002914,-5;-14;1,-8;-13;-1,-9;-16;4,-5;-15;-2,1002914
6867,1003189,,,,,1003189
6868,1003197,-10;-10;-5,-9;-12;-9,-10;-13;-10,-10;-9;-8,1003197
6869,1003463,,,,,1003463
6870,1003466,-10;-11;-4,-5;-15;0,-5;-20;-7,-10;-9;-1,1003466
6871,1003731,,,,,1003731
6872,1003740,-9;-7;-3,-11;-7;-1,-8;-5;-16,-11;-9;-2,1003740
6873,1004001,,,,,1004001
6874,1004004,-11;-8;-1,-4;-11;-7,-9;-13;-5,-2;-9;0,1004004
6875,1004276,,,,,1004276
6876,1004279,-9;-11;0,-9;0;5,-4;-11;-13,0;-10;-8,1004279
6877,1004552,,,,,1004552
6878,1004555,-7;-17;-8,-5;-12;-1,-3;-11;-4,1;-10;4,1004555
6879,1004831,,,,,1004831
6880,1004834,-1;-10;-9,-2;-8;-1,-2;1;-3,5;-13;5,1004834
6881,1005102,,,,,1005102
6882,1005105,1;-12;-1,6;-3;-2,3;0;0,1;-11;6,1005105
6883,1005377,,,,,1005377
6884,1005380,10;-4;0,2;-8;1,4;-12;8,10;-9;4,1005380
6885,1005652,,,,,1005652
6886,1005656,13;-9;1,11;-2;0,10;-9;0,7;-19;1,1005656
6887,1005928,,,,,1005928
6888,1005931,9;-8;8,14;-11;-4,20;6;-3,13;-4;13,1005931
6889,1006199,,,,,1006199
6890,1006202,4;6;2,10;-5;0,3;-10;3,12;-3;3,1006202
6891,1006472,,,,,1006472
6892,1006475,10;-4;1,11;0;0,6;3;7,9;-4;0,1006475
6893,1006741,,,,,1006741
6894,1006743,15;-12;4,14;-7;4,13;-7;3,8;0;1,1006743
6895,1007015,,,,,1007015
6896,1007019,5;-3;-1,15;0;-4,14;-1;12,12;-6;2,1007019
6897,1007280,,,,,1007280
6898,1007283,14;0;4,11;1;4,16;-1;7,20;0;8,1007283
6899,1007554,,,,,1007554
6900,1007557,21;0;2,17;0;-4,18;-4;-4,14;-6;5,1007557
6901,1007830,,,,,1007830
6902,1007833,17;2;6,17;3;1,8;2;4,3;0;4,1007833
6903,1008103,,,,,1008103
6904,1008110,0;-2;-1,0;-1;0,-3;0;0,-2;0;0,1008110
6905,1008386,,,,,1008386
6906,1008389,-2;2;0,-1;-1;-1,-2;3;0,-4;5;1,1008389
6907,1008656,,,,,1008656
6908,1008664,-3;3;-2,-4;2;-5,-8;6;-5,-13;4;0,1008664
6909,1008930,,,,,1008930
6910,1008933,-17;4;-3,-25;3;-5,-27;5;-5,-25;7;-7,1008933
6911,1009206,,,,,1009206
6912,1009213,-23;9;-10,-20;9;-2,-20;16;-5,-21;14;-1,1009213
6913,1009476,,,,,1009476
6914,1009479,-21;21;-4,-18;19;-5,-17;23;-8,-16;18;-10,1009479
6915,1009751,,,,,1009751
6916,1009754,-17;21;-8,-17;22;-6,-18;25;-3,-21;24;-4,1009754
6917,1010020,,,,,1010020
6918,1010022,-10;27;-6,-13;28;-8,-17;40;-6,-18;28;-2,1010022
6919,1010293,,,,,1010293
6920,1010295,-8;34;-6,-12;17;0,-7;16;-6,-7;24;-1,1010295
6921,1010562,,,,,1010562
6922,1010565,-11;35;-3,-7;29;-10,2;24;7,-5;49;26,1010565
6923,1010838,,,,,1010838
6924,1010841,-10;26;0,-2;23;4,1;23;0,-2;31;0,1010841
6925,1011109,,,,,1011109
6926,1011112,-8;22;-18,-12;43;5,-7;37;11,-9;38;15,1011112
6927,1011385,,,,,1011385
6928,1011388,-15;36;0,-11;32;-3,-8;26;-7,-8;27;-4,1011388
6929,1011660,,,,,1011660
6930,1011663,-12;25;-6,-15;34;-1,-18;30;-2,-15;27;-1,1011663
6931,1011934,,,,,1011934
6932,1011937,-14;25;-6,-16;19;0,-12;27;-5,-18;25;-5,1011937
6933,1012209,,,,,1012209
6934,1012212,-13;17;-7,-16;14;-16,-12;10;-3,-19;15;1,1012212
6935,1012484,,,,,1012484
6936,1012487,-17;5;3,-12;0;-4,-19;6;4,-12;-2;-13,1012487
6937,1012760,,,,,1012760
6938,1012763,-16;-8;-3,-16;-7;-3,-21;-9;0,-18;-6;-5,1012763
6939,1013035,,,,,1013035
6940,1013038,-25;1;1,-17;-8;-9,-22;-6;-16,-22;-2;-9,1013038
6941,1013309,,,,,1013309
6942,1013312,-24;1;1,-21;2;-1,-16;4;-6,-16;-7;-3,1013312
6943,1013585,,,,,1013585
6944,1013588,-19;-7;-2,-26;-4;-5,-22;-1;-12,-20;-7;0,1013588
6945,1013856,,,,,1013856
6946,1013859,-22;-4;3,-23;0;-4,-22;-5;1,-19;-8;-2,1013859
6947,1014149,,,,,1014149
6948,1014152,-27;-6;-6,-19;-9;-5,-25;3;-6,-26;-1;-3,1014152
6949,1014423,,,,,1014423
6950,1014426,-19;-3;-6,-26;-3;1,-30;-15;-7,-17;-15;4,1014426
6951,1014700,,,,,1014700
6952,1014703,-16;-1;-4,-22;4;-4,-17;-3;-3,-15;-8;-5,1014703
6953,1014970,,,,,1014970
6954,1014972,-19;-1;-3,-15;-3;-3,-17;-1;6,-13;-3;-11,1014972
6955,1015249,,,,,1015249
