,acc1,acc2,acc3,acc4,duration,trip_id,utcdate
6531,,,,,919168,21,2021-11-17
6532,-15;-5;-6,-14;-1;-10,-13;-4;-7,-12;-7;-6,919170,21,2021-11-17
6533,,,,,919435,21,2021-11-17
6534,-19;-6;-6,-17;-6;-8,-18;-3;-8,-14;0;-9,919438,21,2021-11-17
6535,,,,,919704,21,2021-11-17
6536,-13;-1;-7,-15;0;-5,-16;-5;-2,-13;-1;-7,919707,21,2021-11-17
6537,,,,,919981,21,2021-11-17
6538,-14;-3;-5,-11;0;-7,-14;-2;-6,-14;-4;-6,919983,21,2021-11-17
6539,,,,,920248,21,2021-11-17
6540,-13;0;-3,-13;1;-3,-15;-4;-2,-13;0;-5,920251,21,2021-11-17
6541,,,,,920528,21,2021-11-17
6542,-13;-3;-5,-15;-3;-1,-16;-3;-6,-10;2;-10,920531,21,2021-11-17
6543,,,,,920793,21,2021-11-17
6544,-11;-2;-5,-14;-1;-6,-10;-4;-12,-15;-2;-7,920796,21,2021-11-17
6545,,,,,921069,21,2021-11-17
6546,-13;-1;-4,-16;-3;-1,-12;0;-4,-13;-1;-1,921071,21,2021-11-17
6547,,,,,921353,21,2021-11-17
6548,-15;2;-7,-15;0;0,-14;3;-4,-11;1;-6,921356,21,2021-11-17
6549,,,,,921625,21,2021-11-17
6550,-13;1;-7,-10;3;-3,-12;2;-5,-12;3;-10,921628,21,2021-11-17
6551,,,,,921902,21,2021-11-17
6552,-11;3;-7,-11;3;-5,-7;2;-5,-10;2;-3,921904,21,2021-11-17
6553,,,,,922172,21,2021-11-17
6554,-5;0;-6,-7;-1;-6,-6;0;1,-7;2;-2,922181,21,2021-11-17
6555,,,,,922445,21,2021-11-17
6556,-4;6;-5,-7;6;-6,-6;1;-3,-5;4;-6,922447,21,2021-11-17
6557,,,,,922713,21,2021-11-17
6558,-6;-1;-6,-7;1;-1,-3;-2;-3,-2;-3;-4,922721,21,2021-11-17
6559,,,,,922983,21,2021-11-17
6560,-4;-1;-4,-4;-2;-1,-5;-6;0,-8;-2;-1,922986,21,2021-11-17
6561,,,,,923258,21,2021-11-17
6562,-6;-5;-5,-5;-7;2,-2;-3;0,-2;-4;-7,923267,21,2021-11-17
6563,,,,,923533,21,2021-11-17
6564,-2;-10;1,-6;-6;-3,-8;-11;-4,-1;-7;-1,923536,21,2021-11-17
6565,,,,,923802,21,2021-11-17
6566,0;-5;-1,-4;0;-5,-3;-6;0,-6;-4;0,923809,21,2021-11-17
6567,,,,,924073,21,2021-11-17
6568,0;-2;-1,0;-6;0,-2;-6;-3,0;-3;1,924077,21,2021-11-17
6569,,,,,924347,21,2021-11-17
6570,-3;0;-8,0;-3;-7,0;-7;-10,1;-4;0,924350,21,2021-11-17
6571,,,,,924640,21,2021-11-17
6572,-1;-2;-2,1;-7;-5,0;-5;-1,0;-1;0,924643,21,2021-11-17
6573,,,,,924913,21,2021-11-17
6574,-1;-2;0,0;-4;-2,-2;0;0,0;0;-1,924916,21,2021-11-17
6575,,,,,925191,21,2021-11-17
6576,0;-1;-9,2;-6;-8,3;-7;-3,1;-4;-2,925194,21,2021-11-17
6577,,,,,925462,21,2021-11-17
6578,0;-1;-4,2;-4;-1,1;-5;1,1;-6;-3,925465,21,2021-11-17
6579,,,,,925735,21,2021-11-17
6580,2;-4;-3,1;-4;-4,0;0;-4,1;-4;-2,925739,21,2021-11-17
6581,,,,,926004,21,2021-11-17
6582,2;0;-4,1;-2;-5,0;-2;0,0;-2;1,926007,21,2021-11-17
6583,,,,,926284,21,2021-11-17
6584,1;-7;-2,1;-5;-1,0;0;1,1;-3;1,926287,21,2021-11-17
6585,,,,,926555,21,2021-11-17
6586,0;-5;3,0;-3;3,0;-4;2,-1;-6;0,926558,21,2021-11-17
6587,,,,,926831,21,2021-11-17
6588,1;-4;1,0;-1;1,0;0;0,0;-4;4,926879,21,2021-11-17
6589,,,,,927142,21,2021-11-17
6590,0;0;1,-2;-6;0,0;-3;2,0;1;2,927145,21,2021-11-17
6591,,,,,927419,21,2021-11-17
6592,1;-3;0,-1;-6;2,0;0;0,0;-2;1,927427,21,2021-11-17
6593,,,,,927693,21,2021-11-17
6594,0;0;1,0;1;3,3;0;3,2;-8;0,927696,21,2021-11-17
6595,,,,,927971,21,2021-11-17
6596,1;-2;2,0;-3;3,2;-3;-1,6;-10;-3,927979,21,2021-11-17
6597,,,,,928244,21,2021-11-17
6598,1;-2;1,0;-5;7,4;-9;-10,-3;7;12,928246,21,2021-11-17
6599,,,,,928520,21,2021-11-17
6600,-3;-2;-4,0;-11;-2,3;-1;12,8;-11;7,928523,21,2021-11-17
6601,,,,,928795,21,2021-11-17
6602,3;-2;0,1;4;3,-1;0;-3,-1;0;-3,928797,21,2021-11-17
6603,,,,,929071,21,2021-11-17
6604,0;-8;1,0;-4;3,4;-2;4,2;-1;0,929074,21,2021-11-17
6605,,,,,929357,21,2021-11-17
6606,0;-6;4,-2;-6;6,2;-6;6,-2;-2;7,929360,21,2021-11-17
6607,,,,,929628,21,2021-11-17
6608,0;-2;5,0;-2;1,-1;-3;3,0;-6;-2,929631,21,2021-11-17
6609,,,,,929904,21,2021-11-17
6610,1;-2;3,0;-2;4,0;-2;3,2;-7;3,929906,21,2021-11-17
6611,,,,,930170,21,2021-11-17
6612,2;-9;4,4;-6;3,3;-2;5,1;-7;3,930173,21,2021-11-17
6613,,,,,930446,21,2021-11-17
6614,4;-2;1,4;-5;0,2;-5;1,4;-2;4,930449,21,2021-11-17
6615,,,,,930721,21,2021-11-17
6616,1;0;5,0;-4;1,4;-4;-15,-8;-3;37,930724,21,2021-11-17
6617,,,,,930997,21,2021-11-17
6618,15;-14;-23,-11;0;8,7;-8;-13,17;-4;24,931004,21,2021-11-17
6619,,,,,931271,21,2021-11-17
6620,8;-2;7,3;0;6,1;-3;5,1;-5;5,931274,21,2021-11-17
6621,,,,,931540,21,2021-11-17
6622,1;-2;3,0;-2;1,0;-3;0,1;-4;0,931549,21,2021-11-17
6623,,,,,931822,21,2021-11-17
6624,0;0;0,1;-1;3,1;-2;4,1;-2;1,931825,21,2021-11-17
6625,,,,,932098,21,2021-11-17
6626,0;-3;1,1;-4;1,-2;-4;3,0;-3;1,932105,21,2021-11-17
6627,,,,,932367,21,2021-11-17
6628,1;-4;1,1;-2;0,2;-5;0,1;-5;2,932369,21,2021-11-17
6629,,,,,932635,21,2021-11-17
6630,1;-1;0,3;-4;0,1;0;-1,6;-4;-2,932638,21,2021-11-17
6631,,,,,932918,21,2021-11-17
6632,3;-3;0,4;-1;1,3;1;-3,3;-1;-4,932921,21,2021-11-17
6633,,,,,933201,21,2021-11-17
6634,2;1;1,1;0;2,5;-5;0,4;0;-2,933204,21,2021-11-17
6635,,,,,933474,21,2021-11-17
6636,4;0;5,3;-2;5,2;0;4,4;-5;-2,933476,21,2021-11-17
6637,,,,,933752,21,2021-11-17
6638,3;-1;0,0;-3;0,0;-3;0,-2;-13;-2,933755,21,2021-11-17
6639,,,,,934024,21,2021-11-17
6640,2;-7;1,-7;-7;1,31;14;-15,-11;-7;15,934027,21,2021-11-17
6641,,,,,934301,21,2021-11-17
6642,3;2;4,0;-2;3,12;1;-4,13;11;10,934304,21,2021-11-17
6643,,,,,934575,21,2021-11-17
6644,7;-10;-3,0;-6;-4,0;-1;-2,-3;0;4,934578,21,2021-11-17
6645,,,,,934844,21,2021-11-17
6646,1;-2;1,-1;-2;-2,0;-6;-6,2;-1;-3,934846,21,2021-11-17
6647,,,,,935113,21,2021-11-17
6648,2;0;2,6;-21;-10,-2;6;-31,-5;9;8,935122,21,2021-11-17
6649,,,,,935391,21,2021-11-17
6650,0;0;2,0;-2;-8,-2;1;14,-2;-7;0,935393,21,2021-11-17
6651,,,,,935663,21,2021-11-17
6652,-4;-1;-2,-1;0;0,1;-8;3,2;-3;1,935671,21,2021-11-17
6653,,,,,935936,21,2021-11-17
6654,1;-8;2,0;-2;1,-2;0;3,1;0;-1,935939,21,2021-11-17
6655,,,,,936202,21,2021-11-17
6656,1;-4;2,2;-6;1,1;-4;2,0;0;3,936210,21,2021-11-17
6657,,,,,936484,21,2021-11-17
6658,1;-2;0,-2;-6;1,1;-2;1,2;-2;3,936487,21,2021-11-17
6659,,,,,936761,21,2021-11-17
6660,2;-4;0,1;-5;0,2;-5;0,3;-5;1,936764,21,2021-11-17
6661,,,,,937036,21,2021-11-17
6662,0;-6;3,0;-2;4,2;-7;2,1;-3;0,937039,21,2021-11-17
6663,,,,,937303,21,2021-11-17
6664,1;-7;0,4;-4;0,1;-2;0,2;1;0,937306,21,2021-11-17
6665,,,,,937586,21,2021-11-17
6666,3;0;0,3;-4;0,2;-4;1,2;-4;3,937589,21,2021-11-17
6667,,,,,937863,21,2021-11-17
6668,1;-3;1,1;1;2,2;2;1,1;0;0,937865,21,2021-11-17
6669,,,,,938135,21,2021-11-17
6670,1;1;-3,4;-1;-2,4;0;1,1;3;-1,938138,21,2021-11-17
6671,,,,,938404,21,2021-11-17
6672,5;0;-1,5;0;-2,5;-1;0,5;-2;0,938407,21,2021-11-17
6673,,,,,938673,21,2021-11-17
6674,5;0;-1,8;-1;1,7;-4;5,7;-1;0,938681,21,2021-11-17
6675,,,,,938942,21,2021-11-17
6676,3;1;3,8;0;0,14;-6;2,12;-2;1,938945,21,2021-11-17
6677,,,,,939217,21,2021-11-17
6678,10;-1;0,12;-4;2,13;-2;3,13;0;2,939225,21,2021-11-17
6679,,,,,939488,21,2021-11-17
6680,9;-1;4,7;-4;2,11;-3;4,21;-5;2,939490,21,2021-11-17
6681,,,,,939755,21,2021-11-17
6682,15;-3;4,13;-1;0,14;-3;5,16;-3;1,939764,21,2021-11-17
6683,,,,,940032,21,2021-11-17
6684,20;-4;3,18;-4;4,23;-4;5,20;-1;6,940035,21,2021-11-17
6685,,,,,940302,21,2021-11-17
6686,21;-1;5,21;-1;4,23;-1;6,19;-3;6,940305,21,2021-11-17
6687,,,,,940581,21,2021-11-17
6688,20;0;6,18;-3;6,17;-5;1,19;-5;2,940584,21,2021-11-17
6689,,,,,940856,21,2021-11-17
6690,17;-4;4,17;-3;5,16;-5;5,13;-2;3,940859,21,2021-11-17
6691,,,,,941140,21,2021-11-17
6692,11;-6;4,6;-5;2,6;-5;0,6;-10;1,941143,21,2021-11-17
6693,,,,,941407,21,2021-11-17
6694,6;-4;1,7;-8;1,3;-7;2,5;-12;3,941410,21,2021-11-17
6695,,,,,941682,21,2021-11-17
6696,3;-10;2,0;-13;1,3;-8;1,0;-12;0,941685,21,2021-11-17
6697,,,,,941957,21,2021-11-17
6698,1;-12;2,1;-11;1,-1;-15;1,0;-13;0,941960,21,2021-11-17
6699,,,,,942246,21,2021-11-17
6700,0;-15;0,1;-12;0,1;-8;0,0;-9;1,942249,21,2021-11-17
6701,,,,,942520,21,2021-11-17
6702,0;-11;0,1;-12;0,-3;-11;0,-7;-9;-1,942523,21,2021-11-17
6703,,,,,942792,21,2021-11-17
6704,-9;-9;-1,-10;-10;-2,-8;-10;-3,-9;-10;-2,942799,21,2021-11-17
6705,,,,,943071,21,2021-11-17
6706,-8;-14;-4,-10;-10;-6,-8;-9;-6,-10;-3;-4,943074,21,2021-11-17
6707,,,,,943343,21,2021-11-17
6708,-12;0;-1,-10;4;1,-10;3;-1,-9;0;-1,943351,21,2021-11-17
6709,,,,,943621,21,2021-11-17
6710,-10;-1;-2,-9;1;-2,-8;3;-4,-8;0;-3,943624,21,2021-11-17
6711,,,,,943897,21,2021-11-17
6712,-2;3;0,-2;1;0,-1;5;0,-1;3;1,943924,21,2021-11-17
6713,,,,,944185,21,2021-11-17
6714,-1;3;1,0;3;0,0;0;-1,-1;0;0,944188,21,2021-11-17
6715,,,,,944460,21,2021-11-17
6716,0;3;0,0;6;1,0;8;0,0;8;0,944468,21,2021-11-17
6717,,,,,944736,21,2021-11-17
6718,0;7;0,0;8;1,0;7;0,0;6;-1,944739,21,2021-11-17
6719,,,,,945004,21,2021-11-17
6720,0;6;0,-1;7;1,0;6;1,0;7;0,945007,21,2021-11-17
6721,,,,,945280,21,2021-11-17
6722,0;6;0,-1;6;0,0;4;1,0;5;1,945283,21,2021-11-17
6723,,,,,945553,21,2021-11-17
6724,0;5;0,0;4;-2,0;6;0,1;5;1,945556,21,2021-11-17
6725,,,,,945830,21,2021-11-17
6726,2;6;1,3;5;1,5;2;1,6;3;0,945833,21,2021-11-17
6727,,,,,946100,21,2021-11-17
6728,6;3;-1,8;2;1,7;2;2,8;2;0,946103,21,2021-11-17
6729,,,,,946375,21,2021-11-17
6730,8;-1;2,9;2;1,7;3;3,10;0;3,946378,21,2021-11-17
6731,,,,,946643,21,2021-11-17
6732,11;2;4,8;0;2,9;1;2,9;0;2,946647,21,2021-11-17
6733,,,,,946920,21,2021-11-17
6734,7;0;3,9;0;3,9;2;2,8;2;2,946928,21,2021-11-17
6735,,,,,947200,21,2021-11-17
6736,8;2;0,10;0;3,12;2;6,12;3;2,947203,21,2021-11-17
6737,,,,,947472,21,2021-11-17
6738,10;2;1,10;2;1,9;2;3,8;2;4,947479,21,2021-11-17
6739,,,,,947746,21,2021-11-17
6740,8;0;0,9;0;0,7;0;4,7;2;3,947748,21,2021-11-17
6741,,,,,948021,21,2021-11-17
6742,7;3;4,11;2;2,11;0;4,11;2;2,948024,21,2021-11-17
6743,,,,,948295,21,2021-11-17
6744,8;1;2,9;2;0,7;1;1,6;1;2,948297,21,2021-11-17
6745,,,,,948563,21,2021-11-17
6746,5;2;1,5;4;1,3;2;1,4;1;0,948567,21,2021-11-17
6747,,,,,948846,21,2021-11-17
6748,3;1;2,3;0;2,4;1;-1,4;2;1,948848,21,2021-11-17
6749,,,,,949121,21,2021-11-17
6750,3;3;0,4;1;1,3;2;1,4;1;3,949124,21,2021-11-17
6751,,,,,949401,21,2021-11-17
6752,5;2;1,6;1;3,5;3;3,6;2;0,949404,21,2021-11-17
6753,,,,,949678,21,2021-11-17
6754,6;0;2,5;1;0,5;2;2,7;3;3,949681,21,2021-11-17
6755,,,,,949954,21,2021-11-17
6756,6;1;2,7;1;3,7;2;2,7;1;0,949961,21,2021-11-17
6757,,,,,950221,21,2021-11-17
6758,7;1;4,7;2;1,7;2;1,7;1;2,950224,21,2021-11-17
6759,,,,,950491,21,2021-11-17
6760,7;2;0,7;2;1,7;2;3,7;2;2,950500,21,2021-11-17
6761,,,,,950766,21,2021-11-17
6762,6;2;4,6;1;3,7;1;2,7;2;1,950768,21,2021-11-17
6763,,,,,951042,21,2021-11-17
6764,5;2;1,7;3;1,6;1;3,7;1;2,951045,21,2021-11-17
6765,,,,,951317,21,2021-11-17
6766,6;1;2,7;2;2,6;2;2,3;1;0,951319,21,2021-11-17
6767,,,,,951591,21,2021-11-17
6768,-2;1;1,-1;2;0,2;3;-1,2;3;0,951595,21,2021-11-17
6769,,,,,951861,21,2021-11-17
6770,-1;2;0,0;2;1,0;1;0,0;1;2,951864,21,2021-11-17
6771,,,,,952135,21,2021-11-17
6772,0;3;2,0;1;0,0;1;1,1;2;1,952138,21,2021-11-17
6773,,,,,952404,21,2021-11-17
6774,0;1;1,1;2;1,0;1;0,0;2;0,952412,21,2021-11-17
6775,,,,,952689,21,2021-11-17
6776,0;3;1,0;0;0,1;3;1,0;0;0,952692,21,2021-11-17
6777,,,,,952955,21,2021-11-17
6778,0;2;0,0;1;1,0;3;0,0;0;0,952964,21,2021-11-17
6779,,,,,953230,21,2021-11-17
6780,0;1;0,0;3;1,0;1;1,0;1;0,953233,21,2021-11-17
6781,,,,,953493,21,2021-11-17
6782,0;2;1,0;2;1,0;0;-1,1;2;0,953496,21,2021-11-17
6783,,,,,953769,21,2021-11-17
6784,0;1;0,0;4;0,0;1;1,0;2;2,953772,21,2021-11-17
6785,,,,,954044,21,2021-11-17
6786,1;3;0,0;1;0,0;1;0,1;2;0,954047,21,2021-11-17
6787,,,,,954326,21,2021-11-17
6788,0;0;0,0;2;0,0;2;1,0;2;0,954328,21,2021-11-17
6789,,,,,954607,21,2021-11-17
6790,0;4;0,0;0;1,0;2;0,1;1;0,954610,21,2021-11-17
6791,,,,,954887,21,2021-11-17
6792,0;2;1,0;1;0,0;2;1,0;1;1,954890,21,2021-11-17
6793,,,,,955158,21,2021-11-17
6794,1;3;0,0;2;1,1;2;2,0;0;-1,955161,21,2021-11-17
6795,,,,,955433,21,2021-11-17
6796,0;3;1,0;1;0,1;3;2,0;2;2,955442,21,2021-11-17
6797,,,,,955709,21,2021-11-17
6798,0;1;2,0;2;2,0;0;0,-1;1;-1,955712,21,2021-11-17
6799,,,,,955983,21,2021-11-17
6800,-2;2;0,-3;1;-1,-5;2;0,-3;2;-1,955985,21,2021-11-17
6801,,,,,956259,21,2021-11-17
6802,-5;1;0,-4;2;0,-4;1;0,-4;3;0,956262,21,2021-11-17
6803,,,,,956530,21,2021-11-17
6804,-5;2;-1,-6;3;0,-5;0;0,-6;1;-2,956533,21,2021-11-17
6805,,,,,956805,21,2021-11-17
6806,-5;3;0,-4;3;-2,-5;2;0,-6;2;0,956808,21,2021-11-17
6807,,,,,957080,21,2021-11-17
6808,-5;2;-1,-6;3;0,-5;1;-1,-5;1;0,957083,21,2021-11-17
6809,,,,,957353,21,2021-11-17
6810,-5;2;0,-5;2;0,-4;2;1,-3;2;-2,957357,21,2021-11-17
6811,,,,,957623,21,2021-11-17
6812,-4;3;-2,-4;2;0,-3;2;0,-3;2;0,957626,21,2021-11-17
6813,,,,,957905,21,2021-11-17
6814,-2;1;1,-2;1;1,-2;3;0,-1;4;1,957908,21,2021-11-17
6815,,,,,958174,21,2021-11-17
6816,-1;1;1,0;0;0,-1;1;-1,0;1;1,958177,21,2021-11-17
6817,,,,,958442,21,2021-11-17
6818,1;2;0,1;3;1,0;1;0,1;2;1,958450,21,2021-11-17
6819,,,,,958712,21,2021-11-17
6820,1;1;0,1;2;1,2;2;0,2;1;0,958715,21,2021-11-17
6821,,,,,958981,21,2021-11-17
6822,2;1;2,4;2;0,3;0;1,2;2;1,958989,21,2021-11-17
6823,,,,,959262,21,2021-11-17
6824,4;2;1,2;3;2,2;2;1,4;3;1,959265,21,2021-11-17
6825,,,,,959539,21,2021-11-17
6826,4;2;3,5;2;2,4;1;1,4;2;1,959541,21,2021-11-17
6827,,,,,959812,21,2021-11-17
6828,4;0;0,5;1;2,3;2;2,3;0;0,959815,21,2021-11-17
6829,,,,,960090,21,2021-11-17
6830,2;0;0,1;3;1,0;2;2,-1;1;0,960092,21,2021-11-17
6831,,,,,960369,21,2021-11-17
6832,0;2;0,-2;1;0,-2;2;0,-1;0;0,960372,21,2021-11-17
6833,,,,,960638,21,2021-11-17
6834,-2;2;1,-2;2;1,-1;2;0,0;2;1,960642,21,2021-11-17
6835,,,,,960911,21,2021-11-17
6836,0;2;1,0;1;0,1;3;-1,1;2;1,960918,21,2021-11-17
6837,,,,,961182,21,2021-11-17
6838,1;2;1,0;1;1,0;3;0,1;1;1,961185,21,2021-11-17
6839,,,,,961464,21,2021-11-17
6840,1;2;0,1;0;1,2;2;2,4;1;0,961473,21,2021-11-17
6841,,,,,961739,21,2021-11-17
6842,4;1;1,5;2;0,6;2;2,5;2;3,961742,21,2021-11-17
6843,,,,,962013,21,2021-11-17
6844,7;1;2,6;1;2,6;1;2,6;2;2,962016,21,2021-11-17
6845,,,,,962296,21,2021-11-17
6846,7;1;2,7;2;1,6;2;3,5;2;2,962299,21,2021-11-17
6847,,,,,962566,21,2021-11-17
6848,7;1;1,7;0;3,6;2;1,6;1;3,962568,21,2021-11-17
6849,,,,,962915,21,2021-11-17
6850,7;0;0,5;2;3,7;1;1,4;2;1,962918,21,2021-11-17
6851,,,,,963184,21,2021-11-17
6852,4;4;3,3;1;1,-1;1;0,-2;2;1,963187,21,2021-11-17
6853,,,,,963458,21,2021-11-17
6854,1;1;0,1;2;1,0;0;0,0;3;1,963460,21,2021-11-17
6855,,,,,963729,21,2021-11-17
6856,2;2;-1,1;3;1,0;1;1,0;0;0,963732,21,2021-11-17
6857,,,,,963998,21,2021-11-17
6858,1;2;0,1;1;0,0;3;1,0;1;1,964007,21,2021-11-17
6859,,,,,964279,21,2021-11-17
6860,0;2;1,0;2;0,0;1;-1,0;2;0,964282,21,2021-11-17
6861,,,,,964542,21,2021-11-17
6862,0;2;-1,0;2;1,0;2;1,0;1;0,964549,21,2021-11-17
6863,,,,,964817,21,2021-11-17
6864,0;2;1,0;1;0,0;2;0,1;3;0,964820,21,2021-11-17
6865,,,,,965090,21,2021-11-17
6866,0;1;2,0;2;0,0;2;0,0;1;2,965093,21,2021-11-17
6867,,,,,965505,21,2021-11-17
6868,0;2;1,0;1;0,0;0;0,1;2;1,965508,21,2021-11-17
6869,,,,,965769,21,2021-11-17
6870,0;0;0,0;1;2,1;2;1,0;1;0,965772,21,2021-11-17
6871,,,,,966045,21,2021-11-17
6872,0;2;0,1;2;-1,0;2;0,0;0;1,966048,21,2021-11-17
6873,,,,,966319,21,2021-11-17
6874,0;2;2,1;2;0,0;3;2,1;1;0,966322,21,2021-11-17
6875,,,,,966594,21,2021-11-17
6876,0;2;0,0;2;0,0;1;2,0;2;1,966602,21,2021-11-17
6877,,,,,966876,21,2021-11-17
6878,0;2;2,0;2;1,0;2;0,-2;0;1,966879,21,2021-11-17
6879,,,,,967145,21,2021-11-17
6880,-1;0;-1,-1;1;0,-3;3;0,-1;0;0,967152,21,2021-11-17
6881,,,,,967419,21,2021-11-17
6882,-2;2;0,-3;1;-1,-2;2;1,-2;1;0,967422,21,2021-11-17
6883,,,,,967695,21,2021-11-17
6884,-1;1;0,-2;2;0,0;0;-1,-1;0;1,967697,21,2021-11-17
6885,,,,,967969,21,2021-11-17
6886,-1;3;0,0;0;1,-2;0;-2,-2;1;0,967972,21,2021-11-17
6887,,,,,968233,21,2021-11-17
6888,-2;3;0,0;1;0,-1;1;0,-1;1;-1,968236,21,2021-11-17
6889,,,,,968509,21,2021-11-17
6890,-1;1;0,-1;1;-1,0;2;0,0;1;1,968512,21,2021-11-17
6891,,,,,968784,21,2021-11-17
6892,1;2;1,0;0;0,0;2;0,0;1;1,968786,21,2021-11-17
6893,,,,,969065,21,2021-11-17
6894,1;2;0,1;1;1,2;1;1,0;1;0,969067,21,2021-11-17
6895,,,,,969352,21,2021-11-17
6896,2;2;0,1;1;0,2;0;0,2;1;2,969355,21,2021-11-17
6897,,,,,969622,21,2021-11-17
6898,1;2;0,1;2;1,1;1;0,1;2;0,969629,21,2021-11-17
6899,,,,,969899,21,2021-11-17
6900,1;0;0,0;1;1,1;2;1,1;1;0,969902,21,2021-11-17
6901,,,,,970170,21,2021-11-17
6902,2;0;1,1;1;0,1;3;1,3;2;2,970178,21,2021-11-17
6903,,,,,970450,21,2021-11-17
6904,1;2;0,0;2;1,1;1;1,2;3;1,970454,21,2021-11-17
6905,,,,,970723,21,2021-11-17
6906,2;1;0,1;1;3,2;1;1,2;1;0,970726,21,2021-11-17
6907,,,,,970998,21,2021-11-17
6908,1;1;1,2;1;0,2;1;2,1;2;1,971001,21,2021-11-17
6909,,,,,971272,21,2021-11-17
6910,1;1;2,1;2;1,2;1;0,2;1;1,971275,21,2021-11-17
6911,,,,,971551,21,2021-11-17
6912,1;1;0,0;1;0,0;2;0,0;3;1,971554,21,2021-11-17
6913,,,,,971838,21,2021-11-17
6914,0;3;0,1;3;1,0;1;0,1;2;0,971841,21,2021-11-17
6915,,,,,972105,21,2021-11-17
6916,0;2;-1,0;1;0,1;2;0,0;0;0,972112,21,2021-11-17
6917,,,,,972381,21,2021-11-17
6918,0;0;0,0;3;1,1;1;1,0;0;-1,972383,21,2021-11-17
6919,,,,,972644,21,2021-11-17
6920,0;2;1,0;1;0,0;1;0,1;2;0,972652,21,2021-11-17
6921,,,,,972920,21,2021-11-17
6922,0;0;1,0;1;1,0;2;0,0;0;1,972923,21,2021-11-17
6923,,,,,973190,21,2021-11-17
6924,0;2;0,0;0;2,0;1;1,0;1;-1,973192,21,2021-11-17
6925,,,,,973463,21,2021-11-17
6926,0;1;0,0;2;0,1;2;0,0;2;1,973466,21,2021-11-17
6927,,,,,973739,21,2021-11-17
6928,0;1;1,0;2;0,0;1;2,0;3;1,973742,21,2021-11-17
6929,,,,,974010,21,2021-11-17
6930,0;2;1,0;3;1,-1;0;0,0;1;0,974012,21,2021-11-17
6931,,,,,974277,21,2021-11-17
6932,0;2;0,0;1;1,0;1;0,1;2;0,974280,21,2021-11-17
6933,,,,,974550,21,2021-11-17
6934,0;1;0,0;3;0,0;0;2,0;2;0,974553,21,2021-11-17
6935,,,,,974820,21,2021-11-17
6936,0;3;1,0;2;-1,0;2;1,0;1;1,974823,21,2021-11-17
6937,,,,,975090,21,2021-11-17
6938,1;2;1,0;2;1,0;1;0,0;2;0,975098,21,2021-11-17
6939,,,,,975366,21,2021-11-17
6940,0;0;0,0;2;1,1;2;0,0;0;0,975368,21,2021-11-17
6941,,,,,975640,21,2021-11-17
6942,0;2;0,-1;2;-1,-1;2;1,-1;2;0,975643,21,2021-11-17
6943,,,,,975917,21,2021-11-17
6944,-2;3;0,0;0;0,-1;1;0,-2;3;-1,975919,21,2021-11-17
6945,,,,,976185,21,2021-11-17
6946,-1;3;0,-1;1;1,-1;3;0,-2;2;0,976187,21,2021-11-17
6947,,,,,976468,21,2021-11-17
6948,-1;1;0,-2;1;0,-1;2;0,-1;1;1,976472,21,2021-11-17
6949,,,,,976743,21,2021-11-17
6950,0;1;0,0;0;1,-1;2;0,-1;2;0,976745,21,2021-11-17
6951,,,,,977022,21,2021-11-17
6952,0;0;0,0;2;0,2;2;1,1;1;0,977025,21,2021-11-17
6953,,,,,977293,21,2021-11-17
6954,1;2;0,1;1;0,1;2;2,1;0;1,977296,21,2021-11-17
6955,,,,,977562,21,2021-11-17
6956,2;2;1,1;2;1,2;1;0,1;1;2,977570,21,2021-11-17
6957,,,,,977838,21,2021-11-17
6958,2;3;0,2;1;1,2;2;0,2;2;2,977841,21,2021-11-17
6959,,,,,978105,21,2021-11-17
6960,3;1;-1,1;1;3,2;1;1,1;0;0,978113,21,2021-11-17
6961,,,,,978380,21,2021-11-17
6962,1;1;1,0;4;1,1;2;0,0;2;0,978383,21,2021-11-17
6963,,,,,978643,21,2021-11-17
6964,1;1;1,1;2;0,0;1;1,2;1;1,978646,21,2021-11-17
6965,,,,,978918,21,2021-11-17
6966,1;0;1,0;1;0,0;3;0,0;2;0,978921,21,2021-11-17
6967,,,,,979181,21,2021-11-17
6968,1;1;1,0;1;0,0;1;1,0;1;1,979184,21,2021-11-17
6969,,,,,979444,21,2021-11-17
6970,0;0;0,0;2;1,0;0;0,0;2;0,979447,21,2021-11-17
6971,,,,,979719,21,2021-11-17
6972,0;2;-1,0;2;1,0;0;0,0;1;1,979722,21,2021-11-17
6973,,,,,979988,21,2021-11-17
6974,0;0;0,0;3;0,0;2;0,0;1;0,979990,21,2021-11-17
6975,,,,,980257,21,2021-11-17
6976,-1;2;0,-1;0;0,-2;0;0,-4;3;0,980259,21,2021-11-17
6977,,,,,980520,21,2021-11-17
6978,-3;2;-1,-4;2;-1,-5;2;0,-3;1;0,980528,21,2021-11-17
6979,,,,,980798,21,2021-11-17
6980,-5;1;0,-4;0;1,-6;2;0,-5;2;0,980801,21,2021-11-17
6981,,,,,981080,21,2021-11-17
6982,-5;1;0,-6;1;0,-5;3;0,-6;1;0,981088,21,2021-11-17
6983,,,,,981358,21,2021-11-17
6984,-5;1;0,-4;1;0,-4;0;-1,-5;0;0,981361,21,2021-11-17
6985,,,,,981632,21,2021-11-17
6986,-5;1;-1,-5;2;0,-5;1;0,-5;1;0,981635,21,2021-11-17
6987,,,,,981910,21,2021-11-17
